"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"77584","Pearland","TX","Houston","Brazoria",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3670852476676,1.39608403327411,1.42799757204591,1.36385255648038,1.34007134363853,1.43253712189322,1.43253712189322,1.48186528497409,1.51601164483261,1.48765753331674,1.48780487804878,1.47681331747919
"11201","New York","NY","New York","Kings",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56626228501228,4.54746877937425,4.6875,4.70899470899471,4.71141874773797,4.70776689197742,4.6038961038961,4.64689655172414,4.6671012603216,4.63636363636364,4.68819444444444,4.65185185185185,4.65646731571627,4.61555555555556,4.64022394487511,4.70588235294118
"20002","Washington","DC","Washington","District of Columbia",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93539325842697,2.93539325842697,2.82903263815247,2.92093704245974,2.8853127079175,2.93539325842697,3.03410509590285,2.91448695866142,2.90168539325843,2.80681818181818,2.63488080301129,2.80289330922242,2.75,2.80339737329704,2.80669144981413,2.63488080301129,2.59230769230769,2.66559829059829,2.84069971870605,2.79158110882957,2.64962593516209,2.58760813674739,2.76111111111111,2.67857142857143,2.70714285714286,2.71159611992945,2.59622484647585,2.6916385764244,2.727,2.75156054931336,2.72767145135566,2.82349054775454,2.88135593220339,2.79270072992701,2.83197741901446,2.88461538461538,2.90401353965184,2.97202797202797,2.90869529177719,2.9757343550447,2.99903567984571,2.96005706134094,2.9840848806366,2.96982167352538,2.9140625,2.87303801215414,2.85039682539683,2.91157670454545,2.83344132960462,2.9651891529788,3.13941086846115,3.04599948711373,2.9973474801061,3.01438848920863,3.34651898734177,3.3110119047619,3.25547445255474,3.1687898089172,3.1928357856637,3.11510791366906,3.11719576719577,3.03225501363149,3.0561797752809,3.07467908249158,3.18910256410256
"90046","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52695509097948,2.80125,2.60147619047619,2.72408568443051,2.57831081903371,2.54393939393939,2.57756790603273,2.54287878787879,2.6496546184739,2.6875,2.77220044521874,2.90123456790123,2.76388888888889,2.65833333333333,2.69230769230769,2.9693094629156,2.84848484848485,2.75,2.75445075757576,2.99166666666667,2.99285714285714,2.98387096774194,2.86447696139477,2.76920226038456,2.85909090909091,2.90959821428571,2.78491950757576,2.8371104815864,3.05342465753425,3,2.90896782414782,3.20987654320988,3.14285714285714,3.15566037735849,3.07422969187675,3.15656565656566,3.07938718662953,3.14833333333333,3.10285714285714,3.06338028169014,2.96456081269652,2.92880647911338,2.92975886006577,2.91666666666667,2.94167956656347,2.990625
"78130","New Braunfels","TX","San Antonio","Comal",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2927121085401,1.24168225958452,1.25148986889154,1.29656862745098,1.36542035485711,1.28147088707443,1.31612586614112,1.37635008730357,1.41540130151844,1.44316730523627,1.43041661468417,1.3902894294534,1.37096774193548,1.37992376111817,1.38504155124654
"78613","Cedar Park","TX","Austin","Williamson",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3363606446482,1.36418816388467,1.37096774193548,1.31122928927236,1.30499712350941,1.35267349260523,1.37760332521645,1.36178343949045,1.28682170542636,1.47423664122137,1.4746772591857,1.39240506329114,1.36645161290323,1.36178343949045,1.28481012658228,1.35692307692308
"20009","Washington","DC","Washington","District of Columbia",27,,,,,,,,,,,,,,,,,,3.36363636363636,3.22787155207905,3.14633516393888,3.05952380952381,3.32143596347998,3.21375378958404,3.28719723183391,3.47575757575758,3.34308839288919,3.33906212507907,3.53389830508475,3.65128205128205,3.65857359635812,3.6420037284863,3.61158192090396,3.61637931034483,3.61370056497175,3.61637931034483,3.60523446019629,3.55834043965369,3.55595606378669,3.58255451713396,3.52562966942117,3.64406779661017,3.40375494845765,3.48250124240223,3.42592592592593,3.18877551020408,3.34033717395914,3.3254741735262,3.33333333333333,3.43236587510994,3.34507042253521,3.26446280991736,3.24038461538462,3.25,3.35274275602743,3.5249621785174,3.42592592592593,3.38318567026194,3.41121495327103,3.39137134052388,3.38437876864667,3.3112582781457,3.4375,3.42624854819977,3.51211453744493,3.5625,3.52100840336134,3.49815950920245,3.52086956521739,3.53339895013123,3.39133784417499,3.47912524850895,3.43070362473348,3.44912107446178,3.45394736842105,3.58874039397295,3.62460555177854,3.60419397116645,3.77703433875417,3.6085409252669,3.75911641624194,3.55333333333333,3.80328282828283,3.61757105943152,3.53388658367911,3.55646874589338,3.81123919308357,3.86394557823129,3.85568581216355,3.83552813615281,3.76128247390315,3.84414225941423,3.81111111111111,3.65015974440895,3.64239399328724,3.63699113108795,3.65320334261838,3.6196471531676,3.59548712778811
"75052","Grand Prairie","TX","Dallas-Fort Worth","Dallas",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32596685082873,1.268,1.23545119705341,1.28505064456722,1.32283340817243,1.36214705882353,1.34634234234234,1.3522619047619,1.32189984101749,1.3969465648855,1.41087420526794,1.43732970027248,1.46,1.47302904564315,1.48550724637681
"60613","Chicago","IL","Chicago","Cook",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.67427701674277,1.67692307692308,1.68,1.67427701674277,1.62727272727273,1.65714285714286,1.71825396825397,1.77124183006536,1.82152903811252,1.75,1.69281045751634,1.67427701674277,1.77101313320826,1.73863636363636,1.76073619631902,1.8,1.78125,1.78086890243902,1.82581835686778,1.8,1.75,1.77777777777778,1.73684210526316,1.69281045751634,1.72666666666667,1.75,1.81118421052632,1.86750097200622,1.86875,1.84713375796178,1.92820512820513,1.93541666666667,1.95625,1.856125,1.85,1.86178861788618,1.90729166666667,1.94451966338944,2,2,1.93333333333333
"30044","Lawrenceville","GA","Atlanta","Gwinnett",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05454545454545,1.0439429423036,1.17307692307692,1.18666666666667,1.18184885290148,1.16358974358974,1.15143458513349,1.15254237288136,1.17333333333333,1.17211328976035,1.16666666666667,1.16666666666667,1.19285714285714,1.128895113601
"77036","Houston","TX","Houston","Harris",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.734223300970874,0.76113732892874,0.762267701717243,0.763331268375665,0.759515017590789,0.759943181818182,0.751106194690266,0.748641304347826,0.758293838862559,0.761538461538461,0.758293838862559,0.760736196319018,0.76113732892874,0.762996941896025,0.759515017590789,0.760736196319018,0.76113732892874,0.760736196319018,0.762996941896025,0.761538461538461,0.76113732892874,0.758293838862559,0.762996941896025,0.761538461538461,0.762996941896025,0.762996941896025,0.761538461538461,0.770149253731343,0.76530612244898,0.764151532172502,0.766573097813684,0.762996941896025,0.766573097813684,0.762996941896025,0.762267701717243,0.762996941896025,0.766573097813684,0.770149253731343,0.762996941896025,0.770149253731343,0.792328042328042,0.775074626865672,0.781891891891892,0.762267701717243,0.762996941896025,0.76113732892874,0.762267701717243,0.761538461538461,0.76113732892874,0.762996941896025,0.762996941896025,0.762996941896025,0.766573097813684,0.801369863013699,0.781891891891892,0.783783783783784,0.775074626865672,0.792328042328042,0.897790055248619,0.832167832167832,0.816768847590765,0.84860986764101,0.897790055248619,0.832167832167832,0.930778739184178,0.931347150259067
"10463","New York","NY","New York","Bronx",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18766675560299,2.34082397003745,2.31875,2.30453629032258,2.33333333333333,2.33739046958374,2.33333333333333,2.33068783068783,2.35751295336788,2.44222222222222,2.25,2.26847521047708,2.33068783068783,2.32804232804233,2.40945674044266,2.4152546860108,2.39333333333333,2.38087719298246,2.39416666666667,2.39333333333333,2.40802631578947,2.42690058479532,2.42872807017544,2.43150684931507,2.42134502923977,2.42690058479532,2.37980769230769,2.45356037151703,2.42872807017544,2.43103120243531,2.44382360009613,2.43055555555556,2.45714285714286,2.46140350877193,2.46336429308566,2.46336429308566,2.46817082997583,2.6625,2.48076923076923,2.43150684931507,2.48529411764706,2.5,2.51923076923077,2.46268556005398,2.45614035087719,2.64285714285714,2.89855072463768
"11209","New York","NY","New York","Kings",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31024567280849,2.19789081885856,2.3125,2.46153846153846,2.4375,2.36397058823529,2.31696428571429,2.27586206896552,2.25,2.38461538461538,2.33908045977011,2.25,2.26806387225549,2.28571428571429,2.26666666666667,2.24264705882353
"60625","Chicago","IL","Chicago","Cook",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75625,1.81875,1.70714285714286,1.69732142857143,1.70714285714286,1.72047619047619,1.80590277777778,1.79563492063492,1.80208333333333,1.78571428571429,1.71825396825397,1.74375,1.7875,1.7875,1.61938061938062
"75034","Frisco","TX","Dallas-Fort Worth","Collin",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47878787878788,1.33847587261855,1.33353441127695,1.41737891737892,1.42450142450142,1.47642679900744,1.4296875,1.47483380816714,1.467113269081,1.46561026105078,1.48148148148148,1.5220207253886,1.52647503782148,1.52955367913148,1.4944088669051,1.47480894699904,1.49676724137931,1.4463746223565
"75287","Dallas","TX","Dallas-Fort Worth","Dallas",36,,,,,,,,,,,,,,,,,0.961010971786834,0.963068181818182,0.995595238095238,0.998333333333333,0.989156626506024,0.984507042253521,0.984507042253521,0.989252873563218,0.977820636451302,0.980681503828468,0.98680813029661,0.983392645314354,0.989180834621329,0.979713603818616,0.975,1.00729927007299,1,1.01451080853453,1.03748326639893,1.04240282685512,1.03333333333333,1.02644230769231,1.04240282685512,1.05580693815988,1.0575,1.04217980295567,1.05524721907994,1.09000154754843,1.08131868131868,1.0993417700017,1.07217847769029,1.0934026499816,1.07020267356619,1.07869900548001,1.08311688311688,1.08445297504798,1.10966450767775,1.1,1.10841654778887,1.13325447248386,1.14074074074074,1.13357843137255,1.12557525071714,1.11558441558442,1.13481165607898,1.10294117647059,1.10271843645485,1.13055181695828,1.13362904158714,1.20907079646018,1.17648869892785,1.1725309699594,1.18250377073906,1.22238586156112,1.24270557029178,1.25876413762472,1.29092920353982,1.29036827195467,1.27208976157083,1.284375,1.27908653846154,1.31304347826087,1.34268833087149,1.29930672065435,1.28515870298821,1.27217391304348,1.26288659793814,1.27446612665685,1.30886147591865,1.30678531701891,1.30046528274875,1.34287363201094,1.36989289740699,1.35692307692308,1.37217391304348,1.36708860759494,1.37110016420361,1.3299855648384,1.31889763779528,1.32586375520669,1.33967876540185,1.34269127099316
