"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","11420","NY","New York-Newark-Jersey City, NY-NJ-PA",6666,1,6.81818181818182,176.5,7.73869346733668,8.77241379310345
"Zip","07010","NJ","New York-Newark-Jersey City, NY-NJ-PA",6674,1,6.25,121,1.90954773869347,8.77241379310345
"Zip","07106","NJ","New York-Newark-Jersey City, NY-NJ-PA",6678,1,2.60869565217391,129,1.37353433835846,8.77241379310345
"Zip","11570","NY","New York-Newark-Jersey City, NY-NJ-PA",6705,1,8.49673202614379,140,7.11892797319933,8.77241379310345
"Zip","07748","NJ","New York-Newark-Jersey City, NY-NJ-PA",6718,1,12.568306010929,107.5,6.01340033500838,8.77241379310345
"Zip","07860","NJ","New York-Newark-Jersey City, NY-NJ-PA",6767,1,15.0862068965517,120,8.65996649916248,8.77241379310345
"Zip","07675","NJ","New York-Newark-Jersey City, NY-NJ-PA",6768,1,13.6690647482014,120,8.42546063651591,8.77241379310345
"Zip","11414","NY","New York-Newark-Jersey City, NY-NJ-PA",6781,1,13.7931034482759,152,9.79899497487437,8.77241379310345
"Zip","07719","NJ","New York-Newark-Jersey City, NY-NJ-PA",6821,1,10.2941176470588,117,5.20938023450586,8.77241379310345
"Zip","11731","NY","New York-Newark-Jersey City, NY-NJ-PA",6835,1,12.2641509433962,112.5,6.63316582914573,8.77241379310345
"Zip","07424","NJ","New York-Newark-Jersey City, NY-NJ-PA",6844,1,7.01754385964912,105,0.988274706867672,8.77241379310345
"Zip","11722","NY","New York-Newark-Jersey City, NY-NJ-PA",6845,1,8.84955752212389,129.5,6.03015075376884,8.77241379310345
"Zip","07430","NJ","New York-Newark-Jersey City, NY-NJ-PA",6882,1,8.87573964497041,106,1.892797319933,8.77241379310345
"Zip","10512","NY","New York-Newark-Jersey City, NY-NJ-PA",6895,1,7.21153846153846,127,3.80234505862647,8.77241379310345
"Zip","10309","NY","New York-Newark-Jersey City, NY-NJ-PA",6901,1,6.5359477124183,157,6.41541038525963,8.77241379310345
"Zip","10708","NY","New York-Newark-Jersey City, NY-NJ-PA",6905,1,8.42105263157895,131,5.77889447236181,8.77241379310345
"Zip","11530","NY","New York-Newark-Jersey City, NY-NJ-PA",6922,1,3.33333333333333,118.5,0.569514237855946,8.77241379310345
"Zip","07006","NJ","New York-Newark-Jersey City, NY-NJ-PA",6937,1,8.26446280991735,91,0.820770519262982,8.77241379310345
"Zip","07724","NJ","New York-Newark-Jersey City, NY-NJ-PA",6947,1,9.77443609022556,97,1.77554438860972,8.77241379310345
"Zip","11542","NY","New York-Newark-Jersey City, NY-NJ-PA",6975,1,3.94736842105263,150,3.23283082077052,8.77241379310345
"Zip","11803","NY","New York-Newark-Jersey City, NY-NJ-PA",6986,1,7.38636363636364,140,6.14740368509213,8.77241379310345
"Zip","10952","NY","New York-Newark-Jersey City, NY-NJ-PA",6996,1,11.6666666666667,198,9.84924623115578,8.77241379310345
"Zip","11741","NY","New York-Newark-Jersey City, NY-NJ-PA",7005,1,10.4651162790698,106.5,3.53433835845896,8.77241379310345
"Zip","10566","NY","New York-Newark-Jersey City, NY-NJ-PA",7047,1,7.04225352112676,113,1.6750418760469,8.77241379310345
"Zip","11361","NY","New York-Newark-Jersey City, NY-NJ-PA",7053,1,11.9565217391304,146,9.41373534338358,8.77241379310345
"Zip","11412","NY","New York-Newark-Jersey City, NY-NJ-PA",7058,1,8.51063829787234,156,8.25795644891122,8.77241379310345
"Zip","11725","NY","New York-Newark-Jersey City, NY-NJ-PA",7062,1,8.78378378378378,125,5.07537688442211,8.77241379310345
"Zip","10471","NY","New York-Newark-Jersey City, NY-NJ-PA",7154,1,4.59183673469388,155,4.13735343383585,8.77241379310345
"Zip","11763","NY","New York-Newark-Jersey City, NY-NJ-PA",7168,1,7.93650793650794,124,3.785594639866,8.77241379310345
"Zip","10901","NY","New York-Newark-Jersey City, NY-NJ-PA",7274,1,14.9779735682819,130,9.34673366834171,8.77241379310345
"Zip","12533","NY","New York-Newark-Jersey City, NY-NJ-PA",7279,1,8.45771144278607,125,4.63986599664992,8.77241379310345
"Zip","11421","NY","New York-Newark-Jersey City, NY-NJ-PA",7284,1,9.85915492957746,149,8.72696817420436,8.77241379310345
"Zip","11729","NY","New York-Newark-Jersey City, NY-NJ-PA",7296,1,9.82142857142857,117.5,4.72361809045226,8.77241379310345
"Zip","07869","NJ","New York-Newark-Jersey City, NY-NJ-PA",7335,1,12.7118644067797,110.5,6.51591289782245,8.77241379310345
"Zip","08876","NJ","New York-Newark-Jersey City, NY-NJ-PA",7342,1,10.4166666666667,89.5,1.82579564489112,8.77241379310345
"Zip","11419","NY","New York-Newark-Jersey City, NY-NJ-PA",7385,1,7.40740740740741,189,8.40871021775544,8.77241379310345
"Zip","11701","NY","New York-Newark-Jersey City, NY-NJ-PA",7403,1,10.9090909090909,125,7.68844221105528,8.77241379310345
"Zip","08731","NJ","New York-Newark-Jersey City, NY-NJ-PA",7410,1,15.6716417910448,113.5,8.02345058626466,8.77241379310345
"Zip","07076","NJ","New York-Newark-Jersey City, NY-NJ-PA",7414,1,8.87096774193548,98.5,1.39028475711893,8.77241379310345
"Zip","08859","NJ","New York-Newark-Jersey City, NY-NJ-PA",7418,1,7.43801652892562,102,1.13902847571189,8.77241379310345
"Zip","10591","NY","New York-Newark-Jersey City, NY-NJ-PA",7419,1,3.37078651685393,101,0.117252931323283,8.77241379310345
"Zip","07621","NJ","New York-Newark-Jersey City, NY-NJ-PA",7433,1,10.4651162790698,104,2.94807370184255,8.77241379310345
"Zip","11720","NY","New York-Newark-Jersey City, NY-NJ-PA",7444,1,8.3969465648855,122,3.93634840871022,8.77241379310345
"Zip","11433","NY","New York-Newark-Jersey City, NY-NJ-PA",7481,1,6.09756097560976,206,7.6214405360134,8.77241379310345
"Zip","11360","NY","New York-Newark-Jersey City, NY-NJ-PA",7486,1,12.9943502824859,165,9.88274706867672,8.77241379310345
"Zip","07016","NJ","New York-Newark-Jersey City, NY-NJ-PA",7492,1,8.98876404494382,95.5,1.35678391959799,8.77241379310345
"Zip","08879","NJ","New York-Newark-Jersey City, NY-NJ-PA",7494,1,6.58682634730539,118,1.74204355108878,8.77241379310345
"Zip","07644","NJ","New York-Newark-Jersey City, NY-NJ-PA",7530,1,10.6060606060606,111,4.47236180904523,8.77241379310345
"Zip","07112","NJ","New York-Newark-Jersey City, NY-NJ-PA",7545,1,6.95652173913043,137,5.10887772194305,8.77241379310345
"Zip","10552","NY","New York-Newark-Jersey City, NY-NJ-PA",7550,1,12,134,9.0787269681742,8.77241379310345
"Zip","11415","NY","New York-Newark-Jersey City, NY-NJ-PA",7554,1,6.84931506849315,147,6.13065326633166,8.77241379310345
"Zip","07040","NJ","New York-Newark-Jersey City, NY-NJ-PA",7557,1,8.25688073394495,82,0.653266331658292,8.77241379310345
"Zip","10954","NY","New York-Newark-Jersey City, NY-NJ-PA",7559,1,11.6883116883117,119,7.38693467336683,8.77241379310345
"Zip","10308","NY","New York-Newark-Jersey City, NY-NJ-PA",7569,1,14.4578313253012,136,9.54773869346734,8.77241379310345
"Zip","11418","NY","New York-Newark-Jersey City, NY-NJ-PA",7574,1,13.5593220338983,160,9.89949748743719,8.77241379310345
"Zip","07108","NJ","New York-Newark-Jersey City, NY-NJ-PA",7592,1,5.06329113924051,148.5,4.28810720268007,8.77241379310345
"Zip","10541","NY","New York-Newark-Jersey City, NY-NJ-PA",7598,1,5.40540540540541,120,1.49078726968174,8.77241379310345
"Zip","08536","NJ","New York-Newark-Jersey City, NY-NJ-PA",7661,1,12.1739130434783,95,3.41708542713568,8.77241379310345
"Zip","07652","NJ","New York-Newark-Jersey City, NY-NJ-PA",7665,1,12.3456790123457,110.5,6.34840871021776,8.77241379310345
"Zip","07866","NJ","New York-Newark-Jersey City, NY-NJ-PA",7706,1,9.52380952380952,105,2.19430485762144,8.77241379310345
"Zip","07450","NJ","New York-Newark-Jersey City, NY-NJ-PA",7736,1,7.21649484536082,104.5,1.08877721943049,8.77241379310345
"Zip","08721","NJ","New York-Newark-Jersey City, NY-NJ-PA",7749,1,10.5660377358491,114,5.22613065326633,8.77241379310345
"Zip","07901","NJ","New York-Newark-Jersey City, NY-NJ-PA",7753,1,3.6036036036036,110,0.217755443886097,8.77241379310345
"Zip","11001","NY","New York-Newark-Jersey City, NY-NJ-PA",7784,1,10.6194690265487,130,8.05695142378559,8.77241379310345
"Zip","11776","NY","New York-Newark-Jersey City, NY-NJ-PA",7816,1,12.7659574468085,121,8.24120603015075,8.77241379310345
"Zip","07080","NJ","New York-Newark-Jersey City, NY-NJ-PA",7864,1,13.0434782608696,99,4.50586264656616,8.77241379310345
"Zip","11791","NY","New York-Newark-Jersey City, NY-NJ-PA",7866,1,8.12182741116751,140,6.81742043551089,8.77241379310345
"Zip","11967","NY","New York-Newark-Jersey City, NY-NJ-PA",7873,1,10.4347826086957,139,8.52596314907873,8.77241379310345
"Zip","07008","NJ","New York-Newark-Jersey City, NY-NJ-PA",7880,1,5.63380281690141,108,0.636515912897823,8.77241379310345
"Zip","07801","NJ","New York-Newark-Jersey City, NY-NJ-PA",7891,1,13.5593220338983,97,4.69011725293132,8.77241379310345
"Zip","11021","NY","New York-Newark-Jersey City, NY-NJ-PA",7899,1,5.79710144927536,152.5,5.44388609715243,8.77241379310345
"Zip","11501","NY","New York-Newark-Jersey City, NY-NJ-PA",7904,1,10,119,5.34338358458962,8.77241379310345
"Zip","11795","NY","New York-Newark-Jersey City, NY-NJ-PA",7911,1,12.8440366972477,116.5,7.67169179229481,8.77241379310345
"Zip","11423","NY","New York-Newark-Jersey City, NY-NJ-PA",7946,1,11.6883116883117,188,9.83249581239531,8.77241379310345
"Zip","11563","NY","New York-Newark-Jersey City, NY-NJ-PA",7950,1,4.81927710843374,122,1.4572864321608,8.77241379310345
"Zip","07950","NJ","New York-Newark-Jersey City, NY-NJ-PA",7976,1,19.7674418604651,99,6.06365159128978,8.77241379310345
"Zip","11768","NY","New York-Newark-Jersey City, NY-NJ-PA",7979,1,5.72916666666667,145,4.52261306532663,8.77241379310345
"Zip","07095","NJ","New York-Newark-Jersey City, NY-NJ-PA",7987,1,4.76190476190476,107,0.368509212730318,8.77241379310345
"Zip","07203","NJ","New York-Newark-Jersey City, NY-NJ-PA",7988,1,4.46428571428571,118,0.871021775544389,8.77241379310345
"Zip","07071","NJ","New York-Newark-Jersey City, NY-NJ-PA",7996,1,9.75609756097561,119.5,5.25963149078727,8.77241379310345
"Zip","07094","NJ","New York-Newark-Jersey City, NY-NJ-PA",8005,1,5.61797752808989,128.5,2.41206030150754,8.77241379310345
"Zip","11714","NY","New York-Newark-Jersey City, NY-NJ-PA",8011,1,8.43373493975904,133,6.1641541038526,8.77241379310345
"Zip","11747","NY","New York-Newark-Jersey City, NY-NJ-PA",8027,1,8.8,144.5,7.80569514237856,8.77241379310345
"Zip","10990","NY","New York-Newark-Jersey City, NY-NJ-PA",8050,1,10.7142857142857,130.5,8.19095477386935,8.77241379310345
"Zip","10310","NY","New York-Newark-Jersey City, NY-NJ-PA",8083,1,12.1621621621622,156,9.63149078726968,8.77241379310345
"Zip","11369","NY","New York-Newark-Jersey City, NY-NJ-PA",8085,1,1.69491525423729,158,2.99832495812395,8.77241379310345
"Zip","07871","NJ","New York-Newark-Jersey City, NY-NJ-PA",8089,1,13.3928571428571,127,8.99497487437186,8.77241379310345
"Zip","11784","NY","New York-Newark-Jersey City, NY-NJ-PA",8127,1,12.2950819672131,120,7.95644891122278,8.77241379310345
"Zip","10303","NY","New York-Newark-Jersey City, NY-NJ-PA",8141,1,8.7719298245614,135,6.88442211055276,8.77241379310345
"Zip","10543","NY","New York-Newark-Jersey City, NY-NJ-PA",8184,1,13.6986301369863,109,6.85092127303183,8.77241379310345
"Zip","11694","NY","New York-Newark-Jersey City, NY-NJ-PA",8192,1,7.89473684210526,179.5,8.49246231155779,8.77241379310345
"Zip","11422","NY","New York-Newark-Jersey City, NY-NJ-PA",8196,1,5,147,4.00335008375209,8.77241379310345
"Zip","10605","NY","New York-Newark-Jersey City, NY-NJ-PA",8198,1,6.59340659340659,114,1.50753768844221,8.77241379310345
"Zip","07206","NJ","New York-Newark-Jersey City, NY-NJ-PA",8203,1,6.97674418604651,153,6.76716917922948,8.77241379310345
"Zip","12508","NY","New York-Newark-Jersey City, NY-NJ-PA",8204,1,1.36986301369863,112,0.16750418760469,8.77241379310345
"Zip","10703","NY","New York-Newark-Jersey City, NY-NJ-PA",8208,1,15.9090909090909,111,7.70519262981575,8.77241379310345
"Zip","11010","NY","New York-Newark-Jersey City, NY-NJ-PA",8224,1,10.5263157894737,134.5,8.30820770519263,8.77241379310345
"Zip","11552","NY","New York-Newark-Jersey City, NY-NJ-PA",8251,1,9.52380952380952,139,7.92294807370184,8.77241379310345
"Zip","11762","NY","New York-Newark-Jersey City, NY-NJ-PA",8266,1,2.85714285714286,126,1.15577889447236,8.77241379310345
"Zip","11946","NY","New York-Newark-Jersey City, NY-NJ-PA",8286,1,7.77777777777778,189,8.50921273031826,8.77241379310345
"Zip","07735","NJ","New York-Newark-Jersey City, NY-NJ-PA",8313,1,14.7540983606557,101.5,5.74539363484087,8.77241379310345
"Zip","07508","NJ","New York-Newark-Jersey City, NY-NJ-PA",8323,1,10.5769230769231,115,5.36013400335008,8.77241379310345
"Zip","11968","NY","New York-Newark-Jersey City, NY-NJ-PA",8324,1,3.73134328358209,303,5.82914572864322,8.77241379310345
"Zip","07205","NJ","New York-Newark-Jersey City, NY-NJ-PA",8334,1,5.74712643678161,119,1.59128978224456,8.77241379310345
"Zip","08872","NJ","New York-Newark-Jersey City, NY-NJ-PA",8367,1,17.1052631578947,107,7.20268006700168,8.77241379310345
"Zip","10509","NY","New York-Newark-Jersey City, NY-NJ-PA",8374,1,4.8780487804878,117,1.00502512562814,8.77241379310345
"Zip","07407","NJ","New York-Newark-Jersey City, NY-NJ-PA",8377,1,10.9375,111,5.12562814070352,8.77241379310345
"Zip","10805","NY","New York-Newark-Jersey City, NY-NJ-PA",8380,1,12.280701754386,138.5,9.2964824120603,8.77241379310345
"Zip","11417","NY","New York-Newark-Jersey City, NY-NJ-PA",8396,1,10.5263157894737,158,9.31323283082077,8.77241379310345
"Zip","11427","NY","New York-Newark-Jersey City, NY-NJ-PA",8426,1,4.22535211267606,147,3.24958123953099,8.77241379310345
"Zip","07506","NJ","New York-Newark-Jersey City, NY-NJ-PA",8435,1,8.21917808219178,95,0.887772194304858,8.77241379310345
"Zip","11783","NY","New York-Newark-Jersey City, NY-NJ-PA",8441,1,6.06060606060606,125,2.27805695142379,8.77241379310345
"Zip","10603","NY","New York-Newark-Jersey City, NY-NJ-PA",8445,1,8,120,3.28308207705193,8.77241379310345
"Zip","07020","NJ","New York-Newark-Jersey City, NY-NJ-PA",8446,1,9.89010989010989,114,4.0536013400335,8.77241379310345
"Zip","07461","NJ","New York-Newark-Jersey City, NY-NJ-PA",8453,1,11.340206185567,137.5,8.97822445561139,8.77241379310345
"Zip","07070","NJ","New York-Newark-Jersey City, NY-NJ-PA",8511,1,8.33333333333333,110,1.97654941373534,8.77241379310345
"Zip","07834","NJ","New York-Newark-Jersey City, NY-NJ-PA",8520,1,10.6796116504854,100,2.71356783919598,8.77241379310345
"Zip","07928","NJ","New York-Newark-Jersey City, NY-NJ-PA",8560,1,8.02919708029197,119,3.16582914572864,8.77241379310345
"Zip","11581","NY","New York-Newark-Jersey City, NY-NJ-PA",8565,1,9.82142857142857,135,7.8894472361809,8.77241379310345
"Zip","07086","NJ","New York-Newark-Jersey City, NY-NJ-PA",8583,1,8.92857142857143,128,5.87939698492462,8.77241379310345
"Zip","07081","NJ","New York-Newark-Jersey City, NY-NJ-PA",8588,1,10.2272727272727,105.5,2.8643216080402,8.77241379310345
"Zip","18337","PA","New York-Newark-Jersey City, NY-NJ-PA",8612,1,7.06521739130435,94,0.485762144053601,8.77241379310345
"Zip","18428","PA","New York-Newark-Jersey City, NY-NJ-PA",8636,1,5.62913907284768,110,0.737018425460637,8.77241379310345
"Zip","08840","NJ","New York-Newark-Jersey City, NY-NJ-PA",8638,1,9.64912280701754,104,2.1608040201005,8.77241379310345
"Zip","07751","NJ","New York-Newark-Jersey City, NY-NJ-PA",8640,1,11.7647058823529,115,6.73366834170854,8.77241379310345
"Zip","07405","NJ","New York-Newark-Jersey City, NY-NJ-PA",8648,1,10.7913669064748,104.5,3.43383584589615,8.77241379310345
"Zip","08008","NJ","New York-Newark-Jersey City, NY-NJ-PA",8672,1,2.45283018867925,158,3.09882747068677,8.77241379310345
"Zip","08852","NJ","New York-Newark-Jersey City, NY-NJ-PA",8681,1,4.6875,105.5,0.234505862646566,8.77241379310345
"Zip","10538","NY","New York-Newark-Jersey City, NY-NJ-PA",8707,1,11.2359550561798,106,4.18760469011725,8.77241379310345
"Zip","11754","NY","New York-Newark-Jersey City, NY-NJ-PA",8714,1,10.6060606060606,120.5,6.54941373534338,8.77241379310345
"Zip","12524","NY","New York-Newark-Jersey City, NY-NJ-PA",8716,1,6.89655172413793,103,0.753768844221106,8.77241379310345
"Zip","08830","NJ","New York-Newark-Jersey City, NY-NJ-PA",8730,1,9.09090909090909,106,2.06030150753769,8.77241379310345
"Zip","08837","NJ","New York-Newark-Jersey City, NY-NJ-PA",8769,1,8,103.5,1.34003350083752,8.77241379310345
"Zip","07067","NJ","New York-Newark-Jersey City, NY-NJ-PA",8786,1,5.76923076923077,101,0.284757118927973,8.77241379310345
"Zip","11356","NY","New York-Newark-Jersey City, NY-NJ-PA",8800,1,6.66666666666667,170.5,7.33668341708543,8.77241379310345
"Zip","10580","NY","New York-Newark-Jersey City, NY-NJ-PA",8811,1,5.88235294117647,141,4.23785594639866,8.77241379310345
"Zip","10567","NY","New York-Newark-Jersey City, NY-NJ-PA",8838,1,10.3092783505155,121.5,6.23115577889447,8.77241379310345
"Zip","07079","NJ","New York-Newark-Jersey City, NY-NJ-PA",8855,1,5,93,0.134003350083752,8.77241379310345
"Zip","08904","NJ","New York-Newark-Jersey City, NY-NJ-PA",8865,1,6.15384615384615,110,0.938023450586265,8.77241379310345
"Zip","10960","NY","New York-Newark-Jersey City, NY-NJ-PA",8875,1,7.05882352941176,139,5.52763819095477,8.77241379310345
"Zip","10549","NY","New York-Newark-Jersey City, NY-NJ-PA",8889,1,2.12765957446809,116,0.385259631490787,8.77241379310345
"Zip","11733","NY","New York-Newark-Jersey City, NY-NJ-PA",8898,1,9.6045197740113,133.5,7.55443886097152,8.77241379310345
"Zip","11030","NY","New York-Newark-Jersey City, NY-NJ-PA",8902,1,5.73248407643312,143,4.321608040201,8.77241379310345
"Zip","07646","NJ","New York-Newark-Jersey City, NY-NJ-PA",8937,1,12,106,5.05862646566164,8.77241379310345
"Zip","11553","NY","New York-Newark-Jersey City, NY-NJ-PA",8954,1,10.7142857142857,139.5,8.8107202680067,8.77241379310345
"Zip","11782","NY","New York-Newark-Jersey City, NY-NJ-PA",8987,1,3.2967032967033,130,1.52428810720268,8.77241379310345
"Zip","11961","NY","New York-Newark-Jersey City, NY-NJ-PA",8992,1,7.2,128,3.90284757118928,8.77241379310345
"Zip","07746","NJ","New York-Newark-Jersey City, NY-NJ-PA",8994,1,10.1851851851852,105.5,2.69681742043551,8.77241379310345
"Zip","10530","NY","New York-Newark-Jersey City, NY-NJ-PA",9006,1,7.5,116,2.34505862646566,8.77241379310345
"Zip","07730","NJ","New York-Newark-Jersey City, NY-NJ-PA",9021,1,8,99,1.03852596314908,8.77241379310345
"Zip","10005","NY","New York-Newark-Jersey City, NY-NJ-PA",9035,1,9.6551724137931,229,9.5142378559464,8.77241379310345
"Zip","07480","NJ","New York-Newark-Jersey City, NY-NJ-PA",9039,1,11.4864864864865,122,7.72194304857621,8.77241379310345
"Zip","07522","NJ","New York-Newark-Jersey City, NY-NJ-PA",9047,1,1.63934426229508,145,2.23618090452261,8.77241379310345
"Zip","07066","NJ","New York-Newark-Jersey City, NY-NJ-PA",9066,1,8,94,0.770519262981575,8.77241379310345
"Zip","11429","NY","New York-Newark-Jersey City, NY-NJ-PA",9119,1,6.79611650485437,155,6.66666666666667,8.77241379310345
"Zip","11788","NY","New York-Newark-Jersey City, NY-NJ-PA",9137,1,9.25925925925926,126,5.76214405360134,8.77241379310345
"Zip","11726","NY","New York-Newark-Jersey City, NY-NJ-PA",9139,1,7.29166666666667,139,5.79564489112228,8.77241379310345
"Zip","07940","NJ","New York-Newark-Jersey City, NY-NJ-PA",9149,1,9.67741935483871,108,2.84757118927973,8.77241379310345
"Zip","11703","NY","New York-Newark-Jersey City, NY-NJ-PA",9168,1,5.35714285714286,111,0.720268006700168,8.77241379310345
"Zip","07005","NJ","New York-Newark-Jersey City, NY-NJ-PA",9174,1,9.21052631578947,117,3.81909547738693,8.77241379310345
"Zip","11963","NY","New York-Newark-Jersey City, NY-NJ-PA",9175,1,4.32098765432099,264,6.24790619765494,8.77241379310345
"Zip","12771","NY","New York-Newark-Jersey City, NY-NJ-PA",9179,1,6.42201834862385,129,2.98157453936348,8.77241379310345
"Zip","11780","NY","New York-Newark-Jersey City, NY-NJ-PA",9217,1,3.87096774193548,118,0.68676716917923,8.77241379310345
"Zip","11362","NY","New York-Newark-Jersey City, NY-NJ-PA",9224,1,7.3394495412844,145,6.58291457286432,8.77241379310345
"Zip","07733","NJ","New York-Newark-Jersey City, NY-NJ-PA",9231,1,13.7404580152672,124,8.74371859296482,8.77241379310345
"Zip","07481","NJ","New York-Newark-Jersey City, NY-NJ-PA",9244,1,10.752688172043,130,8.12395309882747,8.77241379310345
"Zip","11702","NY","New York-Newark-Jersey City, NY-NJ-PA",9245,1,4.44444444444444,123,1.32328308207705,8.77241379310345
"Zip","07044","NJ","New York-Newark-Jersey City, NY-NJ-PA",9250,1,10.5263157894737,78,1.75879396984925,8.77241379310345
"Zip","11411","NY","New York-Newark-Jersey City, NY-NJ-PA",9263,1,6.66666666666667,141.5,5.2428810720268,8.77241379310345
"Zip","11953","NY","New York-Newark-Jersey City, NY-NJ-PA",9282,1,6.73076923076923,122.5,2.51256281407035,8.77241379310345
"Zip","10965","NY","New York-Newark-Jersey City, NY-NJ-PA",9283,1,4.65116279069767,107,0.318257956448911,8.77241379310345
"Zip","11426","NY","New York-Newark-Jersey City, NY-NJ-PA",9289,1,12.7272727272727,134.5,9.21273031825796,8.77241379310345
"Zip","07059","NJ","New York-Newark-Jersey City, NY-NJ-PA",9302,1,8.2089552238806,148.5,7.58793969849246,8.77241379310345
"Zip","10601","NY","New York-Newark-Jersey City, NY-NJ-PA",9317,1,11.4285714285714,132,8.67671691792295,8.77241379310345
"Zip","07446","NJ","New York-Newark-Jersey City, NY-NJ-PA",9325,1,6.06060606060606,105,0.552763819095477,8.77241379310345
"Zip","08736","NJ","New York-Newark-Jersey City, NY-NJ-PA",9329,1,7,106,1.12227805695142,8.77241379310345
"Zip","08882","NJ","New York-Newark-Jersey City, NY-NJ-PA",9360,1,12.8571428571429,111,6.78391959798995,8.77241379310345
"Zip","12538","NY","New York-Newark-Jersey City, NY-NJ-PA",9369,1,10.2941176470588,127.5,7.28643216080402,8.77241379310345
"Zip","07828","NJ","New York-Newark-Jersey City, NY-NJ-PA",9374,1,12.3076923076923,96,3.76884422110553,8.77241379310345
"Zip","11949","NY","New York-Newark-Jersey City, NY-NJ-PA",9426,1,5.07246376811594,135.5,3.03182579564489,8.77241379310345
"Zip","07762","NJ","New York-Newark-Jersey City, NY-NJ-PA",9439,1,7.40740740740741,140,6.19765494137353,8.77241379310345
"Zip","07663","NJ","New York-Newark-Jersey City, NY-NJ-PA",9472,1,9.52380952380952,98,1.64154103852596,8.77241379310345
"Zip","07001","NJ","New York-Newark-Jersey City, NY-NJ-PA",9477,1,14.7540983606557,99,5.30988274706868,8.77241379310345
"Zip","10941","NY","New York-Newark-Jersey City, NY-NJ-PA",9479,1,10,109.5,3.2998324958124,8.77241379310345
"Zip","08846","NJ","New York-Newark-Jersey City, NY-NJ-PA",9493,1,18.8679245283019,101,6.31490787269682,8.77241379310345
"Zip","11738","NY","New York-Newark-Jersey City, NY-NJ-PA",9502,1,9.58904109589041,119,4.82412060301507,8.77241379310345
"Zip","11428","NY","New York-Newark-Jersey City, NY-NJ-PA",9503,1,6.45161290322581,151,5.86264656616415,8.77241379310345
"Zip","10520","NY","New York-Newark-Jersey City, NY-NJ-PA",9530,1,6.55737704918033,99,0.418760469011725,8.77241379310345
"Zip","11751","NY","New York-Newark-Jersey City, NY-NJ-PA",9560,1,4.08163265306122,133,1.94304857621441,8.77241379310345
"Zip","10804","NY","New York-Newark-Jersey City, NY-NJ-PA",9566,1,10.6796116504854,133,8.37520938023451,8.77241379310345
"Zip","11730","NY","New York-Newark-Jersey City, NY-NJ-PA",9605,1,7.14285714285714,122,2.91457286432161,8.77241379310345
"Zip","07670","NJ","New York-Newark-Jersey City, NY-NJ-PA",9608,1,9.52380952380952,135,7.60469011725293,8.77241379310345
"Zip","07204","NJ","New York-Newark-Jersey City, NY-NJ-PA",9617,1,11.1111111111111,109,4.7571189279732,8.77241379310345
"Zip","11778","NY","New York-Newark-Jersey City, NY-NJ-PA",9660,1,9.90990990990991,125,6.48241206030151,8.77241379310345
"Zip","11950","NY","New York-Newark-Jersey City, NY-NJ-PA",9667,1,7.3394495412844,118.5,2.49581239530988,8.77241379310345
"Zip","08812","NJ","New York-Newark-Jersey City, NY-NJ-PA",9672,1,13.2352941176471,97,4.42211055276382,8.77241379310345
"Zip","10924","NY","New York-Newark-Jersey City, NY-NJ-PA",9682,1,9.375,106.5,2.3785594639866,8.77241379310345
"Zip","11004","NY","New York-Newark-Jersey City, NY-NJ-PA",9685,1,6.77966101694915,129,3.61809045226131,8.77241379310345
"Zip","11790","NY","New York-Newark-Jersey City, NY-NJ-PA",9687,1,10,139,8.29145728643216,8.77241379310345
"Zip","11767","NY","New York-Newark-Jersey City, NY-NJ-PA",9706,1,17.8082191780822,131,9.49748743718593,8.77241379310345
"Zip","08805","NJ","New York-Newark-Jersey City, NY-NJ-PA",9731,1,11.9047619047619,104,4.33835845896147,8.77241379310345
"Zip","07843","NJ","New York-Newark-Jersey City, NY-NJ-PA",9775,1,16.6666666666667,105,6.68341708542714,8.77241379310345
"Zip","10280","NY","New York-Newark-Jersey City, NY-NJ-PA",9796,1,10.3448275862069,213,9.61474036850921,8.77241379310345
"Zip","07836","NJ","New York-Newark-Jersey City, NY-NJ-PA",9800,1,12.7659574468085,110,6.46566164154104,8.77241379310345
"Zip","10980","NY","New York-Newark-Jersey City, NY-NJ-PA",9806,1,11.6666666666667,103,3.98659966499162,8.77241379310345
"Zip","08863","NJ","New York-Newark-Jersey City, NY-NJ-PA",9813,1,9.85915492957746,102,2.17755443886097,8.77241379310345
"Zip","11742","NY","New York-Newark-Jersey City, NY-NJ-PA",9820,1,11.3207547169811,106,4.2713567839196,8.77241379310345
"Zip","08512","NJ","New York-Newark-Jersey City, NY-NJ-PA",9842,1,4.76190476190476,132,2.26130653266332,8.77241379310345
"Zip","12586","NY","New York-Newark-Jersey City, NY-NJ-PA",9847,1,11.2359550561798,135.5,8.84422110552764,8.77241379310345
"Zip","07062","NJ","New York-Newark-Jersey City, NY-NJ-PA",9851,1,13.2530120481928,104,5.62814070351759,8.77241379310345
"Zip","07932","NJ","New York-Newark-Jersey City, NY-NJ-PA",9874,1,11.3636363636364,98,3.06532663316583,8.77241379310345
"Zip","10528","NY","New York-Newark-Jersey City, NY-NJ-PA",9878,1,5.76923076923077,107,0.586264656616415,8.77241379310345
"Zip","11436","NY","New York-Newark-Jersey City, NY-NJ-PA",9885,1,12,146,9.43048576214405,8.77241379310345
