"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","47404","Bloomington","IN","Bloomington, IN, IN","Bloomington, IN",,7.91703027455192,,,,173300,1.40433001755413,12.5324675324675,-0.00947489901904208,,0.0579822187862389,0,65
"Zip","47408","Bloomington","IN","Bloomington, IN, IN","Bloomington, IN",,8.50104047794858,,,,227400,1.88172043010753,12.2408687068115,0.0143667546174142,,0.0617283950617284,0,65
"Zip","47421","Bedford","IN","Bedford, IN, IN","Bedford, IN",,2.3380546418742,,,,97800,1.13753877973113,21.9451371571072,0.0112269938650307,,0.164736537348002,0.0421792618629174,63.5
"Zip","47424","Bloomfield","IN",,,,7.86735584345841,66.67,,,108800,1.39794967381174,33.1701346389229,,,0.0931477516059957,0.0229885057471264,100
"Zip","47429","Ellettsville","IN","Bloomington, IN, IN","Bloomington, IN",,6.52816003222125,,,,154500,1.57790927021696,11.1510791366906,-0.0111326860841424,,0.0446601941747573,0.0289855072463768,65
"Zip","47433","Gosport","IN","Bloomington, IN, IN","Bloomington, IN",,3.8598375511848,,,,130000,1.16731517509728,12.4567474048443,-0.0222615384615384,,0.0838509316770186,0.037037037037037,65
"Zip","47446","Mitchell","IN","Bedford, IN, IN","Bedford, IN",,2.04269315969658,,,,79200,0.89171974522293,22.4111282843895,0.0233964646464646,,0.205544933078394,0.0465116279069767,67
"Zip","47448","Nashville","IN","Indianapolis, IN, IN","Indianapolis, IN",,4.50560515540042,,0.0588,0,178800,0.846023688663283,10.0307692307692,-0.0332438478747203,,0.0737463126843658,0.0133333333333333,88
"Zip","47451","Oolitic","IN","Bedford, IN, IN","Bedford, IN",,6.32677720346378,,,,88000,2.20673635307782,19.2411924119241,0.0200340909090908,,0.146853146853147,0,67
"Zip","47460","Spencer","IN","Bloomington, IN, IN","Bloomington, IN",,6.18379539504598,,,,126400,1.20096076861489,20.9569377990431,-0.0220965189873418,,0.0832432432432432,0.012987012987013,65
"Zip","47462","Springville","IN","Bedford, IN, IN","Bedford, IN",,3.64368664831845,,,,115500,1.40474100087796,22.6114649681529,0.000961038961039051,,0.116906474820144,0.0307692307692308,67
"Zip","47468","Unionville","IN","Bloomington, IN, IN","Bloomington, IN",,7.43572531382157,,,,231800,1.17852466171977,20.6035379812695,-0.0549654874892148,,0.0772532188841202,0,65
"Zip","47471","Worthington","IN",,,,7.76129422031281,100,,,81000,0.997506234413965,22.5416036308623,,,0.107806691449814,0.103448275862069,100
"Zip","47512","Bicknell","IN","Vincennes, IN, IN","Vincennes, IN",,6.49392495133248,,,,49100,3.58649789029536,-9.74264705882353,0.0657026476578411,,0.167192429022082,0,
"Zip","47513","Birdseye","IN","Jasper, IN, IN","Jasper, IN",,7.95663556420756,,,,111900,0.810810810810811,17.0502092050209,0.0587846291331546,,0.0670103092783505,0.0769230769230769,
"Zip","47520","Cannelton","IN",,,,7.9928844733839,,,,82000,0.985221674876847,24.0544629349471,0.0454634146341464,,0.0893470790378007,0.0384615384615385,
"Zip","47523","Dale","IN",,,,8.79103175135933,,,,104200,1.06692531522793,10.9691160809372,0.0331285988483685,,0.0901408450704225,0,
"Zip","47527","Dubois","IN","Jasper, IN, IN","Jasper, IN",,6.49661005571592,,,,120600,0.5,16.8604651162791,0.051094527363184,,0.0982456140350877,0.0357142857142857,
"Zip","47532","Ferdinand","IN","Jasper, IN, IN","Jasper, IN",,9.78653420151708,,,,156800,1.03092783505155,9.19220055710306,0.0649298469387756,,0.0493630573248408,0,
"Zip","47541","Holland","IN","Jasper, IN, IN","Jasper, IN",,9.9550245015775,,,,110200,2.03703703703704,18.8781014023732,0.0959255898366607,,0.0736842105263158,0,
"Zip","47542","Huntingburg","IN","Jasper, IN, IN","Jasper, IN",,9.89058199637511,,,,136800,1.33333333333333,12.8712871287129,0.0619152046783626,,0.0541331382589612,0,
"Zip","47546","Jasper","IN","Jasper, IN, IN","Jasper, IN",,9.52809290461167,,,,163500,1.05067985166873,9.51105157401206,0.0590642201834863,,0.0515370705244123,0.0116959064327485,
"Zip","47553","Loogootee","IN",,,,7.94455259448211,,,,108800,1.0213556174559,14.4058885383807,0.0319944852941176,,0.113276492082826,0.010752688172043,
"Zip","47561","Oaktown","IN","Vincennes, IN, IN","Vincennes, IN",,7.74518359401222,,,,79800,1.52671755725191,18.5735512630015,0.0643483709273183,,0.233870967741935,0.0344827586206897,
"Zip","47564","Otwell","IN","Jasper, IN, IN","Jasper, IN",,9.2448143921595,,,,80400,0.878293601003764,13.5593220338983,0.0906592039800995,,0.185897435897436,0,
"Zip","47567","Petersburg","IN","Jasper, IN, IN","Jasper, IN",,7.11619789219306,,,,81200,0.995024875621891,15.014164305949,0.0985467980295567,,0.178060413354531,0.0625,
"Zip","47579","Santa Claus","IN",,,,5.12989192454857,,,,181600,0.7210205213533,9.13461538461538,0.0145209251101321,,0.0772200772200772,0.025,
"Zip","47581","Shoals","IN",,,,2.18500369201853,,,,73200,0.687757909215956,23.4401349072513,-0.0145491803278689,,0.190045248868778,0.0476190476190476,
"Zip","47586","Tell City","IN",,,,5.70181915821978,,,,109000,0.55350553505535,15.4661016949153,0.0321926605504588,,0.0653333333333333,0.0612244897959184,
"Zip","47591","Vincennes","IN","Vincennes, IN, IN","Vincennes, IN",,8.87896891991676,,,,94700,1.06723585912487,17.0580964153276,0.0430095036958817,,0.108789386401327,0.00609756097560976,
"Zip","47598","Winslow","IN","Jasper, IN, IN","Jasper, IN",,8.84473383902799,,,,63000,2.27272727272727,21.3872832369942,0.143206349206349,,0.255255255255255,0.0352941176470588,
"Zip","47601","Boonville","IN","Evansville, IN, IN","Evansville, IN",,7.35584345841445,,,,121700,2.09731543624161,6.38111888111888,0.0469761709120788,,0.0555833750625939,0.00900900900900901,56
"Zip","47610","Chandler","IN","Evansville, IN, IN","Evansville, IN",,4.91843995435323,,,,114900,1.77147918511958,5.50964187327824,0.0333942558746736,,0.0299572039942939,0.0476190476190476,56
"Zip","47613","Elberfeld","IN","Evansville, IN, IN","Evansville, IN",,6.70403436933611,,,,137600,1.77514792899408,4.7981721249048,0.0332921511627906,,0.0548926014319809,0,56
"Zip","47619","Lynnville","IN","Evansville, IN, IN","Evansville, IN",,8.33053634960059,,,,132300,1.53491941673062,14.84375,0.00693121693121701,,0.0441988950276243,0,56
"Zip","47620","Mount Vernon","IN","Evansville, IN, IN","Evansville, IN",,5.87433711485534,,,,141800,0.85348506401138,10.4361370716511,-0.00638222849083214,,0.0379497289305076,0.025974025974026,71
"Zip","47630","Newburgh","IN","Evansville, IN, IN","Evansville, IN",,6.31939316640934,,,,185400,1.53340635268346,2.54424778761062,0.0370927723840344,,0.0371835443037975,0.00851063829787234,56
"Zip","47631","New Harmony","IN","Evansville, IN, IN","Evansville, IN",,7.71229106531516,,,,145000,1.11576011157601,12.4031007751938,-0.00599310344827586,,0.0594795539033457,0,71
"Zip","47633","Poseyville","IN","Evansville, IN, IN","Evansville, IN",,6.36235483654427,,,,137000,0.439882697947214,20.3866432337434,-0.0247956204379562,,0.0602836879432624,0,71
"Zip","47634","Richland","IN",,,,2.6931596965832,,,,106300,0.853889943074004,15.29284164859,0.00541862652869241,,0.122112211221122,0.108108108108108,
"Zip","47635","Rockport","IN",,,,6.66510035577633,,,,117100,0.687876182287188,14.2439024390244,0.0102903501280955,,0.0761494252873563,0.0188679245283019,
"Zip","47637","Tennyson","IN","Evansville, IN, IN","Evansville, IN",,7.47801570786064,,,,131500,1.38781804163454,11.6298811544992,-0.00838783269961973,,0.0503597122302158,0,56
"Zip","47638","Wadesville","IN","Evansville, IN, IN","Evansville, IN",,7.69819426730214,,,,181700,0.609080841638981,12.4381188118812,-0.00921298844248764,,0.0253968253968254,0,71
"Zip","47639","Haubstadt","IN",,,,6.04148486272404,,,,194700,0.568181818181818,8.10660744031094,0.00976373908577299,,0.077027027027027,0,64.5
"Zip","47648","Fort Branch","IN",,,,7.21554675438008,100,,,137000,1.03244837758112,7.61979575805185,0.0260656934306569,,0.0724233983286908,0.0192307692307692,64.5
"Zip","47649","Francisco","IN",,,,5.34067261864805,,,,90400,0,12.8589263420724,0.0119358407079646,,0.0827586206896552,0,64.5
"Zip","47660","Oakland City","IN",,,,6.14888903806135,100,,,78300,1.68831168831169,15.3166421207658,0.0274329501915709,,0.133815551537071,0.0675675675675676,64.5
"Zip","47665","Owensville","IN",,,,7.80559844263946,100,,,113000,1.43626570915619,16.3748712667353,0.025787610619469,,0.126881720430108,0.0169491525423729,64.5
"Zip","47666","Patoka","IN",,,,1.03309391152581,100,,,63000,-1.25391849529781,8.99653979238754,-0.019015873015873,,0.137096774193548,0.0588235294117647,64.5
"Zip","47670","Princeton","IN",,,,4.2840840437672,90,,,92500,0.872410032715376,12.6674786845311,0.0115243243243244,,0.125,0.0268817204301075,64.5
"Zip","47710","Evansville","IN","Evansville, IN, IN","Evansville, IN",,1.79901993690005,,,,95200,0.527983104540655,4.50054884742042,0.0185819327731092,,0.0674408217954444,0.0198675496688742,57.5
"Zip","47711","Evansville","IN","Evansville, IN, IN","Evansville, IN",,1.60837752567631,,,,104800,1.15830115830116,3.86521308225966,0.0273854961832061,,0.0852447173559689,0.0529661016949153,58
"Zip","47712","Evansville","IN","Evansville, IN, IN","Evansville, IN",,4.96744310935088,,,,125100,0.968523002421308,7.01454234388366,0.0226378896882493,,0.0860644058136221,0.0364238410596026,74.5
"Zip","47714","Evansville","IN","Evansville, IN, IN","Evansville, IN",,0.936430153722226,,,,82100,0.85995085995086,4.71938775510204,0.0291352009744215,,0.133058389407423,0.0391517128874388,61
"Zip","47715","Evansville","IN","Evansville, IN, IN","Evansville, IN",,4.50292005101698,,,,142100,0.923295454545455,6.60165041260315,0.0156439127375088,,0.0560669456066946,0.00995024875621891,54
"Zip","47720","Evansville","IN","Evansville, IN, IN","Evansville, IN",,7.7518963549708,,,,172500,1.53031194820483,10.0829610721123,0.0278144927536232,,0.0609848484848485,0.0062111801242236,55.5
"Zip","47725","Evansville","IN","Evansville, IN, IN","Evansville, IN",,7.65120494059207,,,,197000,1.07747562852745,7.59148006553796,0.019720812182741,,0.0561979026620059,0.0191387559808612,69
"Zip","47802","Terre Haute","IN","Terre Haute, IN, IN","Terre Haute, IN",,4.94596227428341,,,,107400,2.48091603053435,9.59183673469388,-0.0147020484171322,,0.0858573216520651,0.0233236151603499,70
"Zip","47803","Terre Haute","IN","Terre Haute, IN, IN","Terre Haute, IN",,3.22548164059878,,,,99500,2.26104830421377,7.10441334768568,-0.0226532663316583,,0.0829535095715588,0.0293040293040293,61
"Zip","47805","Terre Haute","IN","Terre Haute, IN, IN","Terre Haute, IN",,5.8219775793784,,,,111300,2.67527675276753,11.7469879518072,-0.0171069182389937,,0.0745156482861401,0.0133333333333333,64.5
"Zip","47842","Clinton","IN","Terre Haute, IN, IN","Terre Haute, IN",,0.192656239511311,,,,56600,-0.701754385964912,7.1969696969697,-0.120742049469965,,0.214700193423598,0.018018018018018,72
"Zip","47872","Rockville","IN",,,,2.69450224877492,,,,90000,1.35135135135135,7.52688172043011,-0.0306555555555555,,0.347386172006745,0.0145631067961165,
"Zip","47874","Rosedale","IN",,,,5.84412969054172,,,,80900,1.88916876574307,15.0782361308677,-0.0126699629171817,,0.21957671957672,0.0120481927710843,
"Zip","47882","Sullivan","IN","Terre Haute, IN, IN","Terre Haute, IN",,4.06860441699671,,,,89400,1.82232346241458,30.1310043668122,-0.0448098434004475,,0.270011947431302,0.0176991150442478,72
"Zip","47885","West Terre Haute","IN","Terre Haute, IN, IN","Terre Haute, IN",,4.55192320601463,,,,85400,3.51515151515151,10.9090909090909,-0.026943793911007,,0.0914687774846086,0.0288461538461538,70
"Zip","47901","Lafayette","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,0.517553869906693,,,,139200,0.0718907260963336,0.0718907260963336,0.0857471264367815,,0.231292517006803,0.0294117647058824,54.5
"Zip","47904","Lafayette","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,4.13841713096597,66.67,,,86100,1.29411764705882,6.1652281134402,0.107502903600465,,0.120746432491767,0.0272727272727273,59
"Zip","47905","Lafayette","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,3.16439551587568,76.19,,,152900,0.525969756738987,3.73134328358209,0.0660693263570962,,0.0632069194943446,0.0157894736842105,55
"Zip","47906","West Lafayette","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,2.16755051352621,75,,,208000,0.144439094848339,3.74064837905237,0.0352692307692308,,0.0562119584675976,0.00955414012738853,59
"Zip","47909","Lafayette","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,4.1491575484997,82.61,,,145700,0.552104899930987,6.73992673992674,0.0559368565545642,,0.0548624893677346,0.0258397932816537,54
"Zip","47920","Battle Ground","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,5.69846277774048,,,,152800,0.924702774108322,1.25911199469848,0.0736780104712043,,0.0924574209245742,0,56
"Zip","47923","Brookston","IN",,,,9.644894945291,,,,114700,0.525854513584575,18.7370600414079,0.0690496948561465,,0.0851788756388416,0,101
"Zip","47928","Cayuga","IN","Terre Haute, IN, IN","Terre Haute, IN",,0.253071088138551,,,,53800,-0.185528756957328,10.2459016393443,-0.108773234200743,,0.173333333333333,0.0384615384615385,72
"Zip","47932","Covington","IN",,,,6.10055715915956,,,,112100,0.35810205908684,17.5052410901468,,,0.121255349500713,0.0352941176470588,96.5
"Zip","47933","Crawfordsville","IN","Crawfordsville, IN, IN","Crawfordsville, IN",,8.02040679331409,,,,125500,1.61943319838057,16.3113994439296,0.0112270916334662,,0.0473390179359012,0.0124223602484472,67.5
"Zip","47940","Darlington","IN","Crawfordsville, IN, IN","Crawfordsville, IN",,8.82459555615224,,,,110000,2.23048327137546,19.047619047619,0.0219727272727273,,0.0705882352941176,0,71.5
"Zip","47941","Dayton","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,5.49976505336645,,,,142300,0.281888653981677,7.96661608497724,0.0447083626141953,,0.0694444444444444,0,56
"Zip","47944","Fowler","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,5.7850573941062,,,,82800,1.34638922888617,10.4,0.0863888888888888,,0.161643835616438,0.0338983050847458,56.5
"Zip","47946","Francesville","IN",,,,8.98033161039135,,,,100700,1.10441767068273,9.93449781659389,0.0649155908639523,,0.140350877192982,0,
"Zip","47948","Goodland","IN","Chicago, IL, IL","Chicago, IL",,4.99093777270591,,,,83600,0.72289156626506,-6.2780269058296,0.195933014354067,,0.0601503759398496,0.25,87
"Zip","47951","Kentland","IN","Chicago, IL, IL","Chicago, IL",,6.51540578639995,,,,87400,0.11454753722795,-3.63836824696803,0.123146453089245,,0.0723981900452489,0,87
"Zip","47954","Ladoga","IN","Crawfordsville, IN, IN","Crawfordsville, IN",,7.05108411089481,,,,109500,1.95530726256983,10.383064516129,0.00993607305936073,,0.0989010989010989,0,71.5
"Zip","47957","Medaryville","IN",,,,9.7059810700141,,,,73700,0.820793433652531,16.984126984127,0.104626865671642,,0.11,0,
"Zip","47959","Monon","IN",,,,8.04457273276499,,,,89100,0.791855203619909,17.2368421052632,0.082861952861953,,0.163716814159292,0.0540540540540541,101
"Zip","47960","Monticello","IN",,,,7.4048466134121,,,,133900,0.601051840721262,16.6376306620209,0.0570649738610904,,0.0865603644646925,0.0394736842105263,100
"Zip","47963","Morocco","IN","Chicago, IL, IL","Chicago, IL",,0.202054104853326,,,,83900,-0.592417061611374,-11.1228813559322,,,0.0902255639097744,0.0833333333333333,87
"Zip","47970","Otterbein","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,2.60455125192992,,,,92200,0.1085776330076,13.8271604938272,0.0610520607375271,,0.267857142857143,0.0222222222222222,56.5
"Zip","47971","Oxford","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,5.72061488890381,,,,86500,0.581395348837209,7.99001248439451,0.0825664739884393,,0.169934640522876,0,56.5
"Zip","47977","Remington","IN","Chicago, IL, IL","Chicago, IL",,8.86151574142445,,,,125500,0.7223113964687,15.4553817847286,0.092215139442231,,0.0780487804878049,0,80
"Zip","47978","Rensselaer","IN","Chicago, IL, IL","Chicago, IL",,5.86024031684232,,0.1818,6.23,137800,0.657414170927684,12.3980424143556,0.0810377358490566,,0.0390689941812136,0,80
"Zip","47990","Waynetown","IN","Crawfordsville, IN, IN","Crawfordsville, IN",,3.4805665570249,,,,100500,1.92697768762677,14.4646924829157,0.0206666666666666,,0.126984126984127,0.125,71.5
"Zip","47992","Westpoint","IN","Lafayette-West Lafayette, IN, IN","Lafayette-West Lafayette, IN",,4.68684970128214,100,,,176300,-0.282805429864253,-14.87204249155,0.0567214974475325,,0.0408163265306122,0,56
"Zip","48001","Algonac","MI","Detroit, MI, MI","Detroit, MI",,6.21467409545546,0,0,0,160400,0.943989930774072,6.22516556291391,0.0979239401496259,,0.125067385444744,0.021551724137931,86
"Zip","48002","Allenton","MI","Detroit, MI, MI","Detroit, MI",,6.86379808015037,100,,,223900,1.12917795844625,3.37026777469991,0.0819874944171506,,0.086105675146771,0.0227272727272727,75
"Zip","48003","Almont","MI","Detroit, MI, MI","Detroit, MI",,5.51654695576291,,,,208300,0.385542168674699,9.51629863301788,0.0649639942390783,,0.102261553588987,0.00961538461538461,73
"Zip","48005","Armada","MI","Detroit, MI, MI","Detroit, MI",,4.92246761092837,100,,,219400,-1.03743797925124,4.17853751187085,0.0469416590701914,,0.0423162583518931,0,65
"Zip","48009","Birmingham","MI","Detroit, MI, MI","Detroit, MI",,5.78438611801034,90.91,0,0,500600,-0.159553250897487,8.05093891646881,0.0372293248102278,,0.0675675675675676,0,75
"Zip","48015","Center Line","MI","Detroit, MI, MI","Detroit, MI",,3.8517822380345,100,0,13.08,99900,0.301204819277108,17.2535211267606,0.130640640640641,,0.204182041820418,0.0481927710843374,65
"Zip","48017","Clawson","MI","Detroit, MI, MI","Detroit, MI",,7.68544002148083,91.67,0,0,196500,0.203977562468129,9.59286112660346,0.0786005089058524,,0.0407239819004525,0,53
"Zip","48021","Eastpointe","MI","Detroit, MI, MI","Detroit, MI",,1.65469557629053,85.71,0.0388,5.88,84500,0.118483412322275,14.8097826086957,0.113065088757397,,0.277893639207508,0.0290806754221388,69
"Zip","48022","Emmett","MI","Detroit, MI, MI","Detroit, MI",,6.34020272538095,50,,,185000,1.48107515085025,13.219094247246,0.0751783783783784,,0.0823529411764706,0.0357142857142857,75
"Zip","48023","Fair Haven","MI","Detroit, MI, MI","Detroit, MI",,7.46056252936833,100,,,189200,2.38095238095238,1.2847965738758,0.110919661733615,,0.0784313725490196,0.025,75
"Zip","48025","Beverly Hills","MI","Detroit, MI, MI","Detroit, MI",,2.73276498623884,90,0.0303,1.77,413400,0.266796022313849,2.96388542963885,0.0640686985970005,,0.0450204638472033,0.0151515151515152,68
"Zip","48026","Fraser","MI","Detroit, MI, MI","Detroit, MI",,1.49895952205142,80,0.0256,8.24,154700,-0.257898130238556,6.46937370956641,0.0730575307045895,,0.0631047538914598,0.0133333333333333,65
"Zip","48027","Goodells","MI","Detroit, MI, MI","Detroit, MI",,8.24864066590589,100,,,174400,0.984365952518819,16.6555183946488,0.066743119266055,,0.131111111111111,0.0169491525423729,75
"Zip","48028","Algonac","MI","Detroit, MI, MI","Detroit, MI",,6.51204940592066,100,,,222800,-0.0448631673396142,-5.47305897327111,0.120175044883303,,0.0797101449275362,0,86
"Zip","48030","Hazel Park","MI","Detroit, MI, MI","Detroit, MI",,0.357790159092435,88.89,0.0656,3.11,,,,,,0.229716520039101,0.00425531914893617,58
"Zip","48034","Southfield","MI","Detroit, MI, MI","Detroit, MI",,4.42572329999329,100,0,0,209800,-0.379867046533713,10.7708553326294,0.0598045757864634,,0.120923913043478,0.0337078651685393,62
"Zip","48039","Marine City","MI","Detroit, MI, MI","Detroit, MI",,7.48338591662751,0,0,0,118900,1.62393162393162,17.0275590551181,0.13511354079058,,0.157598499061914,0.0178571428571429,75
"Zip","48040","Marysville","MI","Detroit, MI, MI","Detroit, MI",,6.25025172853595,75,0,2.79,136600,1.03550295857988,12.1510673234811,0.144150805270864,,0.105915492957746,0.0159574468085106,71
"Zip","48041","Memphis","MI","Detroit, MI, MI","Detroit, MI",,7.80828354702289,50,,,178900,2.17018846373501,16.0934458144062,0.0823197316936837,,0.14,0,75
"Zip","48042","Macomb","MI","Detroit, MI, MI","Detroit, MI",,5.45613210713566,92.31,0,0,298000,-0.0670690811535882,5.78629747958821,0.0336543624161074,,0.0335956416464891,0.0045045045045045,71
"Zip","48043","Mount Clemens","MI","Detroit, MI, MI","Detroit, MI",,4.2552191716453,100,0,7.74,109900,-0.272232304900181,11.010101010101,0.10189262966333,,0.139989434759641,0.00754716981132075,67
"Zip","48044","Macomb","MI","Detroit, MI, MI","Detroit, MI",,2.88581593609452,93.33,0,1.75,289600,-0.172354360565322,5.46249089584851,0.0319785911602211,,0.0321281378793556,0.0174927113702624,66
"Zip","48045","Harrison","MI","Detroit, MI, MI","Detroit, MI",,4.87682083641002,100,0,1.12,186200,-0.267809319764328,9.65842167255595,0.0587056928034371,,0.0893246187363834,0.00542005420054201,64
"Zip","48047","Chesterfield","MI","Detroit, MI, MI","Detroit, MI",,1.38551386185138,81.82,0.0323,1.41,228300,-0.652741514360313,8.71428571428572,0.0351073149364871,,0.0480484522207268,0.0196078431372549,61.5
"Zip","48048","New Haven","MI","Detroit, MI, MI","Detroit, MI",,2.03061018997114,100,0.0556,0,,,,,,0.103286384976526,0.0454545454545455,65
"Zip","48049","North Street","MI","Detroit, MI, MI","Detroit, MI",,8.24394173323488,100,,,170600,1.06635071090047,8.11153358681876,0.0921746776084409,,0.119182746878547,0.00952380952380952,75
"Zip","48050","New Haven","MI","Detroit, MI, MI","Detroit, MI",,2.14942605893804,50,,,251100,-0.277998411437649,14.8673376029277,-0.0196575069693349,,0.0652173913043478,0,65
"Zip","48051","Chesterfield","MI","Detroit, MI, MI","Detroit, MI",,3.76921527824394,75,0,1.83,211900,0.0944733112895607,11.4090431125131,0.0329495044832468,,0.0462842242503259,0.00704225352112676,61.5
"Zip","48054","East China","MI","Detroit, MI, MI","Detroit, MI",,8.15130563200644,100,,,219900,2.66106442577031,9.29423459244533,0.0577489768076398,,0.0525394045534151,0.0666666666666667,75
"Zip","48059","Fort Gratiot","MI","Detroit, MI, MI","Detroit, MI",,8.79841578841378,100,0,0,154500,0.782778864970646,7.59052924791086,0.151935275080906,,0.0993117010816126,0.0148514851485149,78
"Zip","48060","Port Huron","MI","Detroit, MI, MI","Detroit, MI",,4.77478686983956,50,0,0.75,85000,1.07015457788347,17.8918169209431,,,0.175275397796818,0.0251396648044693,70
"Zip","48062","Richmond","MI","Detroit, MI, MI","Detroit, MI",,7.09203195274216,100,0,0,197300,-0.0506585612968592,7.99124247400109,0.053000506842372,,0.0485981308411215,0.0128205128205128,72
"Zip","48063","Columbus","MI","Detroit, MI, MI","Detroit, MI",,7.25716587232329,100,,,219600,0.36563071297989,4.97131931166348,0.0648770491803279,,0.0654761904761905,0,75
"Zip","48065","Romeo","MI","Detroit, MI, MI","Detroit, MI",,5.90118815868967,100,0.0556,0,293800,1.03163686382393,5.30465949820788,0.0503301565690946,,0.0432525951557093,0.0266666666666667,65
"Zip","48066","Roseville","MI","Detroit, MI, MI","Detroit, MI",,3.26441565415856,73.33,0.0339,3.03,99100,1.01936799184506,16.1781946072685,0.134076690211907,,0.181102362204724,0.0271739130434783,64
"Zip","48067","Royal Oak","MI","Detroit, MI, MI","Detroit, MI",,6.39121970866617,96.88,0,0,251100,-0.119331742243437,7.07889125799574,0.0575547590601353,,0.076657060518732,0.0037593984962406,64
"Zip","48069","Pleasant Ridge","MI","Detroit, MI, MI","Detroit, MI",,4.72175605826676,100,,,327900,-0.876662636033857,-0.243383024034074,0.0492131747483988,,0.0469613259668508,0,67
"Zip","48070","Huntington Woods","MI","Detroit, MI, MI","Detroit, MI",,4.19480432301806,100,,,370300,-0.723860589812332,4.96031746031746,0.00660005401026198,,0.0425531914893617,0,67
"Zip","48071","Madison Heights","MI","Detroit, MI, MI","Detroit, MI",,3.36107941196214,78.95,0.0263,2.98,138200,0.217548948513416,11.9028340080972,0.0919247467438495,,0.0650566781665845,0.00757575757575758,50
"Zip","48072","Berkley","MI","Detroit, MI, MI","Detroit, MI",,6.75035241995033,100,0,0,218500,-0.182731841023298,4.79616306954436,0.0502105263157895,,0.0408777969018933,0.0105263157894737,60.5
"Zip","48073","Royal Oak","MI","Detroit, MI, MI","Detroit, MI",,6.75438007652548,89.74,0,0,235900,-0.12701100762066,9.87424312994877,0.0533870284018652,,0.0593834995466908,0.0114503816793893,62
"Zip","48074","Smiths Creek","MI","Detroit, MI, MI","Detroit, MI",,7.39007853930322,100,0,3.5,136800,0.810611643330877,18.3391003460208,0.101593567251462,,0.123100303951368,0.0308641975308642,75
"Zip","48075","Southfield","MI","Detroit, MI, MI","Detroit, MI",,2.09975162784453,100,0.0145,5.47,160500,0.249843847595253,12.2377622377622,0.0774953271028038,,0.166343355965082,0.0408163265306122,60
"Zip","48076","Southfield","MI","Detroit, MI, MI","Detroit, MI",,1.81043163052964,90,0,5.99,202300,-0.197335964479526,12.0775623268698,0.0419377162629757,,0.105789633222189,0.0257879656160458,63
"Zip","48079","Saint Clair","MI","Detroit, MI, MI","Detroit, MI",,3.58394307578707,83.33,0,2.62,184400,0.54525627044711,0.87527352297593,0.101740780911063,,0.0890518596123625,0.0235294117647059,79.5
"Zip","48080","Saint Clair Shores","MI","Detroit, MI, MI","Detroit, MI",,3.34966771833255,68.42,0.0112,0,140100,0.0714285714285714,8.52052672347018,0.0750321199143469,,0.0944108761329305,0.016,61
"Zip","48081","Saint Clair Shores","MI","Detroit, MI, MI","Detroit, MI",,1.89635497079949,83.33,0.0169,2.29,153600,-0.130039011703511,7.18771807397069,0.071796875,,0.0623544631306598,0.020746887966805,59
"Zip","48082","Saint Clair Shores","MI","Detroit, MI, MI","Detroit, MI",,2.90125528629925,83.33,0.0227,1.42,148500,0.202429149797571,9.91857883049593,0.0753602693602693,,0.0611183355006502,0.0265957446808511,59
"Zip","48083","Troy","MI","Detroit, MI, MI","Detroit, MI",,8.53863193931664,90.48,0,0,237000,0.594227504244482,8.16978548607942,0.068662447257384,,0.0480033984706882,0.00884955752212389,66
"Zip","48084","Troy","MI","Detroit, MI, MI","Detroit, MI",,3.18721890313486,100,0.0455,0.89,348900,-0.285795941697628,4.33612440191388,0.0339868157065062,,0.0493601462522852,0,61
"Zip","48085","Troy","MI","Detroit, MI, MI","Detroit, MI",,3.56313351681547,100,0,10000,301300,-0.231788079470199,3.1496062992126,0.0500730169266512,,0.0396270396270396,0.0168067226890756,65
"Zip","48088","Warren","MI","Detroit, MI, MI","Detroit, MI",,2.74484795596429,91.67,0.0175,2.32,162100,-0.061652281134402,11.027397260274,0.066014805675509,,0.0644114921223355,0.0251798561151079,61
"Zip","48089","Warren","MI","Detroit, MI, MI","Detroit, MI",,2.46425454789555,70,0.0345,4.99,59100,1.1986301369863,16.798418972332,,,0.25817101353582,0.0281329923273657,73
"Zip","48091","Warren","MI","Detroit, MI, MI","Detroit, MI",,3.38725917970061,85.71,0.0822,5.46,90200,1.8058690744921,28.3072546230441,0.183813747228381,,0.206295843520782,0.0281481481481481,61.5
