"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
275989,"West Side","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",193,118077,118771,119587,120190,119747,118189,116956,116558,116518,116793,117126,117197,116910,116443,116213,116414,117125,118158,118902,119155,119878,121021,121922,122252,122549,122566,122173,121986,122318,123058,123829,124858,126001,127272,128682,129659,130162,131209,132587,132869,132819,133403,134229,134602,135146,136334,137808,139192,140465,141745,143065,144314,145802,147686,149738,151881,153976,155521,156507,157449,158440,159654,161032,162494,163049,163015,163507,164648,166084,167742,169295,171058,173238,175250,177549,180877,184704,188759,193065,197143,201117,205070,209400,214104,220054,226121,231891,237540,243749,249186,254559,260466,266506,272930,279710,286542,293537,300387,306030,311891,319484,327984,334795,341671,350067,358738,367154,376079,383448,390701,399079,407267,414324,421680,428247,432700,435524,437537,439244,441589,444593,448152,451583,453308,452737,451607,450598,448218,444455,441326,438955,436708,434331,431221,428137,424246,418542,411319,404317,398279,392948,386440,378478,369053,358714,347831,336011,325169,316901,310106,302859,295719,288723,282109,275574,268810,261559,253995,247128,241665,237015,233828,232875,232686,232788,233148,232770,231352,230537,231049,232078,232734,233496,233375,231935,230296,228804,226859,224582,223050,222369,221780,222021,222734,222944,223015,223820,223877,223056,222469,223143,224286,225287,226895,229639,232179,231998,230201,230236,233220,236884,240449,245881,251599,255669,258671,261372,264118,270007,276990,281525,284001,287323,291339,294057,298127,305052,311850,315857,318671,320359,321918,323309,324376,325843,328138,330618,332806,335290,338398,341338,343887,345776,347096,348029,349477,351072,352765,354113,356480,360099,363585,365480,366848,368525,371937,376522,381486,385776,388365,389237,389300,388457,387970,388653,391255,395973,400822,403626,404662,404588,406120,409877,413253
204284,"Westwood","Cincinnati","OH","Cincinnati","Hamilton",194,69348,69955,71112,72456,73461,74129,74458,74616,74791,75114,75496,75893,76217,76254,75916,75636,75743,75906,75867,75746,75703,75837,76011,76149,76057,75929,75807,75471,75049,75094,75549,76267,77086,77604,77945,78275,78736,79235,79693,80029,80466,80945,81452,81851,82313,82864,83012,82917,83130,83712,84152,84460,84757,84960,84986,85093,85433,85734,86040,86381,86787,87063,87278,87569,87990,88390,88665,88670,88510,88503,88707,88926,89148,89284,89357,89591,89984,90491,91150,91879,92386,92796,93132,93394,93533,93583,93599,93669,93642,93516,93350,93377,93464,93546,93747,94138,94371,94528,94763,94877,94621,94228,94213,94335,94428,94570,94708,94764,94947,95168,95291,95421,95542,95675,95587,95369,95361,95541,95662,95601,95183,94794,94870,94968,94949,94943,94961,94811,94334,93654,93093,92816,92701,92528,92176,91849,91421,90725,89883,89009,87971,86709,85659,84846,83999,82995,81760,80609,79760,79106,78429,77851,77174,76413,75655,75016,74365,73617,72847,72187,71632,71051,70704,70743,70760,70462,69965,69277,68818,68553,68416,68152,68104,68250,67791,66436,65553,65536,65698,65554,65165,65106,65485,65614,65267,64777,64443,64333,64373,64339,64168,63996,63888,63380,62387,61412,60841,60445,60282,60258,60399,60750,61074,61033,60812,60610,60446,60333,60214,60137,60119,60120,59906,59833,60051,60123,59940,60023,60347,60666,60752,60745,61078,62031,62943,63296,63262,63194,63159,63387,63436,63214,62851,62473,62227,61772,60795,60383,60381,59804,58940,58706,58851,59213,59257,59022,58813,58863,58839,58828,59902,61743,62965,63486,64580,66116,68102,70201,71716,72736,74216,73826,71578,69767
118541,"Tierrasanta","San Diego","CA","San Diego","San Diego",195,138951,138876,138661,138076,137511,136937,136213,135361,134684,134005,133878,134755,136127,136896,137236,137619,138400,139852,141713,143776,146353,149300,151314,152182,152922,154412,156129,157580,158766,159842,161017,162986,165342,167235,168493,169491,170534,171734,173474,175952,178373,180132,182349,185346,189078,193358,197491,201047,204412,207641,210796,214288,218554,223279,227358,230680,233544,235931,238144,241183,244746,247798,249594,251208,253183,255654,258293,261705,265085,267806,270393,273786,277655,281342,285403,290026,294298,298520,303850,311042,318744,324893,330276,336565,342379,347377,353483,359903,365911,371395,377503,378629,379134,386032,397039,404678,411904,421596,432917,442730,449994,456546,460064,461756,462156,461058,459834,460299,459748,457454,453737,449962,446954,444272,441465,439805,440464,441131,439705,438488,439186,439614,437794,434091,430815,428236,425825,424063,422498,420410,416933,410680,403330,398118,393519,388882,384745,380810,375989,370922,364735,357369,350406,344365,338273,332548,328303,325651,324415,323911,323121,322463,322529,322648,321947,320751,319297,317649,318372,322039,324440,325351,328789,333670,336341,336763,337528,339889,342561,343894,344255,341774,337405,332914,329330,325332,320414,316518,314618,312641,310119,306297,299536,293182,289919,287887,286207,285396,286798,289632,291957,293091,294931,296848,297900,298470,299339,300421,301535,303361,305464,307301,309602,315391,323678,333031,342730,351275,358119,363799,367077,369563,373024,376507,378757,378985,376758,375630,378011,382279,384980,386044,386575,385222,382946,382118,383101,384809,386281,387391,388576,390387,392638,395251,397149,399151,402942,406435,406990,406970,409108,411933,413703,415153,417430,420485,423275,426218,428531,429858,431683,434681,438436,442936,446139,448090,450239,453348,456920,461428,466206,471836,477349,481545
403543,"Eastex - Jensen Area","Houston","TX","Houston","Harris",196,35658,36000,36136,36201,36378,36774,37156,37642,38124,38542,38414,37796,36878,36333,36442,36669,36416,36089,36172,36314,36384,36912,38123,39418,40278,40681,40920,41172,41669,42359,42791,42973,43168,43339,43446,43742,44411,45282,45909,46277,46517,46723,46992,47314,47723,48182,48759,49029,48719,47965,47662,47788,48048,47933,47916,48040,48068,48062,47790,47231,46758,46824,47126,47503,47786,48306,48723,48972,49141,49199,49128,49581,50707,51781,52282,52529,52581,52478,52678,52903,53119,53585,54178,54365,54349,54502,54940,55678,56426,56941,57179,57708,58304,58439,58924,59996,60841,61217,61326,60875,60412,60563,60929,61230,61793,62869,63847,64593,65079,65122,65091,65486,66480,67270,67653,68010,68636,69253,69821,70288,71143,72276,73103,73243,73134,72925,72980,73167,73340,73117,71935,70665,70397,70853,71492,72048,72411,72883,73894,74780,74605,73049,72157,72203,71687,70666,70304,70042,69394,69172,69278,69386,69396,69303,69178,69128,69093,68943,68648,67760,66580,65701,64272,61763,60098,59761,59727,59545,58882,57576,56675,57511,59157,59770,59686,59844,59103,58679,59171,59189,58916,59577,59753,59070,59256,59649,59499,58783,59407,61223,61191,60368,60967,61953,62231,64031,64930,64507,64230,66101,67482,67099,67310,68442,68433,66878,64909,62542,61288,60521,60135,60009,60174,60115,59941,59689,59793,60899,62230,62891,62921,63691,64971,66763,68333,69382,70539,71296,71588,71812,72204,72035,71695,71715,71904,71472,70957,70562,69476,68636,67986,68147,70247,71617,70958,69891,68953,67249,65809,65133,65982,67741,69929,71804,72414,72356,72768,75091,78564,81560,83851,86028,87718,89489
273877,"Greater Eastside","Saint Paul","MN","Minneapolis-St Paul","Ramsey",197,68631,69185,69922,70814,71591,72172,72501,72536,72532,72662,72864,72844,72784,72754,72772,72706,72754,73048,73412,73726,74237,74971,75700,76269,76912,77464,77859,78202,78745,79331,79884,80301,81003,82137,83317,84323,85350,86447,87883,89238,90409,91704,93351,94894,96748,98636,100019,101063,102418,103822,104850,106521,108322,109283,109999,111944,114126,115874,117171,118412,119657,121145,122782,124295,125682,127272,128892,130281,131546,132750,133847,134978,135933,136721,137583,138592,139621,140818,142105,143460,144789,145990,147316,148701,149920,150891,151786,152384,153091,153947,154723,155286,156005,156829,157706,158597,159404,160089,160704,161468,162548,163535,164051,164414,165148,166260,167363,168400,169854,171246,172011,172004,171703,171825,172411,172583,171835,170771,169909,169403,168989,168809,168677,168636,168431,168231,168182,167807,166764,165705,164765,164361,164249,163750,162685,161620,160524,159573,158264,156157,154039,151956,149839,147072,143182,139614,137990,136697,134516,132132,129683,127066,124503,122246,120143,117899,115151,112022,109347,107850,106909,106090,105757,106223,107538,108903,109760,110209,110356,110208,110173,110138,109716,107690,105315,103778,102292,100759,99373,97332,96150,95824,93920,90378,87311,85374,83920,82748,82208,81878,81583,81625,81853,82093,82681,83102,83447,84141,84704,84940,85133,85135,85055,85967,88107,90785,93113,95154,97137,99156,101770,104318,105900,106581,107204,108145,109130,109698,110188,111669,113712,115852,117593,119184,120427,122024,123936,125614,126450,126959,127777,129135,130649,131883,132607,132874,132489,132082,132039,132652,133134,133555,134417,136306,138623,140766,142292,143111,144070,145750,147733,149415,150886,152334,153840,155210,156216,157224,158232,159385,160946,163163,165557,167435
46087,"La Jolla","San Diego","CA","San Diego","San Diego",198,193028,193500,195241,196664,197190,197843,199539,203391,209957,215413,217209,218131,219231,220214,222597,226810,230022,233238,237761,242496,245612,248872,252684,255796,258297,260944,263793,266270,268696,272243,276630,279801,281951,285582,289294,292425,295174,299620,304744,310346,316132,319002,318610,322883,331378,337409,342747,349944,357415,365243,368931,365267,362708,364801,369030,373810,379849,386378,395015,403592,411830,416595,418843,424599,434624,439289,437404,435064,434857,434642,435327,438257,442411,446206,452183,458376,461877,465377,471892,481158,489581,495636,498726,502148,504113,505025,508292,517308,528926,541502,556789,561426,562312,577616,603541,619789,633678,654423,678075,697054,709589,721253,730268,739217,745775,742388,731422,730439,733860,730169,721888,712216,700417,693125,690611,690274,692359,696144,701750,706543,706024,705038,705228,703406,701650,701271,698696,693547,687700,682013,674147,664135,659176,655352,648610,647945,655864,664285,670652,676444,676624,669882,659549,652220,649898,650854,654141,656016,653529,648511,644409,640375,637915,636687,634749,629997,622729,615193,610731,606041,598345,590115,585548,584574,581916,576837,573057,572337,570683,568972,567593,564895,559939,552702,543050,535082,530185,528688,530050,530652,527698,521881,512679,505459,503284,502106,502103,502949,504335,506467,509895,513644,520140,527670,533170,536179,542597,552468,561265,568733,577243,581895,585734,592387,597320,601616,610056,620125,622635,620015,617897,620336,624415,628564,628277,625927,627910,632788,635720,638045,643608,651175,655831,655726,653478,654764,659894,664149,666629,671486,678060,681880,683474,684241,684048,684132,688428,697792,704795,709189,711796,709723,705679,707241,712302,720695,728231,730978,734838,741102,745801,750705,758494,766437,773496,778188,780916,782877,789697,798536,805087,807687,811512,815639
269584,"Garfield Ridge","Chicago","IL","Chicago","Cook",199,124149,126458,128310,129782,130392,129925,128280,125452,122673,120661,118720,116471,115084,114530,114516,113726,112143,109670,109134,111781,116816,121211,124671,127074,128430,128861,128832,129029,130546,133436,135462,136200,136668,136869,136285,135224,134553,134589,135210,135947,136541,137114,138154,139209,140592,142572,144617,146293,147934,149307,150437,151625,152882,154373,155833,156812,157602,158434,158999,159576,160500,161326,162121,163311,164801,166300,167488,168330,169168,170375,171778,172985,174347,175798,176904,177679,178652,179978,181138,182208,183259,184838,186719,188710,190272,191836,193818,196039,198147,200494,203211,205798,208444,210819,212678,214621,217125,220004,223524,227709,231517,234520,237265,240293,243509,246781,249650,252128,254189,256008,257310,258012,258804,260219,261619,262733,263350,263509,264245,265811,267144,267804,268628,269984,271439,272305,272696,272813,272752,272540,271879,270567,269000,267081,264062,260493,257518,255075,252982,250929,248800,246063,243025,239764,236572,233618,231013,228094,225105,222637,220516,218455,216169,213836,211512,208682,205120,201288,197592,194212,190646,187678,186252,185985,185682,184844,183260,181710,180368,179241,178062,176589,174832,172613,169531,165598,162093,160588,159988,158530,157109,156011,155008,154322,153829,152571,151033,149680,148818,146948,144798,143531,143103,142602,142766,142546,141310,139945,139056,138186,137747,138125,139107,141015,143319,145469,146835,149038,152485,155484,156465,156824,156989,157405,157542,157062,156598,156944,157458,157866,158306,159114,160042,161087,161693,161806,162370,163942,165823,167990,170240,171871,172857,173785,174959,176482,178056,179315,180460,181490,181907,181986,182728,184362,186443,188425,190249,192177,193720,194383,194843,195501,195913,196108,195822,194640,193629,193953,195846,198065,199904,201628,203377,204542
114808,"Eagle Rock","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",200,147541,148446,149206,149630,149526,149133,148689,148428,148662,149288,149693,149451,148454,147024,145333,144301,144497,145899,147250,148341,149882,152518,155009,156662,157617,158561,159279,159437,159585,160112,160869,161372,162670,164277,165568,166345,167802,169051,169975,170760,171262,171241,171546,172508,173684,175286,177259,179235,181441,184090,187244,190673,194027,196701,199498,203028,206321,208513,210461,212870,214537,215856,217572,219810,222020,224914,228177,231191,234019,237088,240311,243940,248261,253062,258096,263679,269975,276882,284373,292038,299061,305126,311811,319054,326847,334569,342897,351346,359738,366569,372974,380238,388807,397276,405420,413625,423476,434159,443996,452936,462342,471770,479831,485825,490931,497427,505528,513508,520254,527458,535612,542840,549013,556700,563694,568638,573897,579601,582845,585668,587944,589743,590758,590505,587339,583738,581124,579397,577080,574491,571633,569235,566175,562213,558581,555057,550265,544381,538077,531896,526588,522374,517526,510239,501289,491591,480248,469987,462866,457773,452719,448287,444375,440683,436809,432140,426017,419147,415209,415427,416200,415858,415780,416630,417923,418962,419289,418851,420137,422143,422571,420455,419681,417824,415778,412914,409485,404635,401617,400021,397354,393792,392112,390411,387500,385833,385493,385026,384966,385902,385183,384407,388475,396428,403514,409857,416280,423535,431703,440415,448139,456497,467438,481339,493928,504119,510566,516427,521624,525832,529141,533879,537017,538562,541521,546335,552075,560385,570107,577591,583247,587273,589881,591252,593959,599103,604933,609513,613258,615614,616600,617948,618832,620765,624605,629614,634798,639992,644498,649350,652791,654187,655954,658536,661582,668218,675432,681851,688656,693759,695639,697977,701249,704899,711216,720108,730435,737583,740982,745192,753717,762690,771767,779728
276157,"Wrigley","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",201,130155,129336,129102,128961,128943,129130,129580,130233,130652,130643,130550,130708,131084,131433,131285,131523,132099,132535,133012,133628,135163,138093,141022,142972,144436,145613,146510,146956,147391,148094,148674,149121,150323,152284,153717,154024,154649,155987,157586,158937,159878,160738,162032,163377,165021,166586,167744,168906,170197,171206,172294,173805,175506,177339,179424,181637,183480,184896,186704,188922,190695,191904,193309,195082,196966,198880,200880,203218,205660,208046,210773,214966,220348,226030,231064,235897,240594,245563,250733,256084,260690,264926,270354,276504,281871,285932,290625,296658,303510,309734,316355,323917,331954,339781,347612,355842,366628,379345,390832,399938,408675,417078,423763,428977,433768,439221,444736,450318,454235,460203,468349,475389,480349,486309,492135,497596,504003,508802,511763,515119,518965,521724,524927,527380,527490,526633,525500,524345,523100,521713,518600,513914,508703,503531,496905,488648,480064,471104,461912,451202,440593,432486,424437,411726,395816,379564,365522,356084,349982,344541,338945,334056,329473,324715,319891,315016,309269,303168,298492,296921,297058,298189,299670,300670,301560,302609,301728,301063,305220,310565,312492,311068,309067,305736,303176,301784,300497,298756,298717,300573,301623,301514,302075,302505,301989,302328,303203,303002,302547,302154,302203,301507,300550,300933,302541,303472,303857,304058,305601,309698,315205,320616,326412,333694,341067,347569,353542,359378,364441,369152,371667,371699,370436,370269,372982,377374,380100,381144,382016,381087,379205,377927,378184,378935,379128,378772,377155,376576,380211,388199,395198,402477,409523,415655,420087,425462,431903,438031,442507,447269,452009,454006,452949,452632,455080,458347,460205,460358,459302,456885,455291,455597,456104,456632,459769,464816,469216,473072,477201,483372,491193,501566,511793,519284
271409,"Greater Inwood","Houston","TX","Houston","Harris",202,37663,37798,37558,37177,36964,37060,37358,37629,37862,38039,38027,37996,38050,38088,38018,38119,38485,38783,39007,39208,39306,39441,39827,40525,40810,40609,40536,41034,41754,42680,43185,43389,43644,43850,44002,43132,41070,39579,39671,39832,40311,41759,43455,44267,44590,44860,45455,46009,46188,46366,46950,46387,44831,43840,43968,43801,43475,43480,43686,43578,43391,43309,42992,42618,42473,42997,43235,42933,42396,42139,41326,41622,44070,47250,49034,50631,50754,49413,49587,51581,53321,54319,54923,54873,54321,53767,53292,53448,54171,54175,52561,51415,51003,50988,52383,54361,55664,56588,57877,58672,59490,60453,61336,61644,61515,61636,61750,61624,61266,60067,58838,58827,59479,59383,59070,59730,61551,62913,62678,61872,61520,61807,62525,63062,63395,63887,64625,65072,65098,64230,63300,63279,63944,63814,63121,61914,60959,61362,62412,62489,62074,61309,60438,59854,59640,59464,59383,59327,59660,60956,62774,64194,65121,65929,66446,67314,68444,69211,69891,68996,66925,64907,62127,57810,55698,56608,59280,60836,59611,56911,55151,55828,58450,59794,59911,60974,60732,59944,59765,59529,59779,62543,64125,64048,64343,65248,65649,64664,64000,64632,63527,61744,60923,59687,59306,63327,65179,62475,59750,62077,65393,64680,63625,63179,63340,63963,64112,61289,60531,60357,59777,59260,59053,58643,58004,57457,56834,57617,58394,58351,58023,59017,59684,60973,62062,62639,63070,63854,64976,66282,66850,65773,63612,63614,66746,69236,70798,72355,73203,74517,76146,77505,80594,84732,87876,89069,88340,86614,84348,83069,83336,84009,83903,83006,81061,76878,71606,71749,76094,75338,72069,71471,72612,73801
236058,"Northshore","Houston","TX","Houston","Harris",203,42956,43346,43574,43816,43987,44061,44129,44209,44449,44953,45548,45830,45875,45877,45908,45880,45634,45424,45424,45420,45394,45355,45261,45328,45343,45164,45229,45436,45552,45766,45919,45961,46147,46551,47045,47724,48498,49210,49719,50094,50561,51048,51339,51563,51981,52496,52928,53013,52916,52995,53161,53254,53273,53277,53690,54739,55662,55988,56022,55887,55663,55564,55613,55583,55639,55901,56120,55847,55193,54755,54748,55133,55620,56054,56421,57010,57525,57766,57842,57921,58028,58222,58484,58799,59119,59343,59584,60101,60633,60882,60983,61055,61203,61572,62353,63297,64700,66218,67441,68276,69257,69928,70364,71257,72539,73641,74213,74410,74212,74107,74090,74027,73733,73678,73871,73966,73859,73756,73776,73656,73507,73082,72631,72024,71755,72199,73035,73841,75219,76534,76719,76863,77279,77222,76916,77022,77168,77024,76869,76681,75967,74494,73294,72124,70370,69136,69107,69247,69117,69221,69445,69907,70467,70881,71198,71543,71934,72341,72226,71062,69574,68810,68673,67772,66010,64813,65268,66267,66912,67117,67242,67145,67093,67008,66507,65385,64020,63223,62775,62264,61854,62083,62689,64075,66416,68142,68613,68329,68823,69425,67731,65471,65049,64275,62560,62715,62940,61734,60446,60865,61740,62401,63539,64526,64507,64291,64725,64829,65058,65166,65507,65740,65837,66010,66698,67878,69063,70678,71194,69246,66164,64799,64195,64785,66206,67484,67821,67706,67211,67061,67372,68017,68749,69467,70414,71265,71722,71774,71846,72112,72339,72548,73330,74698,76406,77899,78929,78814,77395,76055,76236,77773,79804,81410,82045,81832,81205,81209,81702,82569,84516,86635,87837,88812
274702,"North Dorchester","Boston","MA","Boston","Suffolk",204,74626,74472,72935,71137,70142,69415,68825,68735,69552,70441,70807,70596,70401,71388,73421,75566,76793,77892,78737,79785,81119,82867,84495,85619,86301,87606,90076,93221,96164,98925,101714,104401,106419,107407,108040,109225,110921,111561,112571,114928,117894,119979,121640,123786,127501,131861,135230,138139,141632,144298,145381,146375,148577,151725,155627,159517,163352,166885,169646,171816,174349,178055,181718,183180,183160,184538,187150,188537,188472,188866,191162,194290,196658,198654,202443,207876,212807,215635,217533,219946,223450,227298,230593,233505,237473,242567,246976,250171,252912,255751,258165,260533,263007,265383,267380,269072,270952,272584,273085,272790,273177,274894,277470,280850,284157,286869,288803,291060,293331,294599,295038,295863,296996,297173,296300,294490,292883,291548,290797,289755,287885,285837,284227,282856,281847,281262,280837,280516,280233,280964,282071,282390,281706,280793,279548,278216,277512,277719,277351,275792,273810,271542,269962,269168,268806,268075,268312,268533,267180,264258,261906,260222,259021,258038,256587,254406,251769,248837,245838,244067,244064,244940,246542,248143,248131,247190,247158,247194,247342,248833,250805,250998,249670,247686,244727,240945,238234,236536,234438,232609,231725,231173,230805,230506,229844,229458,229554,230082,231400,232378,233035,235187,237398,238037,238658,240333,242224,244868,248290,252563,256520,260119,262702,264842,268074,272545,275281,277907,282433,287516,291763,295712,298306,300607,304242,308006,311241,314801,317316,318751,320638,322223,323100,324363,325585,326611,328088,330173,333164,337687,341986,345695,349271,352780,357445,364126,370560,374965,378827,383106,386340,387603,392788,400979,405521,406859,407585,408212,413200,421708,427427,431913,436503,439898,442575,445745,448801,451689,454858,457756,460377,464366,470563,475866
117156,"Pacific Beach","San Diego","CA","San Diego","San Diego",205,160353,158949,157973,158446,159420,160226,160044,160010,160376,161262,162230,163872,165546,166912,168238,169897,171557,173180,174998,177710,180516,182490,184128,186391,188442,190278,191713,192995,194943,197229,199445,202195,204883,206403,207919,209400,211356,213689,216495,218183,220134,223074,227064,231451,237121,243340,249174,254724,259435,264058,268669,274182,279937,285888,290904,296374,301818,306410,310286,314827,319284,323398,327404,330517,333342,336346,339112,342175,344973,347199,350876,355102,359426,364647,370573,378455,387536,394850,401700,410460,419699,427195,432594,437490,442747,446553,451793,455615,457654,460990,468886,469276,468250,476889,490300,499455,510041,524001,538662,554395,566436,575162,580640,585677,588674,590536,592973,598327,601962,601676,597928,593095,589499,588439,588523,589884,591995,591372,589786,590459,593188,594886,594129,589101,584526,578966,570477,562725,557302,550964,542067,531722,521783,514843,507368,500684,496422,495413,495645,497298,498617,496717,493101,489232,485374,482333,481353,479142,476425,474255,472595,471095,470221,469264,467436,464840,461893,458167,457296,461049,463809,462770,462505,463928,463257,463557,465550,469438,472765,474097,473351,473848,473789,473517,472067,467515,461702,459154,459142,456732,450730,444351,437815,428741,419709,412094,408118,405959,406419,407155,407594,407219,409191,412750,415655,420677,429281,439735,447618,456592,464217,468063,470775,478596,486780,493976,501177,506832,509971,510080,506856,503783,503224,503274,503307,503256,503599,504310,507115,511247,514187,516884,521312,525641,527356,528723,532869,538872,544507,550854,557711,561657,564207,568820,573015,574835,579292,585152,586256,586977,590490,592731,591974,592550,595093,598749,602666,606444,611172,615648,618884,621011,629187,639303,647319,653325,659810,663014,667200,672976,679526,688382,700134,710124
267847,"Northeast","Anchorage","AK","Anchorage","Anchorage",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110986,107415,108506,114004,118992,120492,120216,120074,120635,121340,122372,121597,118915,118518,118275,114455,110766,108228,105757,105319,106976,109024,111135,112823,113955,115188,115814,116499,117229,117952,118561,119283,119449,119631,119955,120752,121941,123172,124001,124228,124433,125259,126284,126816,127158,127564,128245,129884,131788,133034,134090,135591,136656,136847,137110,137689,138475,138933,139443,140158,141404,142486,143753,145277,146381,147487,148381,149149,150080,151278,152208,153998,157208,160065,161059,161586,163271,165263,166955,168196,169180,170231,171433,172535,173153,174221,175913,177773,179721,181799,183565,184938,185593,186246,187276,188261,188886,189899,189994,188591,186809,186058,185884,185713,185487,185175,184472,183580,183363,183649,183804,183656,183528,183673,184026,184325,184538,184774,185179,184932,183521,182972,184788,186777,186341,184226,182285,181436,181468,181434,180908,180419,179932,178619,177898,179155,181134,182293,182801,182803,182964,183239,182888,182003,181181,179398,177033,175602,175596,175777,175732,175980,176305,175874,175387,175151,174466,174091,173982,173312,173160,174226,175298,175526,175311,175967,178036,180621,183242,185086,185590,185274,185252,185112,185091,185234,185260,184421,182932,182512,183645,184357,184495,185291,184800,182887,181515,181122,180715,181015,181534,181490,181372,182678,183164,182451,182347,184156,186038,187366,187714,188207,188587,188933,188904,188684,188328,187946,186819,185040,183339,182379,182197,182286,182920,183200,182815,182400,183196,183705,184435,185304,185995,185693,185478
274359,"Los Feliz","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",207,194017,193021,192404,192879,192726,190403,187904,187928,190307,192969,195105,197416,199964,202420,203932,204614,205677,208837,214197,219797,225337,230683,235775,240627,246195,251837,256793,260532,264284,267303,269409,270849,272884,275204,277116,277419,277372,278162,278729,278727,277687,280262,285623,290959,294445,298107,301093,303848,306435,308241,310541,314530,319798,323831,327031,329041,329785,330342,331599,334075,338831,346621,355149,361357,367723,374908,380848,385337,390180,394593,398827,403131,408152,413931,420663,428744,435122,438924,443912,452313,460769,468309,479449,492844,503872,511330,519771,530943,542349,550888,558064,567173,581765,599238,614425,626859,639017,651456,665613,678373,690126,702843,715107,723816,728472,732534,736801,743943,751442,757925,761060,763726,767546,774737,781061,784169,787094,789140,789297,787934,785141,781369,776175,770657,766101,762129,758406,753061,744302,738079,735091,732504,730140,728664,726981,722822,716387,710436,703761,698682,697917,698466,695205,686971,677288,670487,661957,653460,650175,650928,651475,652921,654523,656257,657596,658298,657662,656211,662051,674923,685886,691583,697324,703535,711758,713697,710726,706379,704668,700070,691970,680465,672497,664983,659450,654184,648041,643352,643477,647495,651567,653063,654616,657647,657755,653801,648733,644219,639000,635828,634240,631251,630512,635934,642470,648216,652231,658895,671101,687156,701118,711314,720556,737723,757486,771022,777845,784009,791519,798470,799060,794035,790158,791498,795862,797728,797112,801703,807502,806462,802942,805452,812653,821153,827233,831886,838788,845455,850192,852358,858100,871218,885061,892914,897968,905075,918240,935166,945481,945761,942056,943100,949557,950247,945008,940874,940246,944595,952448,958031,965664,982245,1003207,1025028,1040847,1057593,1081306,1108555,1126949,1136025,1138368,1143967,1152566,1158914
