Neighborhood,city,state,metro,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
Nautilus,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,317.667844522968,328.82568980647096,335.70581257414,348.28699106256204,328.80235121234404,321.259957764443,324.852071005917,323.19062302810903,298.85960992280104,301.72461907685397,304.347826086957,289.473684210526,276.595744680851,296.582819174181,285.714285714286,277.446609477937,285.357142857143,276.595744680851,281.603308785396,288.539220100682,280.948553054662,322.135502176421,327.418673426278,343.178621659634,351.838755304102,343.178621659634,364.75567525971496,382.55707516086306,374.21875,385.04936530324403,384.326161421537,382.488479262673,371.30801687763704,359.73700446128197,394.069378708815,380.398671096346,389.978483945713,382.38141335914804,418.46652267818604,399.209486166008,420.26360953133104,436.505880068449,443.064471733127,442.04339963833604,437.545197740113,441.77862510259496,418.30536884782896,425.56366999834296,452.62502543954,453.961456102784,458.333333333333,472.560975609756,467.940233858413,485.362095531587,477.39755611171205,467.085755022145,463.31949210706904,477.657935285054,478.107056734403,522.557364148443,537.5,529.278273809524,539.583333333333,498.261811173994,561.465312691256,561.465312691256,598.669623059867,629.734848484848,606.32183908046,606.32183908046,627.615062761506,623.8075313807531,659.619751049261,630.957784838856,590.784671532847,622.249896222499,637.410569181626,609.4578067672239,570.988357428016,572.563149139071,595.124590022751,576.398362892224,577.00784570604,577.00784570604,570.809248554913,573.782914596672,577.00784570604,577.6173285198561,586.571392751787,590.3490759753589,600.0,624.687656171914,660.0,628.219805380653,599.8771837177901,617.395773492353,630.654265598932,644.847699287103,605.699493972539
Downtown,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.760919151812,390.048154093098,392.364438451741,395.134854169635,376.031740387806,387.923209366391,376.623376623377,371.228354978355,387.008338143013,372.866127583109,352.897473997028,336.239103362391,337.795275590551,348.585690515807,346.983898721731,346.608898721731,346.07588184409303,344.05113077679397,345.104333868379,353.90819044199094,374.406991260924,383.76636573580396,360.93090791252996,349.04961700225505,343.406597002374,344.17644821343697,345.104333868379,341.73453741255,355.547620357256,370.50473186119905,418.097320376914,415.57553324256895,441.797140912185,433.753943217666,418.342239076101,430.895163155114,421.37508509189905,427.62578648298995,434.259259259259,433.70596205962096,434.259259259259,441.517386722866,441.517386722866,430.979978925184,427.501337613697,425.060975609756,423.84296415195297,420.772019171093,424.681663837012,415.973377703827,423.57544141252,414.66024612092,411.111111111111,401.21694899807505,403.598746543723,403.428839830907,400.749063670412,415.226529659038,408.687529191966
Flagler Heights,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.462317210349,312.156693561237,307.34632683658197,302.9818155658,305.351440809044,319.702842377261,323.149236192714,303.356554781507,303.193428905905,313.530641967851,301.963993453355,301.462317210349
City Center,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.5277007964451,738.5277007964451,749.287673443046,761.191236734501,738.396624472574,759.922555663117,736.976447383687,627.118644067797,622.981605390157,585.644371941272,606.69930875576,591.730108971488,627.697841726619,584.975369458128,593.466577782167,591.726618705036,618.181818181818,596.5859046918171,600.262255980363,586.711838268807,606.844353143171,672.676837725381,672.676837725381,661.8501830975799,643.421052631579,661.226290251434,653.720194734072,642.211055276382,669.4677871148459,640.459363957597,599.515374331551,620.178041543027,596.625766871166,620.178041543027,620.178041543027,593.994778067885,574.4125326370761,554.00260744389,556.161038073569,555.009823182711,555.009823182711,561.787132317584,552.127659574468,547.235023041475,547.6890383432959
Snug Harbor,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,149.833333333333,142.0,156.106382978723,170.212765957447,171.934865900383,175.38848558177102,170.279316463578,186.04534883720902,194.362973760933,180.99203475742198,183.975565210896,170.856965466322,190.319460909715,189.14956011730203,191.48936170212798
Lyons Park,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.026704053087,123.07062257184401,119.854090672225,119.439660015012,126.34971282705799,125.13904338153499,123.12633832976401,130.88144963145,131.639251632346,130.68181818181802,131.17908994759898,131.424696873006,127.62603701340099,131.806615776081,132.596685082873,136.30681818181802,134.451751632346,140.98029307731198,136.363636363636,137.08063566804,133.863823020215,138.07696629213498,138.257798705121,139.567400644468,144.20247204237802,144.715302491103,145.31435349940702,145.311387900356,145.31435349940702,139.129056754749,139.949109414758,140.74074074074102,140.966921119593,140.472035815691,142.775229357798,137.204850031908,141.206472205665,146.215596330275,146.564885496183,150.928792569659,150.593723494487,146.6,143.586470963625,143.163309044149,143.586470963625,146.6,147.526501766784,146.6,147.373333333333,148.788041866933,151.019495584493,147.086521483225,151.564767965963,157.736013986014,155.555555555556
La Gorce,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.985178323298,679.8375916022969,685.017596782303,660.737309699336,646.646574913113,661.5330766538331,653.436592449177,660.528422738191,619.634621945759,619.634621945759,649.331979141426,672.4813994340091,711.715905713649,703.716107043877,684.3396325047701,702.6498339528371,776.15298087739,761.4831101205299,735.460511427925,733.9546891025751,723.8892563772861,716.8171536502961,724.978614200171,730.219562814048,689.0516209076101,684.0796019900499,677.875439082737,739.3715341959331,783.4757834757829,782.622333751568,773.7656595431099,733.0746011211729,684.410646387833,738.03262766339,747.6675351164439,741.5821060716651,740.1735579377229,773.520019651191,752.34441602728,752.34441602728,757.4599343717889,735.734569659973,738.430583501006,716.755843211439,709.3945720250521,685.0467289719629,684.6715775886,658.374661524313,709.3945720250521,747.025121198766,733.1177000540989,733.1177000540989,700.082850041425
Hillcrest,Hollywood,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.677632901216,91.23222748815171,94.1943127962085,90.875,100.9395623865,100.05561735261401,103.09677419354799,100.651658767773,100.651658767773,100.592417061611,97.08480565371019,94.66824644549759,102.640052725732,100.51546391752599,106.907894736842,105.123674911661,105.450236966825,106.04265402843599,103.251593883999,101.094697548795,103.080568720379,106.770198600767,108.108108108108,106.57582938388599,105.980690971815,106.51658767772498,106.51658767772498,115.04001556453001,115.04001556453001,110.42402826855101,111.96682464455,114.752650176678,110.475172029012,111.255924170616,114.83870967741899,117.178909952607,112.559241706161,114.83870967741899,117.18009478673001,120.274914089347,118.09090909090901,115.979381443299,113.625592417062,117.29857819905199,118.48341232227502,124.221183800623,124.31438336950599,124.765868886576,127.431038413314,127.98280943848101,130.104166666667,129.909090909091,127.165507312847,125.44783908824199
Sailboat Bend,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.140949554896,308.34340991535703,299.0,308.34340991535703,297.338270858525,315.281899109792,316.65119690471903,318.020494699647,317.504141358366,318.020494699647,303.494845360825,318.020494699647,331.120331950207,309.88274706867696,307.734806629834,270.67227748767505,300.45489554250497,317.908412863902,316.86586083571,329.949874686717,337.543554006969,327.627709206874,309.237288135593,334.576581360968,327.22007722007703,327.323443848868,345.724907063197,349.498748633079,348.612786489747,350.112745098039,333.820474777448,332.32377122331,333.111789193518,331.29858738753995,334.143377885784,336.689169289672,324.037909881283,325.091575091575,330.631924729576,339.0,328.183361629881,333.828996282528,333.842671194114
Tarpon River,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,190.83619702176398,190.83619702176398,192.317323317084,206.224221972253,204.579103651163,196.27623561272802,198.46581875993598,198.82352941176498,198.82352941176498,185.601799775028,186.30873786407798,185.81810699588502,176.883253301321,176.470588235294,166.0,170.6,176.470588235294,161.572391424365,160.885167464115,164.588235294118,166.0,164.818355640535,156.666666666667,156.666666666667,166.666666666667,176.666666666667,188.135161812298,177.666666666667,176.39215686274503,174.97113402061902,173.892873151053,172.547846889952,176.243093922652,165.136367622555,185.17637969094898,191.29411764705898,193.925434197084,188.679245283019,194.173948220065,200.978733618788,199.08730158730202,193.266666666667,198.32,207.857823482824,211.834228694362,234.95780408421902,216.666666666667,216.666666666667,211.515151515152,217.68564033946998,212.26021684737302,214.324470971243,214.324470971243,218.90827236916098,234.38363174734798,237.93103448275903,237.93103448275903,241.57693041322003,240.482968913727,230.66926575698503,229.464285714286,231.2,232.187337057728,230.91359748948202,212.725182062093,207.934990439771,215.401785714286,210.630361648444,217.079365079365,225.13513513513502,230.70987654321,230.70987654321,217.336956521739,214.63561795900398,218.15095804523602,233.333333333333,239.39207126948799,256.18018018018,261.299061299061,249.68597549040402,249.265162510681,243.333333333333,238.852686783296,252.34226859282998,264.948830409357,269.011000570532,256.163773747841,246.405451861298,247.295208655332,258.521274610432,252.390057361377,257.647058823529,242.669027644687,243.20687182689701,243.20687182689701,248.394563858531,241.999235087364,260.992063492063,242.077464788732
Central Beach Alliance,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,283.686974789916,283.686974789916,276.769230769231,273.4375,287.878787878788,278.129829984544,299.487775790101,293.087476979742,286.24950872562,292.66666666666697,301.979742173112,297.38670195170397,296.209073927642,295.807978363759,295.555555555556,283.33333333333303,296.610169491525,291.06016042780703,300.918635170604,288.148148148148,287.4975,295.821125203688,297.330788304323,297.745641208944,297.402597402597,299.212121212121,289.473684210526,300.286038287986,309.181761399126,301.391035548686,321.428571428571,325.790352504638,309.24204349026,315.627466456196,325.132978723404,325.497523844461,327.92004996877,333.879210220674,340.78421578421603,352.31660231660203,370.77544015241097,366.633333333333,352.201257861635,352.31660231660203,357.66911238367896,350.0,362.666666666667,357.65625,357.202579034942,355.718085106383,351.851851851852,346.47239263803704,357.5,347.03100775193803,337.593984962406,348.121916842847,347.09090909090895,357.5,356.42418930762494,351.21621621621597,357.5,366.073301263544,377.41935483871003,390.060240963855,402.54237288135596,393.66522049535894,399.333333333333,414.49561403508795,399.07942126789396,415.69592198581597,447.099170588608,452.666666666667,444.839857651246,427.181818181818,448.61999016474095,438.72077868975504,437.630662020906,447.947947947948,447.153598281418,438.188665390948,426.530612244898,426.57704239917297,464.65073834411794,460.275423728814,447.76707742225,447.58620689655197,442.92068198665703,449.327817993795,450.742317223666,476.666666666667,487.12962962962996,489.857142857143,500.05694706315904,467.581047381546,470.47047047047005,470.47047047047005,460.122699386503,459.079283887468,466.3
Rio Vista,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.83162217659105,433.22668698651603,437.37387349511596,429.63734643301,421.93714109420097,424.479166666667,417.649950835792,463.93225848662905,493.306169965076,460.93435918763396,487.59038499120595,466.313162819713,469.326049196971,518.492871962162,443.696450428397,455.00480662405505,466.313162819713,469.044134527089,467.013888888889,467.75223499361397,486.654660106592,495.758907808655,465.93077426289597,479.839465400348,470.977596741344,475.915820350853,475.915820350853,478.08580552598704,479.127134724858,479.127134724858,476.520400307929,520.969245107176,513.6207819535321,514.34669544829
Lake Ridge,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.397031539889,271.716141001855,268.00556586270903,268.00556586270903,271.716141001855,261.04183757178,268.00556586270903,270.257621567145,259.254159655053,268.402333997572,255.269607843137,256.155055002619,261.137167479725,261.137167479725,261.04183757178,260.85470625183,257.508090614887,263.33141779769403,260.655072606502,270.02700270027003
Harbordale,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,223.306544202067,244.033949076385,238.095238095238,225.342465753425,237.387539996236,216.996603973222,200.89285714285703,218.215370018975,226.859918610649,217.267552182163,199.878246753247,204.81075494714,208.728652751423,213.066761363636,227.609108159393,216.29993618683,209.942838772406,211.157024793388,219.817767653759,227.609108159393,227.609108159393,236.83858239977502,241.129032258065,235.961681894462,231.98826155081798,227.703984819734,231.90778401122003,224.42544094067298,219.172307692308,226.064712880204,223.260556461225,223.07692307692298,230.23032629558497,222.727995833577,233.48519362186798,234.020618556701,231.217171300498,222.095671981777,222.665148063781,225.687994172337,223.23462414578603,222.78098283921298,228.112020806518,237.09677419354801,227.076249270961,231.10854349727998,226.797538365662,224.66774991511903,226.651480637813,251.091258976485,260.3125,250.36127167630102,254.210526315789,241.666666666667,239.720030626852,241.00877192982497,251.307857715577,245.278810408922,241.854838709677,254.10476935105598,247.11864406779702,245.0,246.35036496350398,241.881927710843,243.389830508475,236.89939685551602,230.06993006992997,227.69127812415297,230.06993006992997,237.19165085389,254.282655246253,252.04032645223202,246.61977916466597
Palm Club Village,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.16919018717189,97.94176706827308,97.94176706827308,94.50945094509451,102.503290231645,102.800336974875,102.687140115163,102.599179206566,103.403141361257,103.967168262654,103.041978291911,106.969360571646,107.22862944639999,106.22986036519899,104.500443019282,103.967168262654,106.03602274709101,105.55267151185998,107.8073089701,107.98872180451099,106.18776781537599,108.373205741627,108.40925162321301,109.658750044112,111.16844912667901,110.015174506829,111.16844912667901
Galt Mile,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,271.080139372822,259.185185185185,263.52877891339404,259.185185185185,259.32923948984404,259.257212337515,265.163168445257,259.185185185185,265.389082462253,271.851832784185,271.080139372822,270.889046822392,259.32923948984404,257.708546833367,258.0,251.58934169279,256.0,251.45454545454498,260.015437183477,257.88501742160304,257.77003484320596,265.51724137931,270.566643632096,272.1875,260.763888888889,271.527632850242,269.911074867971,264.64532434709304,260.158893280632,264.17495442693297,266.33333333333303,274.16666666666697,269.860521528199,271.818181818182,276.30662020905896,263.868131868132,264.349866775979,263.927212572374,264.363913074255,264.647058823529,264.705882352941,261.974180728913,271.139705882353,280.076204424202,278.676214388194,278.53684156589503,277.16049382716096,278.22299651567903,276.674364896074,285.0,289.41273779983504,287.35632183907995,287.375,268.744734625105,265.31537609127,273.753685762426,268.423883808499,277.590564448189,277.590564448189,279.586890243902,281.385281385281,281.60263566987004,277.88104089219297,267.965684583829,277.88104089219297,287.110275689223,279.545454545455,291.681957186544,288.148148148148,286.0,292.941176470588,293.198529411765,293.309401042575,293.420272673385,293.420272673385,297.01307209458196,300.24067388688303,300.24067388688303,304.480651731161,306.24369747899203,304.789915966387,303.452447077702,306.72268907563,306.655433866891,305.764705882353,300.24067388688303,298.913043478261,302.962962962963,309.52380952381003,307.709558823529,314.697926059513,314.32360071091597,321.901323706378,321.347347716516,314.697926059513,308.024691358025,313.224637681159,316.11639619474,316.80819809737005
High Point,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5470973249858,65.6190476190476,66.4941781096924,63.6704119850187,66.10455311973021,73.1684981684982,75.8010118043845,77.4590163934426,79.09836065573771,79.5786516853933,78.7087397621106,77.1452591124722,77.1452591124722,78.41483979763909,79.2580101180438,81.5954332552693,84.5156588773789,84.29413528199359,81.787521079258,81.3972536738135,81.14754098360659,81.14754098360659,81.6255909103475,88.09523809523809,88.09523809523809,88.5328836424958,88.5328836424958,88.545048786422,86.0557768924303,92.74873524451941,95.69616271755079,94.02390438247009,93.63202247191009,93.1034482758621,91.9055649241147,91.05777724243151,91.9055649241147,91.5537848605578,89.4813730395518,90.1349072512647,91.9055649241147,91.11721611721609,90.0614754098361,91.76029962546819,92.74873524451941,96.88026981450251,101.09612141652599,99.32546374367621,98.27868852459021,102.90262172284599,100.796812749004,102.90262172284599
Landings,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.42035029191004,346.578366445916,376.778144135657,374.637297606156,387.26022439377505,405.550593933888,424.17296047906405,442.038791159224,427.485750474984,442.038791159224,419.95203298903505,411.65294490183703,394.49873326094803,364.163588687659,391.006842619746,408.53619804549203,440.99756690997594,398.451730418944,398.451730418944,398.451730418944,399.697563322679,409.38069216757697,411.569464201043,409.38069216757697,425.10924117350703
Downtown,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,213.523131672598,220.883534136546,218.253968253968,230.04056795131802,243.758493496408,244.826680672269,233.43103448275903,243.399339933993,230.04056795131802,218.200387757928,211.640211640212,221.93730278255902,197.864768683274,202.16362407031798,202.051829671843,206.168826760728,223.020548562701,230.15873015872998,225.191617742988,230.099649055024,234.583072100313,234.46233135654498,259.969283736651,247.00854700854697,255.789461494516,246.39489363241,246.376811594203,239.55567357054298,242.235384252711,234.583072100313,236.176935229068,246.15384615384602,258.941141085783,259.608900876601,277.351687480206,266.252520966126,286.26174959298197,276.99293642785096,268.20187988319,281.419368119816,277.851458885942,277.422197656896,276.455801616187,297.475961538462,273.818454613653,283.276450511945,280.599688215198,280.599688215198,278.509709059443,281.196581196581,300.862068965517,297.815649867374,295.530726256983,295.124120228534,301.747401418908,297.401920447819,298.94239879766104,294.388224471021,296.884803989217,319.125715648855,319.161191178623,319.161191178623,320.448135786178,303.73001776198896,303.16430020284,293.137254901961,283.479652658564,286.601385240029,286.601385240029,288.778052805281,304.259634888438,313.253012048193,310.96964276034,312.969588550984,311.004784688995,295.19713196256197,293.815746529085,295.479009687836,297.304999706746,296.319401122895,295.479009687836,312.66668341726603,314.328582145536,320.51282051282004,311.327831957989,306.22009569377997,303.349282296651,303.633363123373,303.349282296651,303.438975050573,300.159632095996,296.971403455759,310.674806137601,307.501709401709,327.346115035318,319.075635171526,305.555555555556,308.077447444053,303.827751196172
Harbor Beach,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.4651018187469,802.3286937901499,852.6369809864481,852.790640994394,740.350987114754,776.4651018187469,776.94861425779,768.0359467985601,771.117770767613,752.448280220215,771.117770767613,757.958564931784,758.782678355079,757.958564931784,704.2220586576151,697.246426429507,707.427993936332
Northwood Harbor,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.918898385565,183.675213675214,180.350617283951,161.538461538462,176.627889758824,155.414736134757,156.947078946714,160.393867863684,158.150684931507,152.008547008547,170.08547008546998,162.089209028412,177.751297879076,191.92,189.56,179.393564356436,179.487179487179,176.393442622951,179.40170940170898,193.877551020408,191.2,172.60683760683798,176.084203861982,183.60869214642798,182.76981908533298,192.30769230769198,191.742307692308,191.742307692308,191.2,183.760683760684,175.92,179.56,175.213675213675,168.77366255144,182.505341880342,178.585,182.505341880342,175.92,183.760683760684,184.43178220956003,183.675213675214,186.25
Singer Island,Riviera Beach,FL,Miami-Fort Lauderdale,Palm Beach,307.49165658121495,298.30929885628996,290.602550355167,295.542781904124,284.537127343659,281.771501925546,291.66666666666697,295.866935483871,288.18998716302997,285.927399303829,286.806883365201,286.84606463342004,286.806883365201,281.926913190376,278.757939308398,269.678621332091,270.79166666666697,283.88461996356006,275.353016688062,272.157133011716,272.998508204873,272.892065398971,258.441558441558,259.752852816005,254.37525437525397,266.180555555556,256.09149676777696,256.13144936199797,277.709033909495,282.190132370638,285.648994515539,268.010030593811,282.136228412922,274.547661286244,273.495773247141,276.66666666666697,273.724629731212,274.22257769652697,280.266666666667,284.772182254197,287.234042553192,291.600106496273,290.420439064436,295.65816678153,311.249002394254,304.681194511703,289.678633217993,291.58333333333303,279.472843450479,297.074954296161,300.31077548794997,304.948676899896,307.003613651058,307.34512908791197,307.294264339152,307.34512908791197,302.54996554100603,303.98576515343996,306.637410861218,305.702479338843,313.05102381182803,315.889830508475,310.283687943262,307.774480098448,314.467696113324,313.45473014898,323.481665643866,337.602459016393,345.833333333333,337.4006789232,335.653903530582,335.655029079635,337.602459016393,333.33333333333303,334.481491818125,331.84515610652,327.04996153229,340.909090909091,342.378934624697,346.281223427586,352.71851342050905,352.76202381248396,352.71851342050905,367.010309887937,374.717339086026,400.383047310332,401.540154015402,401.540154015402,396.27842866988294,397.30423620025704,410.994263862333,404.95728071793,411.409764125069,434.375,438.81453154875703,422.339010442566,418.113941282396,407.113615861695,396.27842866988294
Belle Isle,Miami Beach,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.09810479375705,444.10860056910303,444.10860056910303,447.635135135135,500.278706800446,500.278706800446,505.067567567568,505.067567567568,489.47368421052596,499.367088607595,500.557413600892,499.683544303797,499.367088607595,499.962251104243,499.962251104243,502.91028574781404,525.746060926884,547.636909227307,573.669590643275,577.731092436975,531.330196749358,536.9837508463099,524.782128769809,558.572667268319,575.294117647059,570.980392156863,572.394029600436,550.119631185808,541.348830211389,544.444444444444,572.916666666667,543.369625907314,537.604274785684,540.37037037037,537.24537037037,535.632183908046,535.632183908046,533.613445378151,534.622814643099,535.632183908046,507.79694167852097,521.052631578947,507.79694167852097,520.046399253219,525.595404085606
Las Olas Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.854449012411,693.911792905081,702.339157075433,710.460779975981,713.229252259655,672.7664155005381,671.534214461679,738.4615384615379,741.795704295704,738.4615384615379,668.777308794743,653.705480792389,649.816938981316,653.179190751445,634.342301943199,621.7800675075499,628.061184725374,635.182486583964,648.584905660377,652.840909090909,656.532456861134,675.784392598552,675.784392598552,677.5244741338009,706.327704926846,740.532959326788,736.260644483625,739.130434782609,741.2055730052609,714.2558018789861,685.647501769007
Sunrise Intracoastal,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.0,494.798464380222,476.87303534235804,526.159921026653,447.242724802054,443.91180609036496,436.941296706987,491.93813754524496,458.423326133909,395.809414466131,390.220646251701,367.605633802817
Cypress Bend,Pompano Beach,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.449501082308,123.884297520661,123.966115702479,121.931260229133,120.777988614801,121.931260229133,124.902857142857,114.636852509193,120.96774193548401,123.805309734513,119.696710745477,124.26224489795901,127.666666666667,128.52058755760402,129.999,132.047107438017,130.92691935483901,133.895718954248,130.88566933638398,128.017355371901,124.02108529768101,132.142857142857,135.77005347593598,131.894661290323,138.562091503268,136.298701298701,137.444113263785,139.055683511719,139.998693659282,138.505899086417,136.290322580645,135.050321643494,137.241379310345,141.132537496174,151.523167221627,151.655172413793,149.224404544142,147.05764705882402,146.999411764706,149.157754010695,144.827586206897,144.827586206897,144.586776859504,145.141065830721,144.686520376176,145.141065830721,140.81245001333,144.628099173554,145.454545454545,145.454545454545,144.904237536657,151.309328968903,149.37725040916501
Idlewyld,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.92011412268204,353.809998444694,324.390243902439,348.18732978861397,367.231638418079,367.231638418079,334.522111269615,334.522111269615,318.69918699187,332.796888480699,327.175697865353,322.249589490969,323.319916696704,312.960952937575,349.398818015081,357.142857142857,349.28267399649695,326.17090398956503,324.390243902439,341.654778887304,341.654778887304,358.867655686866,366.561181434599,345.98540145985396,340.922326152513,340.20618556701
Central Park,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.984719864177,314.971540398139,306.596701649175,301.932894707304,299.100449775112,299.100449775112,309.847198641766,291.604197901049,290.854572713643,282.9868333472,282.608695652174,272.45041642268995,268.670438472419,268.670438472419,281.109445277361,280.44690592709
Harbour Isles,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,307.00213509316796,292.48717948717996,293.568356374808,293.568356374808,270.690570610267,263.714474553866,284.877880184332,292.307692307692,302.86307053941897,302.24525043177897,302.821113022509,304.698449876342,307.183364839319,304.698449876342,301.39471021824,300.802139037433,297.86176031825,293.82881157117,293.143369268962,292.88476848942,296.524491465149,323.438704703161,313.990461049285,300.356576862124,300.0,314.256641313024,313.990461049285,316.657796700373,331.120331950207,329.449054863993,322.659059474412,336.767036450079,336.767036450079,331.336405529954,340.425531914894,340.425531914894,332.222222222222,332.222222222222,333.661080641885,332.222222222222,304.75707880351297,322.774907907136,323.438704703161,326.152189159403,338.131868131868,325.829383886256,336.770186335404,306.58436213991797,343.33333333333303,340.63981042654,345.277777777778,350.21097046413496,351.12359550561797,334.902054467272,351.12359550561797,382.58156677159894,383.551976183191,359.459459459459,351.12359550561797,385.12647695124,447.761194029851,424.85822306238197,411.34302809203797,404.87858254256,426.568555758684,405.80024152873494,414.10788381742697,412.162162162162,409.78189028420405,390.55524596922004,382.683410442829,386.919620569146,409.78189028420405,433.510638297872,436.7607273017,422.63770655752097,404.054054054054,344.943289224953,328.79146919431304,328.088803088803,328.088803088803,328.79146919431304,348.93364928910006,377.094972067039,387.855628662578,382.30769230769204,380.855178341212,384.615384615385,362.674760853569,365.119205298013,366.558748743421,336.70886075949403,326.32146334678,361.111111111111,361.630036630037,366.315018315018,375.457875457875,367.298578199052,369.041450777202
