Zip,city,state,metro,county,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
33415,Greenacres,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,1200.0,1162.5,1172.5,1172.5,1300.0,1225.0,1197.5,1225.0,1272.5,1350.0,1350.0,1300.0,1250.0,1250.0,1250.0,1200.0,1225.0,1225.0,1300.0,1300.0,1250.0,1250.0,1300.0,1300.0,1350.0,1400.0,1400.0,1400.0,1350.0,1400.0,1400.0,1400.0,1400.0,1350.0,1300.0,1400.0,1400.0,1400.0,1450.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1450.0,1450.0,1400.0,1400.0,1400.0,1350.0,1400.0,1400.0,1400.0,1400.0,1500.0,1475.0,1500.0,1450.0,1550.0,1412.5,1450.0,1425.0,1500.0,1462.5,1450.0,1500.0,1450.0,1412.5,1450.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1547.5,1500.0,1500.0,1500.0,1562.5
33180,Aventura,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0,2700.0,2600.0,2500.0,2600.0,2500.0,2470.0,2400.0,2600.0,2700.0,2800.0,2800.0,2600.0,2500.0,2700.0,2600.0,2600.0,2600.0
33068,North Lauderdale,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1500.0,1500.0,1400.0,1450.0,1475.0,1499.0,1450.0,1425.0,1400.0,1450.0,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1450.0,1450.0,1450.0,1450.0,1489.0,1475.0,1450.0,1450.0,1500.0,1487.0,1499.0,1475.0,1475.0,1450.0,1500.0,1495.0,1450.0,1500.0,1500.0,1500.0,1500.0,1500.0,1497.0,1500.0,1525.0,1550.0,1550.0,1550.0,1550.0,1577.0,1500.0,1500.0,1500.0,1525.0,1529.0,1550.0,1550.0,1500.0,1587.5,1500.0,1600.0,1600.0,1599.0,1565.0,1600.0,1600.0,1600.0,1600.0,1650.0,1600.0,1647.5,1600.0,1600.0,1650.0,1650.0,1680.0,1650.0,1600.0,1600.0,1600.0,1600.0
33179,Ives Estates,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,1950.0,1900.0,2000.0,2000.0,2050.0,2100.0,2000.0,2000.0,2150.0,2200.0,2200.0,2200.0,2250.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2300.0,2300.0,2300.0,2250.0,2250.0,2300.0,2300.0,2300.0,2350.0,2375.0,2300.0,2300.0,2295.0,2350.0,2400.0,2350.0,2400.0,2500.0,2572.5,2400.0,2350.0,2350.0,2350.0,2200.0,2349.0,2200.0,2249.5,2250.0,2297.0,2295.0,2300.0,2200.0,2300.0,2300.0,2300.0,2300.0,2400.0,2399.0,2400.0,2487.5,2350.0,2325.0
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.0,1850.0,1872.5,1999.0,1939.5,2087.5,2000.0,2250.0,2271.0,1950.0,1900.0,1900.0,1985.0,2000.0
33165,University Park,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,2205.0,2400.0,2500.0,2500.0,2475.0,2362.5,2325.0,2300.0,2375.0,2475.0,2500.0,2425.0,2400.0,2300.0
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,1725.0,1600.0,1537.5,1575.0,1695.0,1685.0,1687.5,1397.5,1500.0,1700.0,1595.0,1700.0,1600.0,1687.5,1500.0,1450.0,1450.0,1425.0,1450.0,1475.0,1400.0,1490.0,1450.0,1450.0,1500.0,1450.0,1460.0,1400.0,1450.0,1450.0,1500.0,1500.0,1625.0,1500.0,1750.0,1695.0,1695.0,1600.0,1590.0,1650.0,1650.0,1650.0,1590.0,1500.0,1500.0,1590.0,1570.0,1625.0,1650.0,1700.0,1899.0,1700.0,1600.0,1600.0,1600.0,1600.0,1739.5,1800.0,1800.0,1699.5,1800.0,1800.0,1908.0,1913.0,1775.0,1837.5,1650.0,1650.0,1650.0,1700.0,1754.5,1900.0,1900.0,1900.0,1978.5,1990.0,2122.5,1900.0,1900.0,1982.5,1950.0,1888.5,1850.0,1760.5,1842.5,1837.5
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,2400.0,2200.0,2350.0,2350.0,2300.0,2220.0,2150.0,2400.0,2300.0,2350.0,2350.0,2399.0,2350.0,2475.0,2400.0,2350.0,2500.0,2400.0,2245.0
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,1470.0,1475.0,1475.0,1597.5,1550.0,1537.5,1500.0,1500.0,1500.0,1500.0,1462.5,1587.5,1500.0,1550.0,1550.0,1600.0,1585.5,1600.0,1700.0,1700.0,1687.5,1649.0,1685.0,1750.0,1800.0,1800.0,1700.0,1700.0,1750.0,1750.0,1775.0,1800.0,1800.0,1800.0,1795.0,1782.5,1750.0,1762.5,1800.0,1837.5,1800.0,1800.0,1800.0,1850.0,1800.0,1804.0,1837.5,1800.0,1800.0,1800.0,1800.0,1800.0,1825.0,1800.0,1800.0,1800.0,1900.0,1900.0,1850.0,1800.0,1862.5,1900.0,1900.0,1977.0,1862.5,1995.0,1825.0,1850.0,1900.0,1900.0,1897.5,1900.0,1925.0,1850.0,1900.0,1950.0,1900.0,1900.0,1912.5,1937.5,1990.0,2000.0,2000.0,1950.0,1950.0,1950.0
33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.0,1450.0,1450.0,1450.0,1400.0,1450.0,1499.0,1497.5,1500.0,1525.0,1497.5,1550.0,1525.0,1500.0,1500.0,1495.0,1500.0,1525.0,1497.5,1512.5,1650.0
