RegionID,Neighborhood,city,state,metro,county,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
272705,184 Association,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7016574585635,,,1.10497237569061,,,0.0,,,0.5524861878453039,,,25.414364640884,70.1657458563536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275144,Redland Ridge,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2992125984252,,,0.393700787401575,,,3.9370078740157504,,,0.78740157480315,,,2.7559055118110196,1.5748031496063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273457,Dellcrest Area,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,5.95,26.86,21.26,24.58,51.09,57.74,43.92,67.98,67.1,65.62,59.14,37.88,68.27,73.51,79.9,93.53,84.8,78.86,87.07,88.38,85.94,90.66,91.44,97.73,77.99,62.18,54.41,55.37,64.45,54.5,53.1,80.35,59.65,60.44,52.31,25.24,11.35,15.11,22.18,28.38,28.21,43.93,33.01,7.42,15.72,13.62,10.83,25.07,60.96,63.06,51.44,49.0,57.21,45.5,38.25,62.7,71.72,60.51,65.41,55.87,58.84,56.48,38.53,24.69,24.69,32.05,33.45,51.75,47.81,58.41,45.18,60.86,95.98,97.03,99.21,99.21,99.65,99.83,99.83,99.74,99.56,99.91,99.91,99.48,92.05,84.37,77.21,74.67,66.2,58.17,64.19,54.76,47.6,50.48,43.08,36.03,35.6,37.95,48.13,58.66,70.32,73.54,82.85,87.38,89.12,86.6,91.64,92.43,91.04,82.07,70.41,56.48,50.57,45.52,43.6,41.95,45.26,48.56,43.17,41.86,35.77,35.34,32.2,35.16,31.07,27.15,20.19,17.06,15.58,14.1,15.93,16.1,59.62,69.71,84.07,80.24,80.94,77.37,77.81,73.37,55.0,49.43,41.08,40.21,5.83,2.61,0.61,1.13,1.74,9.92,27.5,29.5,64.06,92.6,97.56,97.04,96.61,95.56,47.26,51.35,49.0,18.19,17.32,35.07,76.76,87.38,91.64,93.04,94.26,95.21,97.56,97.65,95.82,94.34,89.64,81.81,40.21,2.79,2.61,2.35,1.57,1.48,1.83,1.65,1.39,1.83,1.91,2.44,3.57,6.61,12.53,25.76,34.38,57.44,78.07,64.14,65.88,53.09,64.84,65.36,75.46,78.59,77.81,67.19,64.49,53.52,38.99,42.75,50.13,55.51,64.18,68.6,56.2,43.19,42.67,61.18,79.91,79.65,78.09,73.39,96.52,97.74,95.04,96.17,96.17,96.61,95.57,94.78,93.39,92.17,96.7,96.96,98.0,98.52,97.48,97.04,97.48,97.04,92.43,86.78,83.83,90.17,87.91,86.09,82.09,80.7,90.35,86.78,84.0,94.26,95.65,95.39,94.35,91.83,91.83,97.37,97.0,96.81
275530,Spyglass Hill Condominium,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2783505154639,,,26.288659793814396,,,24.2268041237113,,,1.03092783505155,,,6.70103092783505,3.60824742268041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271528,Park Village,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,29.81,26.28,39.06,58.15,70.63,75.48,58.3,66.81,60.5,59.18,63.14,63.0,64.9,60.79,44.79,48.31,23.94,21.88,40.97,38.18,41.7,44.64,50.22,72.39,37.59,51.54,61.53,82.67,86.93,87.96,88.84,90.75,91.78,94.57,87.22,81.94,60.79,66.96,52.72,40.97,51.25,60.21,33.77,28.49,31.86,16.89,23.79,36.12,64.76,56.98,48.9,45.08,42.88,34.07,40.82,49.63,73.33,72.74,79.7,67.41,68.15,69.33,59.56,61.78,67.56,66.81,64.44,80.15,67.26,67.56,40.44,58.67,98.22,98.67,98.81,97.48,93.33,94.96,97.04,97.04,98.22,99.41,99.56,98.96,81.21,74.41,71.45,75.44,75.3,72.63,69.53,62.72,52.07,77.48,74.07,75.41,67.85,66.81,69.93,73.93,78.81,82.37,86.67,83.26,83.26,86.81,91.85,90.81,91.7,87.11,80.89,68.59,54.52,50.52,48.44,51.56,52.59,47.11,24.74,20.44,15.11,13.78,11.41,9.93,9.78,7.11,3.7,3.26,1.78,1.04,2.81,4.74,37.33,69.19,89.04,92.74,94.96,95.7,97.19,95.7,94.07,90.96,81.63,70.22,41.63,18.81,5.19,3.85,2.96,15.41,25.04,18.52,20.89,68.74,94.96,96.15,96.59,97.33,75.11,90.52,90.07,59.11,63.41,81.04,95.26,96.44,96.44,96.3,97.19,97.04,97.63,97.48,96.15,94.07,87.7,65.19,4.0,2.81,2.52,2.52,2.07,2.22,2.07,2.22,1.93,1.78,2.07,1.93,24.59,29.63,39.85,47.41,37.33,45.04,41.48,20.44,16.59,22.81,23.7,26.81,13.48,20.59,12.59,9.78,8.15,8.3,10.37,28.85,44.02,49.19,68.09,81.54,91.88,89.81,92.61,97.51,99.41,99.27,97.51,96.48,98.09,98.24,96.77,97.07,94.87,92.82,87.1,82.99,93.84,97.65,98.68,98.97,98.97,99.12,99.12,99.12,99.41,99.41,99.56,99.71,99.71,99.27,98.39,95.75,97.07,95.01,94.87,68.18,62.61,59.82,59.38,58.5,64.96,65.54,61.58,95.56,95.11,96.59
274459,McCreless Meadows,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.9480519480519,,,5.1948051948052,,,6.49350649350649,,,11.5384615384615,,,39.7435897435897,46.15384615384621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271287,Alta Vista,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,21.41,33.08,46.71,55.24,51.8,48.05,50.9,56.89,45.66,39.67,43.11,53.89,75.34,76.53,82.06,82.21,73.69,76.08,73.99,81.32,82.81,81.02,71.9,67.86,69.81,82.66,79.82,79.07,67.12,52.62,41.85,44.54,61.14,59.64,61.73,41.26,10.91,6.43,9.72,10.46,17.04,20.78,27.95,24.66,26.83,45.45,54.25,64.08,87.65,85.42,80.21,69.49,76.64,80.65,80.8,57.4,66.31,59.21,67.52,54.08,61.48,66.47,53.02,51.96,59.67,53.63,53.47,72.51,63.9,67.52,54.83,63.6,95.17,98.04,99.4,99.7,99.25,99.7,99.55,99.55,98.94,99.1,99.4,98.64,79.64,71.64,66.06,71.64,75.11,73.15,70.74,67.27,60.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.47,81.1,86.46,88.54,95.24,94.94,95.68,96.88,91.11,90.81,94.07,97.19,89.63,88.15,78.37,82.96,84.44,88.3,93.63,93.63,92.59,93.78,92.59,84.89,83.26,82.22,82.37,80.42,84.72,85.76,82.34,87.54,88.28,75.22,68.59,71.56,68.59,65.63,83.56,93.19,88.59,84.0,79.85,75.7,81.33,79.7,75.41,58.18,56.82,57.73
276427,Loma Vista,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,6.71,14.38,32.27,60.06,90.42,98.08,90.26,96.96,94.89,90.1,95.53,89.78,95.07,93.16,93.48,83.15,40.22,49.13,71.86,93.48,93.0,96.98,90.14,89.03,43.85,21.92,19.24,40.85,59.94,46.69,44.16,7.26,10.25,8.83,19.87,49.21,13.75,46.25,61.56,43.75,41.56,55.78,41.09,42.19,49.84,45.62,24.69,18.12,39.25,40.81,29.44,28.19,31.93,30.06,33.02,70.43,88.39,85.29,84.67,79.72,81.87,80.95,65.28,58.22,75.12,76.19,78.96,92.93,92.47,94.78,89.86,92.78,99.7,99.39,100.0,99.85,99.7,99.39,99.39,98.02,97.56,97.26,98.17,91.46,42.27,33.33,25.91,35.61,42.12,45.3,53.03,63.48,94.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.73,14.9,31.89,41.58,33.23,35.92,34.58,57.78,77.68,80.65,80.06,86.16,86.16,86.76,77.83,79.76,80.21,81.55,86.01,79.46,66.52,71.58,89.29,86.16,97.77,99.11,98.21,98.21,97.76,93.14,88.38,90.16,92.7,98.81,97.76,97.17,96.57,95.83,93.44,87.78,91.95,94.49,95.38,93.29,81.52,75.71,72.88,96.4,96.4,96.1
274831,Oak Grove Estates,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.471698113207594,,,5.660377358490571,,,4.24528301886792,,,1.88679245283019,,,10.8490566037736,15.566037735849099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271601,Terrell Heights,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,64.13,39.62,21.92,18.75,27.4,16.25,14.9,15.1,22.02,24.42,20.19,25.0,51.44,53.27,59.04,63.37,53.08,62.12,78.94,80.38,75.67,78.27,88.85,92.88,70.29,68.94,72.21,70.19,62.5,37.21,42.88,50.87,39.13,33.75,19.23,5.38,1.06,7.6,3.27,4.33,10.29,26.73,22.69,25.38,37.21,49.13,55.67,66.35,95.48,91.15,92.12,92.79,92.4,89.9,84.33,79.83,86.29,78.28,79.44,64.29,71.81,76.93,71.81,75.19,72.3,69.02,66.22,83.11,76.54,83.11,44.69,63.8,99.81,99.81,99.81,99.81,99.52,99.61,99.9,98.84,97.01,95.66,97.1,95.46,73.87,67.21,66.15,67.02,75.8,71.75,76.37,73.0,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.14,74.79,75.85,80.15,84.17,86.28,79.14,68.76,86.78,87.97,91.98,91.16,91.8,94.44,90.34,91.25,89.33,80.13,75.3,72.2,66.91,63.26,64.27,67.73,74.48,74.29,65.82,67.27,72.93,76.48,77.3,68.64,67.55,70.1,73.11,74.38,64.36,70.92,80.13,78.49,76.12,78.76,79.4,80.49,78.58,74.93,67.82,54.37,51.55,50.61
271586,Springvale,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,93.94,51.95,37.23,58.23,53.46,38.31,29.65,25.54,26.3,19.48,19.7,19.26,43.97,51.94,52.59,57.54,62.61,74.25,80.71,93.86,89.87,90.3,89.44,88.69,63.33,59.17,55.76,52.5,51.22,53.57,44.0,34.33,26.78,4.14,1.81,2.76,7.54,6.69,11.36,10.19,13.16,8.7,10.4,29.51,28.45,55.84,41.61,39.38,91.93,94.27,89.6,85.03,85.77,80.57,75.16,77.5,89.09,72.89,76.15,66.59,77.95,76.15,69.18,65.13,64.34,75.82,76.15,94.83,89.43,91.0,81.55,88.53,99.44,99.78,100.0,99.78,98.89,99.55,99.78,99.78,99.67,99.89,99.89,99.22,85.19,79.14,80.22,87.24,91.46,90.49,91.46,91.78,91.57,89.45,93.71,90.51,86.64,84.9,82.67,83.16,77.64,74.64,75.7,77.06,75.7,74.44,75.61,82.77,86.83,89.93,83.45,82.87,84.51,87.42,87.61,91.48,95.45,95.93,92.35,84.03,68.64,55.66,44.43,31.07,19.85,19.07,17.62,18.1,13.07,10.26,8.52,6.68,34.37,48.4,71.54,68.05,73.86,70.86,66.12,64.18,58.86,53.73,48.79,55.47,10.45,4.45,2.42,2.03,1.84,7.84,13.55,15.2,18.59,70.18,84.03,84.51,79.67,86.64,29.33,81.9,91.38,78.7,92.74,93.42,92.16,92.55,93.8,94.68,96.42,96.52,97.39,97.29,95.06,91.67,61.18,25.17,5.23,3.19,2.61,2.61,2.32,2.13,2.03,2.03,2.13,2.32,2.9,3.1,4.94,6.97,15.39,43.08,53.73,70.28,87.12,41.43,22.46,9.78,9.1,11.13,11.23,13.26,14.91,14.33,17.04,16.46,15.49,30.54,41.17,46.45,56.72,68.14,92.23,93.47,93.38,95.97,98.18,98.85,98.27,96.16,98.66,97.98,94.82,94.43,94.15,86.37,81.29,81.38,82.82,87.81,94.63,95.01,98.08,98.85,98.85,97.6,95.39,94.43,85.32,84.93,71.79,74.86,76.49,79.65,83.3,79.75,85.22,82.63,80.9,84.84,79.85,85.12,77.26,74.18,71.98,99.32,99.42,99.52
275110,Quail Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.389380530973499,,,2.65486725663717,,,0.8849557522123891,,,0.0,,,2.65486725663717,1.76991150442478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275696,The Crossing at Quail Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9723756906077305,,,3.31491712707182,,,1.10497237569061,,,0.5524861878453039,,,0.0,0.5524861878453039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273255,Citizens on Alert,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,18.63,16.82,27.39,55.79,43.2,54.98,7.55,11.18,14.3,17.52,9.47,27.79,43.4,46.32,43.0,56.5,50.05,55.69,84.19,69.18,83.48,85.9,84.59,69.49,21.65,18.13,13.6,27.19,24.67,24.17,31.12,44.11,45.32,35.05,24.67,20.64,8.96,9.26,16.92,29.1,42.7,28.6,18.53,19.84,15.81,22.36,37.26,51.16,87.01,94.86,91.74,69.28,71.0,84.39,87.81,89.39,96.46,95.86,96.87,90.91,92.32,93.03,88.89,90.81,87.17,81.82,72.73,81.31,68.18,62.83,38.18,55.25,93.03,93.03,96.46,93.13,83.03,89.6,97.17,98.28,99.49,99.6,99.8,99.7,95.25,93.03,90.61,88.99,90.71,87.37,85.66,82.93,81.72,92.11,91.3,88.36,85.02,80.26,79.05,76.92,76.42,71.86,70.34,70.95,71.46,67.11,70.95,78.14,83.0,81.88,78.74,72.67,75.71,75.71,80.77,87.45,87.65,82.29,75.81,66.3,50.1,40.08,28.04,24.6,24.19,22.98,15.89,8.4,7.29,7.59,8.2,9.62,37.04,55.47,66.4,74.6,76.92,75.81,76.92,79.55,80.67,80.36,79.55,78.95,68.12,43.52,23.89,6.88,1.82,10.53,10.22,8.4,4.96,8.3,19.13,42.31,60.43,73.68,12.04,59.92,84.21,37.35,55.47,70.75,93.93,96.76,97.27,97.37,97.47,97.67,97.87,97.57,96.46,95.34,85.32,60.12,5.67,2.73,2.13,2.02,2.23,2.33,1.92,2.02,2.13,2.23,3.34,5.36,14.17,39.17,46.66,52.33,55.87,73.89,86.64,65.59,55.47,52.02,45.85,39.88,28.14,24.09,28.14,36.13,41.5,42.31,44.13,79.07,90.85,92.15,95.27,93.86,90.95,94.67,94.97,92.99,92.59,92.59,94.49,94.89,98.3,98.8,98.2,98.9,99.1,98.8,98.8,98.8,98.4,97.2,98.3,98.5,99.6,99.7,99.9,99.3,99.7,99.7,99.5,98.9,98.7,99.4,99.5,99.4,98.4,97.2,97.9,92.09,91.59,93.59,89.69,90.89,73.87,67.67,69.47,97.88,97.78,98.08
271370,Edison,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,10.49,20.12,30.24,45.0,30.61,37.56,39.51,58.05,57.07,41.22,66.22,65.0,78.29,55.12,57.2,60.0,41.46,39.63,55.98,59.76,67.8,87.2,87.07,83.29,26.22,27.8,32.56,36.95,34.51,17.2,11.1,9.02,7.93,3.9,4.88,3.66,6.33,23.51,26.92,25.46,28.14,41.9,63.7,71.86,74.06,74.3,61.63,67.24,93.06,83.43,83.31,74.3,91.96,95.37,94.28,78.39,84.25,73.87,75.7,59.34,59.34,57.75,41.64,39.56,37.0,32.48,33.94,60.32,51.04,52.5,33.58,47.01,85.96,92.92,98.17,96.34,92.31,94.63,99.02,98.78,99.51,99.51,99.51,97.31,82.42,74.11,65.2,67.4,71.67,73.26,79.73,80.34,78.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.64,23.39,35.88,50.3,76.12,83.88,91.03,97.34,98.79,96.13,94.55,89.47,95.76,97.22,96.37,96.61,97.7,97.7,95.52,96.25,97.22,98.67,99.27,99.39,99.52,99.64,99.52,99.27,99.39,99.27,96.49,93.83,93.83,95.28,91.04,87.77,83.54,81.84,89.23,61.14,52.42,56.9,62.59,68.89,68.77,70.34,71.55,98.54,98.66,99.03
271425,Hidden Meadow,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,24.24,50.72,52.66,62.8,43.4,38.97,28.18,28.58,18.6,18.44,17.63,33.74,76.65,82.69,88.08,81.08,83.25,84.7,95.81,93.96,98.55,97.58,94.93,94.12,37.6,35.43,38.0,50.56,57.97,50.72,41.63,45.81,39.53,36.71,46.05,45.01,36.71,22.22,13.93,5.64,8.86,13.2,7.49,7.89,15.14,16.83,17.15,23.59,51.37,68.52,68.92,72.14,77.05,81.8,84.38,74.03,88.15,87.66,92.42,85.48,85.24,84.6,73.31,78.06,78.79,73.47,65.4,74.6,62.66,63.79,43.06,58.31,92.02,94.11,97.02,94.44,88.71,92.02,93.95,96.69,98.39,98.15,97.74,96.45,83.55,83.87,84.35,88.87,90.89,90.4,89.76,90.48,90.16,91.04,92.35,93.08,91.78,89.33,91.29,89.17,88.03,87.87,88.36,91.37,91.04,91.53,91.12,90.64,87.21,80.46,74.51,72.96,75.57,78.18,81.03,77.69,79.4,73.21,63.27,56.92,45.6,37.95,30.78,24.43,15.55,9.45,5.86,5.54,4.32,4.8,3.66,3.75,11.16,34.12,53.34,61.89,71.34,74.51,78.09,74.59,77.52,74.27,76.14,70.44,41.94,33.22,13.11,5.37,2.61,6.6,19.79,18.57,22.64,91.29,93.08,95.11,94.95,95.03,45.28,91.94,93.89,89.66,91.37,91.78,92.92,92.67,94.06,93.89,95.2,95.6,96.66,96.66,95.36,91.94,50.73,20.77,4.64,4.4,4.07,3.75,3.26,3.01,3.09,3.01,3.01,3.42,3.58,5.94,9.36,10.75,32.08,47.88,52.52,69.71,78.09,74.02,64.9,68.4,67.83,67.02,65.72,69.22,61.07,60.67,59.93,53.99,58.96,70.57,77.24,76.52,77.64,77.08,74.36,82.37,90.79,84.61,82.93,80.14,76.87,77.03,97.77,99.36,99.68,99.68,99.52,99.68,98.96,95.45,78.63,71.93,82.22,94.66,99.2,99.6,99.12,99.2,99.52,99.36,99.52,99.2,96.73,94.9,94.42,94.66,87.48,78.07,89.55,92.11,88.76,91.31,92.42,87.24,83.89,84.69,84.13,21.41,23.02,23.91
271553,Royal Ridge,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,47.37,46.02,47.37,57.28,67.93,66.71,63.04,70.62,52.88,45.9,36.47,43.21,51.04,44.69,65.32,50.67,25.89,27.11,41.76,37.85,50.18,73.5,71.79,78.63,47.5,39.71,28.38,49.94,68.45,51.16,51.77,64.31,52.38,38.86,29.35,22.66,21.56,22.17,21.07,18.51,11.45,14.37,6.94,13.64,8.77,20.58,32.03,43.97,72.11,71.5,64.19,73.57,68.82,83.68,86.24,52.24,64.34,63.82,68.95,57.11,64.26,65.44,51.38,52.96,58.21,60.71,61.1,76.22,68.2,79.89,53.35,76.48,97.11,97.37,98.69,99.21,98.29,99.61,99.21,98.82,98.03,94.22,95.53,91.2,66.5,62.34,58.94,58.19,70.15,67.88,73.43,70.53,63.1,60.46,65.19,77.69,85.19,89.44,95.09,94.44,95.28,95.19,94.72,93.89,95.09,95.19,96.39,97.5,97.31,95.93,92.22,89.35,84.07,83.98,83.24,68.24,67.04,65.93,64.35,56.48,47.41,30.09,16.94,12.87,10.46,6.48,6.57,4.44,3.52,3.33,2.31,1.48,5.19,21.2,46.57,54.44,58.15,65.56,72.87,73.06,71.57,71.2,78.8,81.39,70.65,56.48,25.09,26.76,20.83,12.69,5.56,11.85,12.41,15.09,9.17,5.0,4.63,3.43,3.15,4.07,25.65,34.35,33.98,43.15,73.24,90.19,92.87,83.8,86.94,91.39,92.22,80.0,48.89,42.5,44.17,35.83,24.35,9.54,9.54,16.3,15.56,16.85,34.63,63.52,88.89,92.22,90.56,88.15,76.02,75.09,86.57,83.24,86.94,84.07,80.19,57.69,34.54,29.07,41.57,46.57,50.83,49.54,43.61,48.15,43.8,45.19,42.87,48.52,58.1,64.78,70.08,71.09,69.44,66.61,66.7,69.44,77.77,82.16,87.48,86.29,89.4,91.96,93.14,89.49,87.66,86.47,86.47,85.19,82.54,80.99,83.91,91.04,98.45,98.9,98.72,98.63,98.9,98.99,98.35,97.35,94.88,93.14,88.76,84.28,66.45,65.81,90.4,89.12,88.76,92.14,91.22,90.95,90.49,88.48,89.03,82.62,81.78,81.04
276510,Pecan Valley Park Estates-Pecan Valley,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,4.545454545454549,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
