RegionID,Neighborhood,city,state,metro,county,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
274459,McCreless Meadows,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7662337662338,,,92.20779220779221,,,89.61038961038959,,,80.76923076923079,,,43.589743589743605,32.0512820512821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271287,Alta Vista,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,73.35,60.93,44.46,36.38,42.81,44.76,42.22,37.72,42.96,49.55,49.1,40.27,18.54,17.94,11.96,11.51,18.54,15.84,19.88,12.26,9.72,11.96,20.48,28.55,24.96,12.41,15.25,13.75,27.65,38.71,46.94,47.53,33.93,32.88,29.45,49.78,84.75,91.63,87.74,83.71,77.13,74.44,63.23,68.16,63.64,47.99,39.05,30.7,9.38,9.23,14.58,24.55,16.67,15.48,13.69,25.08,19.34,23.87,18.58,28.1,21.45,21.75,27.64,29.76,24.17,26.74,29.91,18.13,25.53,25.38,38.07,29.31,1.96,1.36,0.3,0.0,0.15,0.3,0.3,0.45,0.6,0.6,0.45,0.6,10.71,17.35,23.83,18.85,15.38,17.8,19.46,20.66,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.47,13.39,10.12,7.74,2.83,3.42,2.09,1.63,6.22,5.93,3.7,1.93,6.96,7.11,15.41,11.7,10.52,6.22,3.7,2.52,4.44,4.74,4.74,8.89,13.19,14.67,14.67,16.32,10.98,9.64,13.8,9.35,8.31,19.88,25.33,24.44,27.26,30.07,13.04,2.96,7.26,10.96,16.15,20.15,15.7,16.89,19.41,40.0,41.21,40.76
276427,Loma Vista,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,91.05,75.72,53.35,23.0,3.67,1.76,3.35,1.28,1.44,4.63,1.92,4.63,3.34,4.13,3.82,8.43,46.42,39.9,15.58,5.09,3.82,2.07,4.61,5.56,39.75,64.83,67.82,42.43,25.87,38.01,41.48,88.33,84.86,83.12,70.35,40.38,72.5,40.0,29.53,45.31,45.94,34.06,46.88,46.72,36.41,40.47,63.75,70.78,44.86,45.48,60.75,62.31,58.88,56.7,54.21,10.68,4.49,8.05,8.98,14.09,12.29,13.21,15.51,18.28,14.9,14.29,13.67,4.45,3.53,3.07,5.53,3.84,0.0,0.0,0.0,0.0,0.0,0.3,0.46,0.46,1.22,1.22,0.91,1.83,35.45,51.97,61.52,54.24,46.82,43.48,29.85,16.06,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1,60.36,50.82,43.37,45.75,45.31,51.27,26.37,12.05,10.12,11.46,8.63,7.29,6.4,13.99,11.01,12.65,10.71,9.23,13.24,20.98,16.22,5.36,6.99,1.49,0.6,1.19,0.75,1.04,3.58,6.56,5.81,5.51,0.75,1.19,1.34,2.68,2.68,2.98,6.56,5.07,4.17,3.13,4.92,15.05,20.12,21.61,3.3,3.3,3.75
274831,Oak Grove Estates,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.415094339622602,,,82.5471698113208,,,89.62264150943399,,,97.64150943396228,,,78.30188679245279,74.5283018867924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271601,Terrell Heights,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,28.94,52.98,72.88,75.29,63.85,78.65,82.4,81.06,72.21,70.29,75.96,68.46,42.69,39.71,35.29,30.48,39.9,25.67,12.12,12.69,17.21,14.04,7.5,4.52,23.65,23.46,21.25,23.08,30.67,56.83,47.12,37.6,53.85,60.1,74.42,92.4,97.98,89.9,95.48,93.65,86.25,65.19,70.19,65.77,52.12,43.94,37.98,22.79,1.63,7.02,6.83,6.73,6.44,8.37,11.15,10.71,9.17,10.42,8.59,16.22,9.94,10.23,12.36,11.97,13.71,17.37,17.86,7.05,8.98,6.76,37.07,18.53,0.19,0.19,0.19,0.1,0.19,0.1,0.0,0.97,1.16,2.32,1.93,2.61,15.43,21.12,19.96,19.09,13.79,17.07,13.4,16.01,19.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,18.33,15.28,13.27,11.44,10.7,15.0,20.58,7.84,6.75,4.28,4.83,4.65,2.92,5.56,5.56,6.02,11.76,18.32,20.88,27.07,29.9,31.45,26.71,18.78,20.15,28.53,25.34,20.69,17.59,18.23,23.97,24.52,23.15,21.06,17.05,25.62,22.15,14.77,18.05,19.96,17.87,16.04,14.68,18.05,20.15,26.53,44.12,45.81,46.38
271586,Springvale,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,5.09,37.34,56.39,31.39,34.52,47.51,58.44,65.26,64.29,71.32,70.89,71.75,49.68,44.5,43.64,34.38,29.09,18.97,14.66,3.56,7.54,7.65,9.05,9.16,31.24,33.8,36.14,33.23,32.16,30.78,34.11,51.12,59.4,89.8,96.17,93.52,86.73,86.73,83.65,85.99,82.48,84.82,81.1,60.83,58.39,32.8,42.57,40.23,3.5,2.44,5.31,7.86,8.39,10.51,18.79,11.25,4.84,12.49,12.37,19.24,14.06,15.52,17.1,18.22,14.29,8.89,12.04,2.25,3.82,3.37,10.57,7.87,0.11,0.0,0.0,0.11,0.78,0.22,0.0,0.11,0.11,0.11,0.11,0.45,6.59,6.7,7.78,5.62,1.62,4.43,3.35,3.24,4.43,4.36,1.26,3.97,7.74,9.2,9.97,8.23,11.33,16.46,15.88,16.65,17.23,19.26,17.91,11.23,8.13,5.81,7.65,9.0,7.26,7.07,6.78,4.45,2.23,1.94,3.0,6.49,16.94,30.59,42.79,56.34,70.96,73.48,76.19,77.44,82.96,85.67,86.54,88.96,53.92,38.92,22.85,25.46,22.36,25.36,28.17,30.01,35.33,39.5,43.66,36.59,81.22,92.35,95.55,95.93,96.42,88.09,81.22,79.38,69.51,21.39,10.16,9.87,10.16,10.55,42.88,11.13,6.39,11.81,4.94,5.23,5.71,6.49,4.74,3.97,2.9,3.0,2.32,1.84,4.26,6.49,17.91,65.25,92.55,96.52,97.29,97.19,97.58,97.68,97.97,97.87,97.68,97.1,96.22,95.06,91.48,85.09,69.02,38.92,27.49,14.13,9.68,43.66,64.47,84.9,86.74,85.19,86.16,82.48,82.19,83.16,79.28,79.48,80.15,63.29,54.51,48.27,36.56,24.18,4.51,4.22,4.03,2.5,0.77,0.58,1.06,1.63,0.58,0.96,2.69,2.98,2.69,3.93,10.46,11.32,6.62,5.57,2.3,2.4,1.06,0.67,0.77,0.96,2.78,3.36,9.79,11.42,22.36,21.79,20.44,17.18,13.72,16.51,10.65,12.76,14.68,9.88,16.22,11.13,18.14,18.91,22.46,0.39,0.48,0.39
275110,Quail Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1061946902655,,,96.4601769911504,,,97.34513274336278,,,99.1150442477876,,,96.4601769911504,96.4601769911504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275696,The Crossing at Quail Creek,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5303867403315,,,94.47513812154699,,,98.8950276243094,,,99.4475138121547,,,97.23756906077351,99.4475138121547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273255,Citizens on Alert,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,72.61,71.2,60.22,27.59,38.87,32.83,87.51,76.84,75.03,72.81,80.66,61.23,42.2,41.79,40.28,31.02,29.2,28.0,8.26,17.42,6.75,5.54,7.25,18.23,62.84,66.47,71.1,59.32,61.53,60.32,55.69,43.71,42.2,48.44,60.93,64.95,81.57,82.07,72.31,54.18,40.99,55.69,70.69,67.77,75.83,69.39,50.96,32.12,5.54,2.22,4.23,17.93,15.61,7.35,6.75,4.04,1.41,1.72,1.31,3.94,3.13,3.13,4.14,4.24,6.67,11.01,17.58,10.91,15.45,19.29,43.54,30.61,2.32,3.23,0.71,2.32,9.19,5.45,0.91,0.4,0.4,0.2,0.2,0.2,1.72,3.13,3.54,5.15,4.44,7.17,8.48,10.4,10.2,4.25,4.35,6.28,6.88,8.6,10.22,11.64,14.68,17.41,19.94,19.23,20.04,24.7,21.05,15.18,10.53,10.53,11.84,18.72,15.89,16.7,13.46,8.2,7.59,11.94,17.71,25.91,39.78,47.77,60.12,63.66,66.9,69.94,78.24,88.56,88.97,89.27,85.73,83.5,51.42,35.02,26.32,19.94,17.71,18.72,16.6,13.66,13.66,15.08,15.38,15.28,21.56,36.34,54.05,79.45,92.81,70.04,75.4,82.39,91.4,73.79,59.41,29.25,18.83,9.92,73.48,16.3,7.19,48.99,26.62,10.32,3.85,2.33,2.13,2.43,2.23,2.13,2.02,2.23,2.43,3.64,6.58,18.62,84.72,96.76,97.37,97.17,97.27,97.37,97.37,97.47,97.57,97.27,92.91,90.89,73.68,40.59,38.56,33.4,24.7,9.01,2.63,17.51,29.25,31.07,36.23,43.72,58.6,65.38,62.04,55.06,49.19,47.87,44.74,10.62,4.53,3.82,1.41,2.92,3.22,2.01,3.42,4.2,4.1,5.31,2.7,2.3,0.5,0.5,0.7,0.8,0.6,0.9,0.8,0.8,0.7,1.0,0.8,0.8,0.2,0.1,0.0,0.2,0.2,0.3,0.3,0.7,0.9,0.3,0.4,0.5,0.9,1.6,0.8,4.5,4.7,3.8,5.71,5.41,17.22,22.42,21.22,2.12,2.22,1.81
271370,Edison,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,86.1,75.61,62.93,46.34,58.78,49.27,47.8,31.59,31.1,43.41,23.05,20.37,12.44,26.22,24.76,27.68,44.02,46.22,29.88,29.02,21.59,6.46,6.34,8.66,60.24,55.24,52.32,48.9,51.59,74.39,82.07,85.37,87.44,91.95,90.0,92.8,86.72,63.46,59.07,66.38,60.78,43.73,24.36,19.24,16.81,18.64,27.16,22.29,3.53,9.5,9.38,16.57,4.63,1.83,2.92,13.55,8.55,12.94,14.53,25.64,25.64,28.69,39.68,44.69,49.21,54.58,51.4,28.94,32.6,29.91,52.75,43.1,8.67,4.76,0.61,1.47,3.79,2.69,0.98,0.73,0.24,0.37,0.12,1.47,10.87,19.78,26.98,23.08,19.54,16.24,13.19,12.21,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.21,65.7,50.67,33.94,12.24,8.61,3.64,1.09,0.73,1.82,4.72,6.3,2.06,1.45,2.78,2.3,1.57,1.21,1.09,2.06,1.45,0.61,0.36,0.48,0.48,0.36,0.48,0.48,0.36,0.48,2.3,5.57,5.33,4.36,7.38,10.05,12.35,14.41,7.38,31.72,36.92,35.59,28.81,23.97,24.21,24.7,23.85,1.22,0.97,0.73
271425,Hidden Meadow,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,68.28,41.95,36.31,25.28,47.42,50.97,63.53,63.04,73.67,72.3,67.15,43.16,12.72,7.65,5.39,9.26,8.37,8.21,1.77,2.66,0.56,0.72,2.09,1.45,43.88,50.48,48.63,32.37,28.02,39.37,48.07,42.19,49.68,48.47,38.65,40.82,49.84,66.51,77.7,89.05,85.19,79.31,86.88,85.99,74.48,73.67,74.56,68.04,35.75,22.95,22.54,15.94,14.09,11.84,8.29,12.98,6.77,5.65,3.63,5.81,6.37,7.5,15.81,14.19,16.13,19.6,25.32,20.08,25.4,23.55,42.26,31.13,3.79,2.26,1.45,3.31,6.69,5.16,3.79,1.85,1.05,1.13,0.56,1.61,10.89,10.81,10.97,7.82,5.48,5.97,6.69,5.81,6.13,4.89,4.4,3.99,3.99,5.05,4.72,6.03,6.6,6.51,6.92,5.37,6.51,7.0,7.0,6.19,8.47,13.68,18.57,20.44,17.75,14.41,12.05,15.23,11.89,18.73,27.04,32.98,42.67,53.01,61.32,66.61,78.26,85.67,90.15,91.29,92.67,92.26,92.26,93.32,79.07,50.9,34.45,26.63,19.14,17.1,14.98,18.0,15.47,18.16,17.18,23.05,43.4,50.24,68.73,86.48,95.52,85.67,48.94,52.44,47.96,5.78,5.29,4.56,4.64,4.4,35.1,5.62,4.72,6.51,6.35,5.7,5.46,5.46,5.05,5.05,4.07,3.91,3.01,3.09,3.83,5.54,41.78,52.69,93.49,94.95,95.36,95.68,96.34,96.66,96.66,96.5,96.5,96.01,95.03,92.18,81.92,77.04,46.09,34.85,30.78,19.71,7.41,12.13,24.19,20.52,23.86,24.76,22.15,23.62,30.37,33.71,34.69,40.55,33.96,23.41,17.31,16.59,16.03,16.11,15.95,10.74,6.65,9.65,9.81,12.68,18.02,17.94,0.4,0.4,0.16,0.08,0.08,0.16,0.32,1.12,9.01,17.07,7.81,2.15,0.48,0.32,0.32,0.24,0.24,0.24,0.16,0.48,1.75,4.15,4.63,3.91,8.05,12.92,6.22,3.75,5.74,4.86,3.83,7.89,11.24,10.93,10.29,76.33,74.72,73.91
271553,Royal Ridge,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,45.78,46.39,46.88,33.66,23.75,24.48,30.97,23.99,36.23,43.33,50.43,43.45,38.83,37.48,22.71,34.8,61.29,60.56,43.96,51.16,39.56,16.24,19.17,12.7,39.71,44.82,57.37,38.49,22.9,40.19,35.57,25.33,37.76,50.43,60.78,68.82,70.16,67.72,70.28,71.74,80.02,77.71,88.06,80.88,81.73,68.94,53.71,40.93,19.12,21.56,24.73,17.05,20.95,12.18,11.21,34.08,21.45,23.16,19.61,28.82,23.65,24.7,34.03,34.56,32.06,27.6,25.76,11.17,15.51,11.96,27.33,16.95,1.31,1.31,0.66,0.26,0.53,0.0,0.26,0.39,1.05,3.81,2.23,5.78,22.8,27.58,31.74,29.09,21.41,23.17,17.0,14.74,19.65,26.3,21.85,14.07,7.78,5.65,1.76,2.13,2.04,2.13,2.59,2.41,2.78,2.59,1.76,1.11,1.3,2.41,3.7,5.65,10.46,10.46,9.81,18.7,22.96,23.06,23.24,29.44,36.39,53.43,74.63,80.46,82.5,89.26,90.0,92.96,94.07,95.46,97.04,97.59,87.78,71.67,43.52,37.59,33.24,26.02,17.69,20.83,20.19,19.54,16.02,15.09,17.5,26.2,56.48,57.96,66.85,76.2,87.41,76.02,72.96,63.98,74.72,88.15,91.94,93.7,95.09,90.83,45.56,45.19,39.26,32.31,12.5,6.85,4.72,9.07,8.15,5.83,4.81,6.3,25.56,34.44,35.74,37.04,53.43,84.17,86.85,74.72,76.57,66.76,36.94,16.2,4.81,4.07,5.65,6.11,13.33,13.89,6.57,8.52,8.43,9.44,12.04,25.74,53.33,58.8,46.67,41.76,41.57,39.63,47.59,40.83,45.56,45.65,47.04,37.31,27.54,24.89,21.32,21.23,20.59,21.23,22.14,19.3,11.71,10.98,9.87,9.23,3.93,2.56,2.83,4.02,4.94,4.02,4.02,3.75,4.3,7.04,4.66,3.29,0.91,0.64,0.55,0.73,0.64,0.64,0.91,2.01,3.38,4.02,6.86,8.23,19.74,21.02,4.48,7.86,9.32,6.67,6.22,6.86,7.68,8.78,9.05,15.99,16.91,17.94
276510,Pecan Valley Park Estates-Pecan Valley,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4545454545455,,,100.0,,,100.0,,,100.0,,,90.9090909090909,95.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271455,Loma Park,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,88.07,42.73,12.98,14.29,19.13,16.38,60.55,35.91,55.7,67.23,73.0,63.43,30.55,33.55,31.59,26.5,25.59,18.54,14.1,17.23,7.57,5.22,2.35,0.65,25.75,25.62,36.41,16.38,25.36,32.9,31.86,31.6,37.06,46.94,44.47,53.19,46.34,30.17,21.18,30.68,39.79,34.66,42.49,37.23,50.32,60.46,72.4,63.03,12.93,28.04,48.14,42.38,16.39,9.48,11.01,11.1,6.25,8.04,2.68,4.46,2.03,3.3,7.6,11.28,17.11,23.19,26.11,12.55,14.45,13.18,45.63,35.23,1.14,1.64,0.38,0.25,0.51,0.63,0.88,1.26,3.28,3.54,3.28,8.33,28.27,32.16,37.19,29.27,25.38,26.38,16.96,12.81,10.68,9.09,8.25,8.59,11.45,12.29,10.1,5.72,4.38,5.89,6.73,7.91,8.59,7.24,5.05,5.39,5.05,7.41,11.95,15.82,14.81,14.14,11.45,9.43,9.09,7.91,9.6,11.11,21.72,40.74,55.05,59.93,70.37,75.59,80.47,82.83,83.84,85.86,83.67,84.01,38.22,17.34,9.6,9.26,6.23,9.43,12.29,18.01,37.54,53.54,58.08,59.93,92.26,95.45,96.46,96.63,96.63,90.24,65.99,62.96,51.85,2.36,1.68,1.68,1.85,1.68,12.63,2.86,2.19,15.99,6.57,4.88,2.02,3.03,3.2,3.2,2.19,1.85,1.35,1.85,2.86,4.38,19.7,36.2,95.62,98.15,98.15,98.48,98.82,98.99,98.99,98.99,98.82,98.65,98.65,98.32,97.64,91.75,79.29,48.99,27.44,4.04,1.85,14.98,24.07,42.42,33.33,27.44,21.38,14.81,15.82,30.98,30.47,36.2,33.84,14.31,25.03,17.19,14.94,12.83,12.45,11.46,11.58,5.98,5.35,10.34,6.48,5.73,1.0,1.62,19.3,20.42,19.3,14.69,15.19,22.42,26.15,22.54,11.08,5.98,0.75,0.25,0.5,0.87,1.0,1.12,1.25,3.24,1.37,1.25,1.37,2.62,7.85,8.97,3.49,8.34,11.71,13.7,10.09,20.3,26.28,24.28,21.42,1.25,1.12,1.12
274854,Oakland Heights,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0860215053763,,,97.8494623655914,,,94.6236559139785,,,98.9247311827957,,,97.31182795698929,96.77419354838709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271484,Nevada Street,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.98,4.8,6.35,7.72,6.69,7.38,9.09,11.15,12.71,17.01,19.21,27.1,83.02,80.1,75.81,71.7,68.1,78.56,78.39,74.4,7.44,7.94,7.44
273763,Forests at Inwood,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5714285714286,,,95.9183673469388,,,95.9183673469388,,,98.0,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276498,Oakwood,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,97.5,,,99.375,,,99.375,,,95.0,71.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271451,Lavaca,San Antonio,TX,San Antonio-New Braunfels,Bexar County,,,,,,,,,,,,55.6,93.94,95.41,95.05,93.76,90.83,79.08,86.24,84.95,69.36,76.7,71.93,42.12,23.26,13.19,7.88,10.07,6.04,3.66,2.01,1.65,1.28,2.75,3.48,13.55,16.12,12.82,21.43,11.54,18.68,29.85,32.97,31.68,30.4,22.53,24.91,24.86,18.65,26.51,38.76,61.43,50.82,64.35,66.73,74.95,49.54,44.24,36.93,23.18,24.82,23.91,20.8,18.98,28.65,32.66,19.32,7.39,11.93,7.77,21.21,17.05,18.37,27.84,35.04,26.7,21.59,17.23,6.82,11.17,6.82,23.67,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.57,2.08,11.13,15.66,20.57,16.79,15.47,14.53,13.4,11.7,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.72,27.52,20.55,11.01,9.17,6.97,5.14,1.09,9.89,8.61,4.4,2.93,9.16,12.82,7.69,14.65,8.06,11.54,9.71,6.59,11.9,15.38,21.43,31.14,26.06,24.95,41.28,25.32,42.2,41.65,41.47,38.72,33.03,26.24,26.42,30.28,42.39,48.81,23.85,4.04,4.59,8.26,11.19,15.78,27.16,27.34,25.32,58.68,53.21,54.72
