,zipcode,city,state,metro,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03
94,33076,Coral Springs,FL,Miami-Fort Lauderdale,Broward,147.644163150492,146.348605505329,144.619440688357,143.110716662969,142.265474729968,141.784072242922,140.3960862634,137.50690989497,138.323594901918,131.452071393689,132.370236662655,132.521578298397,132.064590542099,133.511548527608,131.510977184675,133.012226750648,133.58458961474,134.609854215262,134.296028880866,135.86118358502702,134.745380802163,134.202714943204,135.896408648349,135.999061913696,134.065620542083,136.084583901774,143.384893591583,137.51875937969,141.146499364478,141.04413037208,142.229347808325,140.977443609023,140.800921278041,143.41232723719102,149.96104489656,153.03482205209298,151.431718061674,153.218033532271,153.318903318903,155.172413793103,159.853062312816,163.287885363556,165.152440766716,161.349343332143,164.291388406062,163.456403135638,163.13025210083998,164.565826330532,168.313208927918,169.932540957276,175.39627842867,177.065798309279,176.626365913159,176.616915422886,174.63235294117598,177.41293532338298,177.16039386296399,177.30466903073298,177.115511551155,180.24909420289902,179.58850424559103,180.415430267062,181.37314276485802,182.935490025353,180.234685834397,180.115273775216,182.616061606161,182.19502276417302,184.71971066907798,186.002522068096,183.612040133779,187.446078431373,189.15791978206698,188.95487957454498,187.00288184438,189.901697944593,193.70460048426202,192.913760354982,193.694879423161,196.47016011644797,195.804426921483,196.605960264901,195.068569738056,197.51292226783698,196.48977609819198,197.06653894326,196.042281219272,197.919246965569,199.17378139459998,199.162958927608,200.385538744818,198.20635668393996,201.28,203.059975520196,202.035901445289,201.8975,202.110091743119,202.020202020202,201.70028818443802
95,33183,Kendale Lakes,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.557692307692,124.352331606218,125.35936964713899,125.333333333333,124.37334831554199,125.875155404417,126.36899747262,126.157506644946,127.78603268945,128.205128205128,127.93590886898998,126.929012345679,128.51072788046002,131.500317863954,137.768567639257,139.94818652849702,141.565635451505,138.230647709321,139.423076923077,141.93683691093,143.901515151515,150.669642857143,152.285714285714,152.285714285714,154.545454545455,152.884615384615,148.94230769230802,150.259067357513,154.378698224852,162.131941856131,163.114754098361,163.026109120322,163.114754098361,162.361623616236,166.946112044818,165.408805031447,166.42615073155898,169.772105753445,169.707254985151,168.287452125259,170.299727520436,174.28077216421102,178.220869997318,171.428571428571,173.82834057054902,173.82834057054902,173.830594184576,174.872063858905,175.79000985095797,178.383838383838,180.67226890756302,181.302711820423,184.117125110914
96,33409,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07124010554091,86.07594936708858,88.06466526479049,90.2777777777778,92.4520747004306,90.47918895202551,92.00855803552228,95.0095969289827,95.04132231404958,94.66809743828091,93.09021113243759,92.0,93.7906137184115,98.54897794526659,97.558494404883,97.7015848136538,101.01083032490999,101.01083032490999,104.733301788698,104.773462783172,105.46282245827,105.116279069767,102.90322580645201,104.168050150744,104.672151792461,103.98670587950599,98.9885123984655,112.57035647279498,112.57035647279498,114.95575221238899,102.578659370725,102.91353383458599,103.403141361257,103.93964153696899,103.51035103510401,109.439124487004,111.087912087912,112.851851851852,115.17018379850201,115.94710669077801,117.95102819588699,120.856617647059,121.843479206532,122.555803741678,123.05961768652,124.78595890411002,124.78595890411002,124.78595890411002,121.75102599179199,121.33717339988002,123.49117920148599,123.920390536988,125.0
97,33434,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,113.863747553816,109.53065498857599,108.558255364707,109.61290322580601,106.42857142857099,106.970492722969,101.02739726027399,105.537433474855,92.57146098003629,97.1142520612485,96.59442724458209,90.0405844155844,87.3362445414847,103.04731487274,103.305785123967,105.907397551889,104.078836424958,101.26662444585199,94.15510985187392,88.6899918633035,88.1696971268709,84.1852074564041,82.73809523809521,79.5454545454545,83.05555555555559,79.2430278884462,79.6812749003984,75.3036034663688,74.40476190476191,78.8844621513944,77.37195459579179,78.8844621513944,79.9603979292411,79.6812749003984,82.23684210526321,84.7122492080253,86.5464498594768,94.4100415851272,95.5240174672489,98.3003653341576,97.9664012960956,101.455546813533,88.6904761904762,87.3635371179039,99.65034965034971,91.25477977114599,97.7562629280625,90.9763298928146,92.94910405059478,90.4545454545455,93.1034482758621,94.6428571428571,100.595238095238,103.53858750419901,94.9309903244166,93.29341317365271,91.3165266106443,94.4910179640719,90.4304783644303,88.8179191625824,94.3497808249972,94.8207171314741,96.9678828003944,98.8393396357893,95.85528531414542,99.56148809019241,94.8385518590998,96.77419354838709,105.718085106383,100.724637681159,101.494885916601,97.707423580786,97.6528384279476,98.1441048034934,98.8068181818182,98.8636363636364,101.736526946108,101.494885916601,104.91539291807399,102.76428532445601,108.96501457725901,102.739726027397,108.032645736,107.825679755298,106.25,106.25,110.77844311377198,113.013698630137,113.181818181818,113.068181818182,111.909965034965,107.954545454545,107.869318181818,104.89510489510499,117.492625725338,109.114628820961,109.657205240175,110.48951048951,117.48173130972499
98,33407,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.132281553398,107.294432161231,101.49676375404499,103.008962868118,99.51456310679609,105.09708737864099,111.57903763696999,116.09287429943998,105.09708737864099,109.06693947126,104.901053479428,111.002919094203,110.458913036889,111.394016549968,114.130434782609,120.465245084464,117.23300970873801,114.886731391586,112.831085830346,110.972568578554,114.285714285714,117.23300970873801,118.80341880341899,118.83942766295701,121.806349563207,128.248251353232,130.787986466819,141.518315645327,144.100373731981,149.57264957265,153.968253968254,157.312780983195,149.57264957265,147.292993630573,157.877992155101,156.32183908046002,153.968253968254,154.018652261562,152.0,158.119658119658,166.900093370682,169.547325102881,163.398692810458,168.54373491138202,175.721976047904,171.630094043887,169.58467656565202,168.204488778055,171.2,172.15568862275398,171.630094043887,170.08547008546998,170.697358197358
99,33173,Kendall,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.07702888583201,120.514705882353,116.935483870968,116.325829086504,112.48185776487699,117.135913493046,119.33335720167601,123.805970149254,127.55506099048999,127.55506099048999,129.424460431655,140.413401697936,136.183876722642,135.53530751708402,137.474681544335,140.238805970149,145.077720207254,141.242937853107,141.666666666667,142.960115329169,147.014925373134,152.090116945655,149.957137474398,154.098859961963,155.88333892055002,151.276057270806,150.858398679573,160.361258959923,154.40414507772,153.718091009989,152.48796147672599,157.607764068088,157.980553043818,162.112535516663,168.86432845103002,170.45075547602198,172.9033436254,169.11764705882402,173.766690856314,173.440493468795,175.304191077062,176.875462648698,177.718832891247,171.244206871095,174.165457184325,177.83925979680697,179.11479944675,180.020030045068,179.22998986828802,182.180331045335,184.10141556838101,189.844431454911,186.492537313433,196.50655021834098,190.47619047619,191.63704994192798,195.644440123373,192.905318876462,197.659709044908,199.30075224753998,196.450680973999,196.150999259808,189.74358974358998,190.039318479685
100,33073,Coconut Creek,FL,Miami-Fort Lauderdale,Broward,121.40826719073999,119.71197119712,119.356512714063,110.35758323058,108.611047422523,107.891491985203,105.730298580519,108.22510822510799,115.14543242469401,106.505102040816,107.81535105548402,105.777777777778,103.655300855624,104.72864051585199,106.84004275026699,109.00869802387399,110.911270983213,109.034267912773,109.39907550077,105.880983655621,105.50534984631001,103.47152490482999,102.610208816705,103.106708689779,101.43556698652,104.684210526316,108.284977433914,102.993939367694,103.86576326672899,104.641693811075,109.473023839398,111.942780492373,109.71459934138299,111.903883525824,120.270009541825,121.68739859383498,126.111636707663,120.39522686797899,122.989416115275,125.97875254841999,130.191668119812,131.371518654756,132.130913452335,134.109311740891,142.23387570878,142.478460608325,142.709410548087,144.707352258732,146.632566069906,148.34935227747602,147.279549718574,147.760460669223,149.123355263158,149.94829369183,151.64960182024998,148.830409356725,151.64960182024998,154.066088232755,154.359846873671,154.718087737575,152.855395903393,154.935560859189,152.714932126697,153.241630549233,157.837213460192,158.82235969481002,158.159986044927,159.252737944766,158.859381802351,159.256449165402,160.72049336187402,160.872866462679,158.669108669109,160.597947344935,161.95372750642701,162.829094154395,164.444444444444,164.147993746743,167.600691126162,171.480144404332,171.480144404332,170.932156646442,170.313276976629,168.971412048931,171.075974087258,171.589921807124,176.527091064552,172.890217969165,177.896568871208,179.12087912087898,178.683686432762,175.709001233046,175.88412616719398,174.31597528684898,175.396120195524,175.558595531236,182.14471629359699,184.895191122072,183.54458041958
101,33026,Pembroke Pines,FL,Miami-Fort Lauderdale,Broward,123.724295506474,124.174296226577,122.504537205082,121.27961051282,115.0,113.69863013698601,118.01530862650499,118.25273010920401,117.741935483871,114.14762741652001,114.346720825293,111.11111111111099,105.994152046784,109.52380952381,101.549819639018,104.155298840161,104.43143812708999,106.888982891822,106.22317596566499,105.994152046784,102.442176870748,101.213562753036,103.398345153664,102.306447427052,105.06465517241399,105.06465517241399,105.55146457208299,99.88888888888891,96.2155227710071,100.69870975111799,102.04081632653099,105.03471337579599,99.5937723228781,100.694290525565,113.443910955914,114.33473122379,115.913555992141,117.86015164279699,117.127011427239,121.604938271605,125.219473264166,126.633333333333,130.384615384615,132.859531772575,133.70646766169202,134.781638811337,139.156932453022,137.95986622073602,141.752577319588,141.304347826087,143.5395923374,143.133951137321,142.205264593393,143.161171463058,143.097643097643,146.401985111663,145.99609375,150.245398773006,146.905059108278,147.258771282247,149.435215946844,152.313554708764,151.561106155219,150.479040643057,150.829562594268,151.64644714038099,150.793650793651,151.864647743922,151.602300739523,153.024911032028,153.406203596766,160.147904683648,156.756453220708,153.758528194064,157.84586815227502,160.02976033588,162.53622556673,166.666666666667,164.893617021277,170.51588981237,172.16571018651402,171.09634551495,168.981481481481,169.36877076412,172.09302325581402,172.209737827715,171.836606970644,170.12650016218,173.809523809524,177.919708029197,183.45173422482202,183.57142857142898,182.80297901151002,183.45323741007198,183.822610294118,183.20870156356202,187.411930483795,191.082165605096,192.24967310172002
102,33426,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,93.08219178082192,92.47691532947741,89.6196965754166,88.2916053019146,86.484593837535,84.7708788609278,84.3237420072282,83.8580016145723,83.52315869400151,81.78389999883579,81.0130435152785,78.61635220125791,76.17900632754109,74.37213849265609,73.59255569494779,72.4515585509688,72.3118015897235,71.2579617834395,71.44772117962471,71.29840546697041,70.0700700700701,72.0020586721565,70.5965244521267,68.93112578750339,69.2055692055692,69.7310525218402,69.9261166199028,67.6501037393814,67.8328981723238,68.155085818469,68.5605373174349,73.435601736603,74.79041916167671,75.8898565187273,82.5820833272712,83.1676702711968,84.4594594594595,84.0168067226891,85.2052672347018,87.3180873180873,88.0281690140845,88.2352941176471,88.8200894392845,91.9447576099211,96.6386554621849,98.52095316351691,98.39058248190969,98.177191101945,98.06669304493099,100.574712643678,102.604929587008,104.971988795518,103.324348607367,104.465558194774,107.39934678613899,111.70688114387801,114.61461461461501,112.822580645161,113.92405063291099,112.72863199870301,115.813060474947,113.667425968109,115.42730299667,114.68216785239201,116.356247687754,119.350952421588,117.80053246618601,123.92,127.938670311226,128.321943811693,126.110123941371,125.141941485905,126.7738336714,131.16863159494198,131.16863159494198,134.158926728586,134.275211343489,134.813809775387,136.72745694022302,138.403263403263,140.961538461538,141.010575793185,141.14546475632602,141.430948419301,139.985994397759,142.369020501139,140.562466197945,140.470766894457,143.598615916955,146.679561573179,147.02380952381,147.594525908438,149.10819696208,148.29142488717,149.773071104387,150.234453480029,151.320379385597,149.912340724934,151.210287443268
103,33137,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.475016436555,356.25,359.877017678709,366.52491282953696,360.08230452674894,369.04761904761904,372.04903606312797,375.180375180375,388.313609467456,380.476556495004,379.96430564476196,380.848748639826,388.60103626943,381.433823529412,390.679046397901,387.737478411054,395.128676470588,402.046783625731,405.008635578584,414.044053485268,414.781297134238,414.781297134238,411.371446422993,412.21374045801497,409.81240981240995,405.162564340036,406.123197438927,430.75684380032203,439.27737804927597,454.830614805521,456.475583864119,464.834276475344,472.473166368515,483.319055944843,504.329085457271,486.202365308804,482.708259155227,475.046210720887,471.164309031556,464.73893007117994,459.92115637319296,451.167728237792,450.340136054422,446.198347107438,445.859872611465,448.399390916714,446.63088849135397,446.13710554950995,445.26500451130204,442.83413848631204,445.833333333333,454.96009122006797,452.98379982711197,450.262344176081,447.84172661870497,453.35085413929,453.00592718035597,451.53532793925996,445.152337736002,453.349540078844
104,33304,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,226.64835164835202,220.986614202877,219.725274725275,219.71123666038898,218.310808189843,207.823960880196,208.356239692139,208.090100286167,207.12149891482701,208.356239692139,209.11806792206698,199.75782183259,199.881551673083,203.606789250354,207.139892071399,195.916764821358,199.190476190476,199.409250879839,208.45134742951902,207.088255733148,201.44927536231899,210.34359512353902,204.606375963992,216.666666666667,219.70206567656,220.84337349397597,221.06800166875303,220.84337349397597,216.07238137292802,220.0,224.44029850746298,231.227257691035,224.44029850746298,220.793650793651,243.675733894399,239.755884917175,238.06818181818198,250.97865634181,251.45631067961202,257.41935483871003,260.11560693641604,269.585689283791,269.230769230769,266.203703703704,266.66666666666697,264.453199463869,257.765227914482,259.741275822666,274.61773700305804,275.492957746479,267.98493253143397,283.998818401721,304.729214340198,304.64569687738,295.238095238095,303.505535055351,296.20253164557005,299.410175596578,294.117647058824,294.649881982691,297.794754400659,300.750805585392,294.117647058824,296.81143485431596,300.76025066005,303.327899473595,300.060024009604,307.941653160454,298.87218045112803,300.273224043716,309.318866787221,316.696905016009,315.934065934066,321.955719557196,342.384315718157,340.745192307692,328.316831683168,326.923076923077,326.653306613226,326.265070470368,319.392491425511,320.083885209713,324.605351052983,330.851119211628,325.301204819277,324.31525992174403,331.670822942643,326.923076923077,332.307802639128,352.097130242826,345.93999910971604,359.574468085106,362.29000667145,359.86918604651197,354.569190600522,358.17460317460296,354.01322001888605,347.94275491949895,369.505494505494
105,33019,Hollywood,FL,Miami-Fort Lauderdale,Broward,243.99493026278,241.911764705882,236.65781977462,235.197470220512,239.247355163728,233.59840954274398,233.394234673163,233.305853256389,236.886637844003,233.59840954274398,239.945167923235,234.369168771217,234.160415464512,227.544910179641,224.88397001071,224.18632283048802,222.616103594763,222.381972206358,225.943224033554,228.13688212927798,222.221111111111,226.38731596828998,228.608752449379,225.368063420159,230.58252427184502,230.383973288815,234.221726321921,237.5,235.78350515463902,239.26581619369998,245.98563923587298,254.516386890488,260.425552689055,246.931137724551,259.2436386359,264.628050573361,275.72016460905303,276.18383069835,273.548874139529,273.126050420168,275.602409638554,289.659090909091,294.61559316229597,300.699300699301,314.62962962962996,322.471643766996,314.814814814815,318.0,319.01385435168703,320.25171624714,321.593915343915,325.297822182184,327.080335731415,319.221967963387,317.582615404398,324.264705882353,326.49912587412604,322.815533980583,329.218106995885,328.060219607071,328.962912994907,331.164383561644,332.380952380952,333.454457364341,337.692056227525,336.734782420062,337.492594184547,337.28813559322003,335.777930089102,342.345453279875,353.497019849928,349.264705882353,347.45762711864404,341.103341103341,339.392023782713,345.904359505288,348.83720930232596,347.567078012307,343.67240455665,345.70093457943904,348.85057471264395,354.166666666667,358.621255890774,360.41189931350095,354.205607476636,358.08383233532896,358.705161854768,359.18674698795195,361.07711138310896,356.759657920009,355.81777089027804,358.97345309381205,363.678515892003,364.253920803355,362.390572390572,359.185185185185,353.48066298342496,357.69230769230796,362.96296296296305
106,33487,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,262.198168193172,264.23682724180304,256.095207609292,239.61661341852997,236.23385452073398,232.390687779259,226.993865030675,226.93251533742298,227.03539405379902,223.89434889434898,230.0,225.90799031477002,223.16964285714297,201.805514520586,217.683268047006,214.25,215.442764578834,229.751275510204,223.126082251082,225.069285826657,229.510739009252,233.64389233954498,219.858156028369,216.386240227375,223.30160052535498,223.809523809524,219.685265377944,220.603038981551,221.382289416847,217.62186783995202,225.0,219.52440844921398,216.602888086643,217.03651254079102,230.715287517532,231.67649536647002,237.688098495212,232.394366197183,232.396445091211,241.38218151540403,244.927536231884,249.64285714285703,255.128205128205,238.650306748466,238.17451205510898,264.038876889849,251.329558248891,265.143309448425,270.296900782775,263.571428571429,254.525097453334,252.871919245808,247.24505480857601,250.289737171464,246.59574468085097,245.218579234973,246.820663561585,264.598540145985,268.181818181818,279.338235294118,275.413223140496,269.985974754558,271.985294117647,274.806295399516,275.238095238095,269.766470933576,281.869688385269,285.902177252974,284.36788874842,286.483253588517,286.483253588517,287.420897692343,290.673927842069,287.050818626409,275.551102204409,274.880546005364,280.169971671388,266.680382310883,250.095057034221,250.89173828062098,267.201068804275,270.797567077059,271.63904235727404,277.443887775551,273.870783304746,283.29250295328603,298.566878980892,296.727738310891,284.717607973422,284.717607973422,292.62335124572496,277.983434583536,286.13672496025396,282.090170506174,302.938196555218,317.445038502973,318.281226456579,332.66666666666697,318.918918918919
107,33056,Miami Gardens,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8087185553668,78.66521183584001,84.0807174887892,83.1526180149601,81.81523626843621,81.7173293138806,82.32235701906409,81.888246628131,81.5822451218725,82.33387358184771,87.3678256727792,85.427135678392,89.56779225225081,101.50961142032601,95.13707886122499,97.5423088399367,103.04219823356199,94.5479288670984,103.42542207409201,103.578154425612,97.9068197164078,101.01088646967301,108.013640238704,106.177606177606,113.92405063291099,119.487685489383,122.268963922756,122.57114818449499,124.68412533520201,130.712979890311,131.31955063117098,124.631992149166,133.090909090909,133.090909090909,134.915254237288,141.784820683903,138.418079096045,142.131523564438,141.450471698113,140.198843521359,143.640106359944,147.306397306397,152.008414145457,155.34582272967,157.236842105263,157.821047169924,158.587257617729,157.163742690058,157.109289706089,161.16198387752,163.807027030636,168.016194331984,165.771064010652
108,33145,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.51996285979598,224.11214953271,220.897207774432,224.48096885813098,221.595487510073,232.97738990587,221.88562177590302,234.93450767841,249.830737982397,247.892985207039,254.028735548513,248.112189859763,247.813411078717,251.95888259753997,251.95888259753997,258.052410617551,252.106741573034,252.106741573034,260.61397779229304,257.297309858893,261.484098939929,261.484098939929,261.152042866711,264.463469561657,273.48320129068804,273.367227219398,278.048780487805,279.55,282.079851930196,285.847355769231,285.847355769231,280.10670731707296,276.912538720798,280.728594816093,281.443880428652,285.442073170732,285.605483625286,284.602784602785,287.198981534361,297.115341637342,294.665976178146,292.58037922506196,292.553191489362,287.62653435357896,292.354733019882,292.211186617878,292.792792792793,294.498381877023,294.654261693228,292.72972972972997,286.983795086252,292.66666666666697,298.087962962963
109,33408,North Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,200.54347826087,196.850393700787,194.305555555556,199.559994878063,203.509709756315,200.54347826087,202.923994463442,195.944014039293,190.146937401722,182.218901702487,187.93103448275903,175.918794014085,175.017924491239,170.630702811129,165.658093797277,164.0,172.76756649126,170.385395537525,164.078022402472,165.958952583156,162.271805273834,164.47368421052602,162.357475086559,173.09145880574502,163.234555499749,166.475315729047,167.46435845213801,175.107311309996,180.8,181.84687708339,176.106194690265,174.88905866852102,173.335829941299,171.553707553708,183.58453969155102,184.604367516848,181.563364650795,191.305787956433,197.43589743589698,202.747633709659,203.89730639730598,203.052631578947,193.485342019544,185.210630189847,191.919540644212,189.945652173913,193.07568438003202,195.374592833876,192.565679150363,190.269331016507,190.54878048780498,190.54878048780498,196.078431372549,202.084475198685,203.46715032297902,205.01835985312098,202.94943820224702,196.058091286307,195.614035087719,202.31884057971,208.18342719227698,209.062103929024,215.643274853801,214.636225005976,219.13901387326598,235.915991616156,236.220472440945,229.221347331584,226.97662311778802,227.825261158594,226.091283485383,227.167215800153,227.077865266842,234.296875,234.871794871795,236.56776263031298,240.42553191489398,238.192159877018,234.358974358974,239.31724356938702,238.208955223881,243.41739050540298,252.19298245614,260.625501202887,268.578529657477,267.785714285714,268.157423971377,269.094274665158,268.63875161581797,259.083672003385,258.775252525253,256.38536579262404,271.491875704204,270.996537708866,275.608146231889,273.582707612023,273.247222161144,266.63246994453203,263.527758257203
110,33496,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,227.311306456502,225.091253873233,214.48181194234698,208.300052263606,206.07678074937098,199.7283085749,197.32326698696,199.787234042553,193.935926773455,187.06251508568698,187.06251508568698,179.989312877711,178.57142857142898,177.263100616414,173.04747320061298,175.69559369336497,175.675675675676,169.21768707483,164.186762442278,165.888702124155,159.281127153261,159.703281830735,156.82197440814699,156.38075313807502,159.973226238286,160.398222992045,159.832095576364,155.830128121833,157.20880454923,161.08184625943701,159.73232470177498,160.575635876841,159.887619354147,160.601780968974,167.41536630521003,168.01346801346799,170.032139938288,172.004311218794,175.321793164669,176.62659123055198,176.91998391636503,177.06945941380403,177.21893491124297,174.34543903874803,174.24384043730498,178.944801703397,184.477979673545,181.19960369190102,182.915680500042,181.360544217687,184.97187042756,188.627876112102,188.98610132765702,188.20861678004502,188.400823610158,192.312307468526,194.130127298444,196.190530067319,197.368421052632,204.52866491245499,199.899751470677,199.654651413771,199.654651413771,203.75881002137402,200.526835693118,199.091467157765,197.85223426181,193.173105776444,191.131927262245,197.10093778360402,198.469809760132,199.598487537785,202.8006539123,204.59338607546601,205.524640883978,204.714640198511,201.84541265186402,204.464500120067,202.4089306698,203.5368956743,203.772830188679,206.196213425129,204.73833097595502,203.94898679624401,200.63910525264598,202.39707117866902,200.178332590281,200.634885696879,201.27688172043,198.01652892562,199.205935315932,195.75105088872897,198.16504603430698,200.0,198.497839849486,197.952591639591,197.64541625636903,195.698231501745,192.70625552899202
111,33325,Davie,FL,Miami-Fort Lauderdale,Broward,155.474155474155,155.526333935425,154.889807162534,150.988324673755,141.403292564436,137.5,143.430347054076,144.458281444583,144.600689838153,147.293856392581,144.875045273452,144.600689838153,142.368223832126,143.085501858736,142.821428571429,142.375890467364,140.532563884517,137.949965715459,136.055396370583,133.333333333333,134.236051423065,131.560573378004,129.72651820107902,128.28551043361,129.915380786461,127.492939099735,131.568643110523,120.385232744783,113.60340255793999,121.753246753247,121.753246753247,132.700173872805,130.640083945435,122.804719028284,133.190118152524,130.574427480916,131.749460043197,128.639186900056,130.347257171615,131.381892443839,136.268662459597,141.417322834646,144.49059337603998,147.357313611236,148.747875994768,146.442427644711,151.445239239394,150.346860546268,152.030491182166,157.031065675275,154.711206130969,152.277999003719,153.701380175659,157.799442896936,164.459792925872,162.427487728693,162.003610108303,162.524441700113,162.360152704125,164.650722363109,148.824772769046,163.917525773196,171.018683199523,173.373075012419,170.258872779881,169.30156553284598,173.62045760430698,173.262465516062,170.22496691663,169.996204388548,172.63120035138098,174.80409885473202,175.333333333333,179.12197281723098,184.323167469235,184.323167469235,185.165091411688,186.140459912989,188.522714865741,180.767123287671,180.749128919861,184.145913714486,184.145913714486,193.766369827135,197.20329867336002,197.97029702970298,198.18053594814202,198.070500927644,201.884253028264,201.968911917098,200.58855002675202,200.60687795010102,199.31878182678798,199.628404924044,200.68953936115102,200.60687795010102,203.023465703971,205.325964411694,204.800475942549
112,33030,Homestead,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.93006993006989,71.2221140450747,68.2608695652174,71.0916867483805,74.8422001803426,74.9279538904899,74.2575051589993,76.6051036249833,78.018018018018,84.0201850294365,86.0778443113772,86.278541726283,87.5,87.2151162790698,88.64365309471809,90.6183368869936,92.3295454545455,92.11937708371491,99.82486865148859,97.38134206219308,96.63582842724979,104.70984020185,109.079589960795,104.465383039738,101.735284110242,102.194787379973,108.067118425298,110.994884910486,113.995345719261,118.23770644302601,121.951219512195,118.75,121.23861786166599,113.51979924597201,110.13801935116699,121.58341187558901,122.566935475389,121.41656288916599,127.74988589685101,130.334486735871,127.492556336218,126.103404791929,127.14420358152701,132.72949582381702,126.161855509625,132.581786030062,134.73591170852302,137.44011752519,139.851246099563,140.33255993812799,139.892551405864,139.220365950676,140.634671621611,138.827417542422,139.648718687014,139.499030141338,142.557525077935,144.924458132037,143.037397965865
113,33174,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.30939226519301,135.492623200977,132.92589763178,132.53060209284598,135.611120488945,145.546748089766,139.749103942652,146.604951784048,144.114384627892,147.448121144139,149.671093720851,154.23387549074602,154.209792840471,154.136733178045,159.10447761193998,164.956011730205,159.373439316826,164.956011730205,162.437868250424,162.931034482759,159.512101191291,158.036398467433,164.451886596331,162.523947089786,169.900134430631,179.888011167158,175.893893718711,172.382671480144,171.489102489452,170.71694043570102,174.824253075571,178.659300497669,182.399529139647,183.28445747800598,186.64319248826303,186.619718309859,184.520471116096,183.21114369501498,180.014296304141,184.638109305761,188.888888888889,195.527859237537,195.836637589215,195.266388604706,192.81351569487202,190.43321299639,189.439071114849,190.3663830153,191.389223571643,190.61371841155201,190.94257064459597,192.322047454012,194.28079178885602,195.67027477102403
114,33314,Davie,FL,Miami-Fort Lauderdale,Broward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.26747769374501,110.348837209302,109.26747769374501,107.548045046406,116.984286191909,124.444444444444,126.903553299492,121.220400728597,109.98151571164499,112.21122112211201,113.23334521172701,118.183421516755,120.159433910864,123.323954035077,132.323140670841,136.851520572451,134.680134680135,136.831436413104,132.37564322469999,128.130764889937,133.185185185185,141.618497109827,139.130434782609,140.235523787398,140.21281026301799,143.545454545455,150.059423769508,146.111111111111,144.79305740988002,151.707779886148,150.059423769508,149.257429702395,150.56179775280899,161.24733623089702,156.370750649558,166.400357331796,167.836435764419,167.58500580509,174.967729817411,168.316326530612,174.335525004981,179.804064487291,175.909311738681,181.01615441436198,177.612423164025,180.014755480607,181.068718381113,181.723779854621,185.634328358209,185.714285714286,186.88661515974098,195.54723225030102,198.143596377749,196.18366129993998,191.083249539132,191.291938525193,201.08255891474099
